idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score
0, James Traficant,"James A. Traficant, Jr.",0.0004975795745849609,0.8733775615692139,0.8842041492462158
1, W. C. Handy,Father of the Blues,0.0005004405975341797,0.8195505142211914,0.12646859884262085
2, No,no,0.00048470497131347656,0.28823208808898926,1.0
3, Dirk Nowitzki,Dirk Werner Nowitzki,0.0004951953887939453,0.7220950126647949,0.9323686957359314
4, Larry Coker,Larry Coker,0.0005040168762207031,0.5540273189544678,1.0
5, Big Boy Restaurants.,regional franchisees,0.0004994869232177734,0.6901893615722656,0.4346180558204651
6, United States.,U.S.,0.0004987716674804688,0.5611441135406494,0.8812195062637329
7, Film industry.,film,0.0005116462707519531,0.5530979633331299,0.7330793738365173
8, Georgia Institute of Technology.,Georgia Institute of Technology,0.0005142688751220703,0.8191201686859131,0.9860899448394775
9," January 19, 1946","January 19, 1946",0.0004928112030029297,1.091174840927124,1.0000001192092896
10," Daryl Braithwaite's home country, Australia, is closer to India.",Daryl Braithwaite,0.0005064010620117188,2.417015790939331,0.6840066909790039
11, vocal range.,vocal range,0.0005114078521728516,0.5531063079833984,0.9504658579826355
12," ""Old Smoke""",Old Smoke,0.0005340576171875,0.6853044033050537,0.9074268937110901
13, Kastellet.,Kastellet,0.0005035400390625,0.8182456493377686,0.9773379564285278
14, Waldo County.,Waldo County,0.0005168914794921875,0.6926848888397217,0.9823755621910095
15, Stewart Douglas Wieck,Stewart Douglas Wieck,0.0004928112030029297,0.6904003620147705,1.0000001192092896
