idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score
0, Deceased.,Deceased,0.048671722412109375,6.865025520324707,0.8912842869758606,1.0,1.0
1, 1989,1989,0.04763150215148926,6.834530353546143,0.9999999403953552,1.0,1.0
2, Playing Mona Lisa,Playing Mona Lisa,0.04891610145568848,6.843933343887329,1.0,1.0,1.0
3," Jerome Storm died earlier, in 1958, while Terence Fisher died in 1980.",Jerome Storm,0.04825258255004883,8.74187159538269,0.5389101505279541,0.2857142857142857,0.2857142857142857
4," The film is Scooby-Doo, and it was directed by Raja Gosnell.",Hanna-Barbera,0.047879934310913086,8.525977611541748,0.29141777753829956,0.0,0.0
5, Canadian North.,Canadian North,0.04802846908569336,6.844687461853027,0.9766198396682739,1.0,1.0
6, Yes.,yes,0.0506129264831543,6.70971941947937,0.836855947971344,1.0,1.0
7, American.,American,0.04790687561035156,6.716474294662476,0.9135115146636963,1.0,1.0
8, Save Money,Save Money,0.05242490768432617,6.719451427459717,1.0000001192092896,1.0,1.0
9, The NWA.,World Wrestling Federation,0.04842877388000488,6.9506144523620605,0.4017106890678406,0.0,0.0
10, Styx,Styx,0.05548548698425293,6.742418050765991,1.0,1.0,1.0
11, Actor.,actor,0.05208897590637207,6.7013258934021,0.9118056297302246,1.0,1.0
12, Starz,Starz,0.06226396560668945,6.735454320907593,1.000000238418579,1.0,1.0
13, George Harrison,George Harrison,0.049689531326293945,6.74709153175354,1.0,1.0,1.0
14, Frank Lucas,Frank Lucas,0.047019004821777344,6.729484558105469,1.0,1.0,1.0
15, Lambretta.,Lambretta,0.04822492599487305,6.944369554519653,0.9812365770339966,1.0,1.0
