idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score
0,Polarity.,Polarity,0.0010843276977539062,1.7615480422973633,0.9502789974212646,1.0,1.0
1,Three.,three Grammy Awards,0.0009710788726806641,0.3876802921295166,0.4105435311794281,0.5,0.5
2,13 years.,one,0.0009481906890869141,0.5216729640960693,0.2848186492919922,0.0,0.0
3,Kitten Natividad.,Kitten Natividad,0.0008130073547363281,0.5994319915771484,0.9836938381195068,1.0,1.0
4,"Jackson Wang, son of Wang Ruiji, is a Chinese fencer's son who is an entertainer and fluent in 6 languages.",Jackson Wang,0.0008344650268554688,1.4005577564239502,0.7289431095123291,0.17391304347826084,0.17391304347826084
5,Whitney Solloway.,Whitney Solloway,0.0008406639099121094,0.5098965167999268,0.9736529588699341,1.0,1.0
6,Ptolemy II Philadelphus.,the public and society,0.000804901123046875,0.730417013168335,0.11913660168647766,0.0,0.0
7,"No, Paul Baloff was a thrash metal singer, not a punk rock singer.",no,0.0007579326629638672,1.017723798751831,0.17951983213424683,0.14285714285714288,0.14285714285714288
8,Nicktoons Network.,Nicktoons,0.0009217262268066406,0.508864164352417,0.838874340057373,0.6666666666666666,0.6666666666666666
9,London Weekend Television.,London Weekend Television,0.0008077621459960938,0.4955596923828125,0.9842921495437622,1.0,1.0
10,1986,1986,0.0007381439208984375,0.426469087600708,1.0000001192092896,1.0,1.0
11,1123,1123,0.0007300376892089844,0.4629547595977783,1.0000001192092896,1.0,1.0
12,39650,39650 acre,0.0007729530334472656,0.4617915153503418,0.5309562683105469,0.6666666666666666,0.6666666666666666
13,Full Tilt Poker.,Full Tilt Poker,0.0008165836334228516,0.5610866546630859,0.982835054397583,1.0,1.0
14,Picos de Europa National Park.,Monfragüe,0.0008177757263183594,0.5886068344116211,0.15422631800174713,0.0,0.0
15,The European debt crisis.,The European debt crisis,0.0008070468902587891,0.5410199165344238,0.9770410060882568,1.0,1.0
16,Rob Partridge and Rob Hayles.,Sharon Laws,0.0007226467132568359,0.6501102447509766,0.1959516555070877,0.0,0.0
17,Yes.,yes,0.0007226467132568359,0.3910222053527832,0.836855947971344,1.0,1.0
18,"1,240.5 m",2310 ft,0.0008502006530761719,0.640648603439331,0.3601365387439728,0.0,0.0
