idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score
0," I couldn't find any information on an English actor starring in ""Where Danger Lives"".",Claude Rains,87.68377780914307,98.13130521774292,0.21910464763641357
1, 2009,2009,87.40137887001038,91.83659934997559,0.9999998211860657
2, Fritillaria,Teucrium,87.64947080612183,92.50958561897278,0.371262788772583
3, Yes.,yes,87.04697966575623,91.02899026870728,0.836855947971344
4, Yes.,yes,87.39108729362488,91.379723072052,0.836855947971344
5," The Who's rock opera album ""Tommy"".",Tommy,87.30613350868225,94.69889712333679,0.6139171123504639
6, Paul Brandt.,Paul Brandt,87.3286201953888,92.1569595336914,0.9810565710067749
7, 15,15th,87.5176031589508,91.50863337516785,0.7394036054611206
8, Sugar,Sugar,86.81602835655212,90.38358902931213,1.0000001192092896
9," Australia, New Zealand, and New Caledonia.",Australia,87.68074703216553,95.50099992752075,0.5689584016799927
10,They are both musicians.,band,87.61670136451721,92.91559624671936,0.3616692125797272
11, Washington County,Knox County,87.37294816970825,91.37173986434937,0.45661306381225586
12," March 29, 1916","March 29,",87.63978242874146,93.8008451461792,0.5851114988327026
13, Gamora,Meredith Quill,87.8146071434021,91.80889129638672,0.314627081155777
14, 1565,England,87.63699579238892,92.06269407272339,0.13989761471748352
15, Texas.,"New Braunfels, Texas",87.51263618469238,91.50355386734009,0.48792895674705505
16," ""The Queen Is Dead""","Strangeways, Here We Come",87.12120842933655,92.81070327758789,0.17063018679618835
17, Redstone Arsenal,Redstone Arsenal,87.57050895690918,91.98564124107361,1.0
18, The National Post,National Post,87.33776307106018,91.7651035785675,0.9688414335250854
19, No.,no,86.97270560264587,90.92995309829712,0.8128341436386108
20," No, Chris Wedge and Gary Sherman are not both co-founders of Blue Sky Studios.",no,87.33836126327515,98.60482287406921,0.1890009492635727
21, Lisa Kudrow,Lisa Kudrow,87.37683486938477,92.55018615722656,0.9999999403953552
22, Suresh Bhardwaj,Suresh Bhardwaj,87.07274127006531,93.2074728012085,1.0000001192092896
23," No, they are not the same person.",no,87.2938961982727,94.26913666725159,0.22118820250034332
24, Dante,Nicola Sutter,87.01143050193787,90.57093501091003,0.3574315905570984
25, United States.,United States,86.80900931358337,91.23087930679321,0.9286460876464844
26, La liberazione di Ruggiero,La liberazione di Ruggiero,87.28685760498047,93.40956091880798,1.0000001192092896
27, No.,no,87.71866869926453,91.71310520172119,0.8128341436386108
28, Paul McCartney and Michael Jackson.,Paul McCartney and Michael Jackson,87.67126274108887,93.37583088874817,0.9828285574913025
29," 8,000","8,000",87.49836349487305,92.33435893058777,1.0000001192092896
30, Valeri Bure,Pavel Bure,86.8898274898529,91.74092960357666,0.5760343670845032
31, Marv Albert,Marv Albert,87.43105936050415,91.85497856140137,1.0
32, Columbia University,the Center for the National Interest,87.14955186843872,91.14603877067566,0.2456854283809662
33, The Roman Republic.,Roman Republic,87.21230459213257,92.09290981292725,0.9521303176879883
34," 1994, Elton John, and Hans Zimmer.",Elton John,87.78743433952332,96.01747584342957,0.6592499017715454
35," ""Not for human consumption""","""not for human consumption""",87.71742796897888,93.7627112865448,1.0
36, Bundesliga,Bundesliga,87.41106867790222,90.94311785697937,1.000000238418579
37, 2011,"May 31, 2011",87.02273917198181,91.7970323562622,0.7099213600158691
38, Jagged Edge,Jagged Edge,87.76016449928284,92.16809678077698,1.0
39," Curtis Publishing Co. v. Butts established First Amendment protections, while Katzenbach v. Morgan allowed Congress to enact laws enforcing and interpreting Constitutional provisions.","Curtis Publishing Co. v. Butts, 388 U.S. 130 (1967), was a case in which the Supreme Court of the United States established the standard of First Amendment protection",87.14817214012146,103.88935422897339,0.7550073862075806
40, The Pennsylvania Canal.,Pennsylvania Canal,87.04455876350403,92.23973798751831,0.9669630527496338
41, The Voice,The Voice of Holland,87.6345317363739,91.95373320579529,0.6484270095825195
42," November 18, 1987","November 18, 1987",87.4085066318512,93.51557540893555,1.0000001192092896
43, The Gold Logie.,Gold Logie Award,87.73700785636902,93.37398076057434,0.8117190003395081
44, Bovingdon,Bovingdon,87.03051567077637,91.7899420261383,1.0
45, Jonathan Lethem,Jonathan Allen Lethem,87.53624129295349,92.71451711654663,0.8540446758270264
46, 1999,1999,87.72161674499512,92.46734952926636,1.0
47, 2008,2008,87.05775690078735,91.45602178573608,1.0
48, Berlin.,Berlin,87.0548746585846,91.38002824783325,0.9744782447814941
49, Anheuser-Busch InBev,Anheuser-Busch InBev,87.4650399684906,94.33677983283997,1.0
50," ""Germany is Our Problem""",Germany is Our Problem,87.43275046348572,93.4895281791687,0.8758668899536133
51," December 13, 1943","born December 13, 1943",87.0621120929718,93.50591087341309,0.6422134637832642
52, 2005,1951,87.05671238899231,91.80256581306458,0.5733902454376221
53, Popular Science magazine.,Make,87.0434820652008,92.23529148101807,0.14959804713726044
54, Paul Simon (politician),"December 9, 2003",87.66586112976074,93.71057677268982,0.16911466419696808
55, No.,no,87.27375411987305,91.59928870201111,0.8128341436386108
56, Aleem Dar,Aleem Sarwar Dar,87.77005553245544,92.16035747528076,0.8398903012275696
57, Johann Christoph Pepusch,Johann Christoph Pepusch,86.8999342918396,92.0622148513794,1.0000001192092896
58, The Welcome to Fabulous Las Vegas sign.,Welcome to Fabulous Las Vegas sign,87.54456973075867,94.8620388507843,0.9692161083221436
59, Quentin Tarantino,Quentin Tarantino,87.28634476661682,92.0287971496582,1.0000001192092896
60, Mazes and Monsters,Mazes and Monsters,86.89841318130493,92.04853343963623,1.0
61, Saludos Amigos,Saludos Amigos,87.36248826980591,92.55166935920715,1.0
62, Acela Express,Acela Express,87.08027219772339,91.8362946510315,1.000000238418579
63, Yes.,yes,87.20696473121643,91.54334926605225,0.836855947971344
