idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score
0,Cannes Film Festival.,Cannes Film Festival,0.0010254383087158203,2.1548116207122803,0.9758018851280212,1.0,1.0
1,There is no information about a neighboring location near CityCentre being constructed in the early 1960s.,Memorial City Mall,0.0008742809295654297,0.9690253734588623,0.23796026408672333,0.0,0.0
2,Szombathelyi Haladás,Szombathelyi Haladás,0.0007519721984863281,0.4525725841522217,1.0,1.0,1.0
3,Cole Aldrich.,Jamal Crawford,0.0007462501525878906,0.2971029281616211,0.45824572443962097,0.0,0.0
4,Yes.,yes,0.0006263256072998047,0.21815943717956543,0.836855947971344,1.0,1.0
5,There is no information about Jaroslav Seifert's place of origin.,Timothy Francis Leary,0.0006663799285888672,0.7318382263183594,0.04896072298288345,0.0,0.0
6,Dan Bilzerian.,Brandon,0.0006728172302246094,0.33730602264404297,0.38871103525161743,0.0,0.0
7,Steve Anderson.,Walt Disney,0.0007779598236083984,0.25774645805358887,0.2571249008178711,0.0,0.0
8,"The CBS drama ""Wisdom of the Crowd"" in which Blake Lee plays Josh Novak premiered in 2017.","October 1, 2017",0.0006313323974609375,1.0862879753112793,0.15461371839046478,0.1,0.1
9,The Bling Ring.,The Bling Ring,0.0006268024444580078,0.3383791446685791,0.9865915775299072,1.0,1.0
10,Sympathy for Mr. Vengeance.,Sympathy for Mr. Vengeance,0.0006186962127685547,0.49312782287597656,0.9880066514015198,1.0,1.0
11,Macbeth.,"""Macbeth""",0.0006525516510009766,0.25916457176208496,0.9154202938079834,1.0,1.0
12,World War I.,World War II,0.0006566047668457031,0.300412654876709,0.7649798393249512,0.6666666666666666,0.6666666666666666
13,Vijay Iyer.,Vijay Iyer,0.0006074905395507812,0.3170788288116455,0.984186053276062,1.0,1.0
14,Jeff Wincott is older.,Jeffrey Wincott,0.0005865097045898438,0.41596293449401855,0.6995419263839722,0.3333333333333333,0.3333333333333333
15,I couldn't find any information about an Albanian citizen who sings in both Italian and Spanish.,Albano Carrisi,0.0006051063537597656,0.8886463642120361,0.26589637994766235,0.0,0.0
16,SpongeBob SquarePants.,Stephen Hillenburg,0.0007159709930419922,0.3765571117401123,0.17023473978042603,0.0,0.0
17,British (Howard Skempton),English,0.0006110668182373047,0.3961331844329834,0.33713096380233765,0.0,0.0
18,Fox Sports 1.,Fox Sports 1,0.0006396770477294922,0.33866381645202637,0.9868631958961487,1.0,1.0
19,Uhrichsville.,Uhrichsville,0.0006470680236816406,0.299527645111084,0.9861499667167664,1.0,1.0
20,Stansted Airport terminal building.,London Stansted Airport,0.0007011890411376953,0.37827610969543457,0.819890558719635,0.5714285714285715,0.5714285714285715
21,"The Indian Tamil film ""Veettuku Veedu"" (1970) was released first.",South Korean comedy horror film.,0.0006353855133056641,0.929091215133667,0.34110838174819946,0.13333333333333333,0.13333333333333333
22,Tennis.,tennis,0.000667572021484375,0.19645357131958008,0.9499958753585815,1.0,1.0
23,Cantinflas and David Niven.,Cantinflas and David Niven,0.0006000995635986328,0.49489378929138184,0.9820008277893066,1.0,1.0
24,"West Chester, Pennsylvania.","18,461",0.0006794929504394531,0.3368256092071533,0.0730280876159668,0.0,0.0
25,Michael Keaton.,Andy García,0.0006628036499023438,0.2994248867034912,0.2995768189430237,0.0,0.0
26,"The film is ""Sleepy Hollow"".",Tim Burton,0.0006303787231445312,0.4576230049133301,0.2791803181171417,0.0,0.0
27,Yes.,yes,0.0007307529449462891,0.2195119857788086,0.836855947971344,1.0,1.0
28,The Life of Birds (1998) was released before Genghis Blues (1999).,The Life of Birds,0.0006411075592041016,0.8891100883483887,0.5542637705802917,0.5333333333333333,0.5333333333333333
29,I don't have information about the birth year of the coach of the 2007-08 Feyenoord season.,1952,0.0007300376892089844,1.0866241455078125,0.25900745391845703,0.0,0.0
