idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score
0," No, they are not both English rock bands. The 1975 is an English rock band, while Mayday Parade is an American rock band.",no,0.04839468002319336,12.53398323059082,0.09240739792585373
1, Netherlands.,Netherlands,0.05022883415222168,8.89760136604309,0.9500890374183655
2, Elsie the Cow,Elsie the Cow,0.05099058151245117,9.136704683303833,1.0000001192092896
3, Southpaw,Antoine Fuqua,0.05475807189941406,8.997652769088745,0.07902958989143372
4, Lita Ford,Lita Ford,0.05344963073730469,9.015004873275757,1.0
5, Hanson.,Hanson,0.05954933166503906,8.889309883117676,0.9654935598373413
6," September 30, 1918.","September 30, 1918",0.21776866912841797,9.657695770263672,0.9858138561248779
7, Charles Alling Gifford.,Charles Alling Gifford,0.04599404335021973,9.522241592407227,0.9785546064376831
8, 1896,1896,0.04693031311035156,9.012643814086914,1.0
9, Yes.,yes,0.04996538162231445,8.858807563781738,0.836855947971344
10, A. J. Benza,A. J. Benza,0.052431583404541016,9.401082038879395,1.0000001192092896
11, Christian Science Sentinel was published first in 1898.,Christian Science Sentinel,0.04607367515563965,10.041436433792114,0.6912046670913696
12, Fish is an occasional actor.,Fish,0.050870418548583984,9.394919633865356,0.6432374119758606
13," 298,192.","298,192",0.04683971405029297,9.270312786102295,0.9750643968582153
14, 2009,in 2009.,0.059610843658447266,9.006659984588623,0.8314797282218933
15, World Wrestling Entertainment.,World Wrestling Entertainment,0.12682271003723145,9.11083984375,0.9745219349861145
