idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,SRM Group owns the magazine Puthiya Thalaimurai.,SRM Group,0.3739144802093506,2.3340041637420654,0.5751222372055054
1,"""Boogie"" was based on the Argentine character Boogie, the oily by Roberto Fontanarrosa, and directed by Gustavo Cova.",Boogie,0.3541443347930908,1.4380784034729004,0.5291261672973633
2,American.,American,1.3305299282073975,0.31865763664245605,0.9135115146636963
3,Flowers.,leaves,0.648993730545044,0.31921863555908203,0.49550962448120117
4,World War I.,World War II,0.33493971824645996,0.3681633472442627,0.7649798393249512
5,2005.,1976,0.36752891540527344,0.39056944847106934,0.5520569086074829
6,Cindy Stein.,Cindy Stein,0.40413928031921387,0.3566610813140869,0.9790729880332947
7,Epic Records.,CBS Records,0.382460355758667,0.356858491897583,0.42229747772216797
8,"Bernard Ebbers, who was of American nationality.",Canadian,0.29457950592041016,0.5816893577575684,0.31482386589050293
9,"Terence Davies directed the 2011 British romantic drama film ""The Deep Blue Sea"".",Cary Fukunaga,0.3562147617340088,0.9225003719329834,0.045761607587337494
10,The Sun Bowl.,"El Paso, Texas",0.26761651039123535,0.3954603672027588,0.2443227767944336
11,Warren Beatty.,Warren Beatty,0.29129481315612793,0.3947114944458008,0.9734181761741638
12,There is no Japanese member of the Value Alliance mentioned in the text.,All Nippon Airways,0.24979186058044434,0.6639914512634277,0.33175092935562134
13,Kuwait.,oil field service,0.25287842750549316,0.31853199005126953,0.25774285197257996
14,Experimental metal.,metal band,0.48884129524230957,0.30641841888427734,0.5801879167556763
15,Jazz.,jazz,0.5379934310913086,0.3177330493927002,0.971104621887207
16,Bobby Hauck.,Bobby Hauck,0.7014858722686768,0.39565563201904297,0.9846826791763306
17,Roberto Vittori.,Roberto Vittori,2.938408851623535,0.36281824111938477,0.9874432682991028
18,Song of the Year.,Song of the Year,0.40304136276245117,0.43023085594177246,0.9264556169509888
19,Crossing Borders.,Crossing Borders,0.3050706386566162,0.3592681884765625,0.9491644501686096
20,The Embraer E-Jet family and the Embraer E-Jet E2 family are narrow-body medium-range twin-engine jet airliners.,narrow-body medium-range twin-engine jet airliners,0.35508251190185547,1.3905179500579834,0.6236299276351929
21,Paul Allen.,Paul Allen,0.38233256340026855,0.35843944549560547,0.9817759394645691
22,"Richard Spencer prefers to be called an ""identitarian"".",identitarian,0.35878634452819824,0.6592907905578613,0.6005655527114868
23,"Guiyang has a population of 4,324,561, while Tacheng has a population of 56,400.",Guiyang,0.26581645011901855,1.147789478302002,0.5365746021270752
24,Rose Hill.,Rose Hill,0.2602396011352539,0.3557262420654297,0.9752211570739746
25,3 June 2016.,3 June 2016,0.32065439224243164,0.4780282974243164,0.9809061288833618
26,Australia.,Australia,0.5245258808135986,0.32604479789733887,0.9376925826072693
27,Chino Moreno.,Chino Moreno,0.2531876564025879,0.39935755729675293,0.9844379425048828
28,Jim Dial.,Jim Dial,0.28770947456359863,0.3600504398345947,0.9793756008148193
29,London.,London,0.2748417854309082,0.17744207382202148,0.9624133110046387
30,Istanbul.,Tokyo,0.3462364673614502,0.29578542709350586,0.46552911400794983
31,Yes.,yes,0.2608954906463623,0.3230910301208496,0.836855947971344
