idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score
0, Battleship (2012),Battleship,0.05455946922302246,8.573226928710938,0.8611623048782349,0.6666666666666666,0.6666666666666666
1, They are both involved in the film industry.,producer and director,0.051393747329711914,8.93563461303711,0.6164934635162354,0.0,0.0
2, Red Lodge.,Red Lodge,0.05480504035949707,8.188693046569824,0.9791292548179626,1.0,1.0
3, Belgian,British,0.04673409461975098,7.926066875457764,0.5329697132110596,0.0,0.0
4, 1972,1972,0.059868812561035156,8.178220272064209,1.0000001192092896,1.0,1.0
5, Oswald,Tiny TV,0.05024075508117676,7.937856674194336,0.16117438673973083,0.0,0.0
6, Baran bo Odar and Jantje Friese,Baran bo Odar and Jantje Friese,0.04860401153564453,9.165692329406738,1.0,1.0,1.0
7, Yes.,no,0.047029972076416016,8.045538902282715,0.5598188042640686,0.0,0.0
8, West Saxons.,West Saxon,0.056871891021728516,8.307183027267456,0.8720310926437378,1.0,1.0
9," Igor Stravinsky was born on June 17, 1882, and Béla Bartók was born on March 25, 1881.",Béla Viktor János Bartók,0.06502985954284668,11.87782907485962,0.4459931254386902,0.3076923076923077,0.3076923076923077
10, Catcha Lake,Catcha Lake,0.04654121398925781,8.157461166381836,1.0,1.0,1.0
11, 2009,2009,0.06305170059204102,8.187013387680054,0.9999998211860657,1.0,1.0
12, Chicago.,"Chicago, Illinois",0.0545651912689209,8.078248739242554,0.865953803062439,0.6666666666666666,0.6666666666666666
13, Music Producer of the Year.,Music Producer of the Year,0.05241084098815918,8.560548067092896,0.9838286638259888,1.0,1.0
14, 1932,1932,0.047922372817993164,8.163946866989136,0.9999998807907104,1.0,1.0
15, Horse-chestnut tree.,"horse-chestnut tree (""Aesculus hippocastanum"")",0.0502476692199707,8.548208951950073,0.8032042980194092,0.7499999999999999,0.7499999999999999
