idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score
0, Klemzig.,Norwood,0.000827789306640625,1.1717803478240967,0.19560353457927704,0.0,0.0
1," The CEO of MGM Resorts International, Corey I. Sanders, manages a hotel and casino situated on the southern end of the Las Vegas Strip, specifically the Luxor Las Vegas.",Corey Sanders,0.0009112358093261719,7.777279376983643,0.42286866903305054,0.12903225806451613,0.12903225806451613
2," 1934, 1936, and 1939–1940.","1934, 1936, and 1939–1940",0.0008633136749267578,3.6963367462158203,0.9849629998207092,1.0,1.0
3, David Boren's father is Lyle Boren.,Lyle Boren,0.0008795261383056641,2.6401500701904297,0.8174401521682739,0.4444444444444445,0.4444444444444445
4, 1963,1965,0.0009336471557617188,0.9068009853363037,0.7206307649612427,0.0,0.0
5, American,Argentine,0.0008924007415771484,0.4748244285583496,0.4501400887966156,0.0,0.0
6, Muthuswami Dikshitar,Muthuswami Dikshitar,0.0008666515350341797,2.220947027206421,1.0,1.0,1.0
7, Nanette Burstein,Nanette Burstein,0.0008683204650878906,1.1250860691070557,1.0000001192092896,1.0,1.0
8, Liliana Cavani,Liliana Cavani,0.0008759498596191406,1.1294097900390625,1.0,1.0,1.0
9, 1926,26 April 1926,0.0008902549743652344,0.9075226783752441,0.8647863864898682,0.5,0.5
10, The Ross rifle.,Ross rifle,0.0008645057678222656,1.1302659511566162,0.9560109376907349,0.8,0.8
11, 1931.,1931,0.0008540153503417969,1.174938440322876,0.9791708588600159,1.0,1.0
12, 1993,14 March 1982,0.0008518695831298828,0.9103555679321289,0.5392322540283203,0.0,0.0
13," The University of California, Berkeley.","University of California, Berkeley",0.0008587837219238281,1.7792410850524902,0.969637393951416,0.888888888888889,0.888888888888889
14, Grant Shapps,Grant Shapps,0.0008833408355712891,0.9120914936065674,0.9999999403953552,1.0,1.0
15," Big L, Cam'ron, Bloodshed, and Mase.",Mase,0.0008580684661865234,3.318978786468506,0.4999627470970154,0.25,0.25
16, George Costanza,George Costanza,0.0008728504180908203,0.9309329986572266,1.0,1.0,1.0
17, Black Mirror,Black Mirror,0.0008599758148193359,0.6976110935211182,1.0,1.0,1.0
18," Sly Stone was born earlier, in 1943, while Jeremy McKinnon was born in 1985.",Sly Stone,0.0008683204650878906,5.298474073410034,0.5605111718177795,0.25,0.25
19, Jean Hersholt,Jean Pierre Hersholt,0.00086212158203125,1.1311135292053223,0.9015779495239258,0.8,0.8
20, Ali-Shir Nava'i,Ali-Shir Nava'i,0.0008568763732910156,1.5812439918518066,1.0,1.0,1.0
21, Yeh Rishta Kya Kehlata Hai,Bigg Boss,0.0008854866027832031,2.660132646560669,0.050935324281454086,0.0,0.0
22, Terry Pratchett,Terry Pratchett,0.00086212158203125,1.1327567100524902,1.0,1.0,1.0
23, Mortimer Wheeler,Mortimer Wheeler,0.0008549690246582031,0.9157073497772217,1.0,1.0,1.0
24, 4 World Trade Center,4 World Trade Center,0.0008654594421386719,1.3434641361236572,1.0,1.0,1.0
25, Roy Dotrice,Roy Dotrice,0.0008661746978759766,0.9520068168640137,0.9999998807907104,1.0,1.0
26, The Harrington-Smith Block.,Harrington-Smith Block,0.0008523464202880859,1.5698797702789307,0.954491376876831,0.8571428571428571,0.8571428571428571
27, Video games.,video games,0.0008649826049804688,0.9109377861022949,0.8826001882553101,1.0,1.0
28, Suomi KP/-31,Machine-pistol Finland,0.0008523464202880859,1.3492403030395508,0.2759758234024048,0.0,0.0
29, Anna of the North,Anna of the North,0.0008542537689208984,1.1269304752349854,1.0,1.0,1.0
30, The Delta Works dam system.,construction projects,0.0008585453033447266,1.5611796379089355,0.37802088260650635,0.0,0.0
31, Queen Henrietta's Men and the King's Men.,Queen Henrietta's Men and the King's Men,0.0008666515350341797,2.6540169715881348,0.9710818529129028,1.0,1.0
