idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,A brewery or brewing company.,a brewing company,0.0011827945709228516,2.250417709350586,0.9112646579742432
1,"According to Arthurian legend, Glastonbury Tor was associated with Avalon, where monks claimed to have discovered the bones of King Arthur and his queen.",Avalon became associated with Glastonbury Tor when monks at Glastonbury Abbey claimed to have discovered the bones of King Arthur and his queen,0.0011334419250488281,2.0993638038635254,0.9335228800773621
2,Sugars.,sugars,0.0010204315185546875,0.6751554012298584,0.9714799523353577
3,Solsternus from 1207.,Solsternus,0.0009183883666992188,0.9731225967407227,0.8248016834259033
4,1848.,1848,0.0010426044464111328,0.7234768867492676,0.9567419290542603
5,0.13 seconds.,0.13 seconds,0.0009534358978271484,0.8136610984802246,0.9743090867996216
6,Tile.,tile,0.0010356903076171875,0.6317996978759766,0.933769941329956
7,RIBA Enterprises.,RIBA Enterprises,0.0009560585021972656,0.7704966068267822,0.9868645071983337
8,2 ways: Radiant luminous efficacy (LER) and Source luminous efficacy (LES).,two ways,0.0009381771087646484,1.4966926574707031,0.23218677937984467
9,Helios.,Helios,0.001001119613647461,0.6813924312591553,0.978829562664032
10,Multan.,Multan,0.0009167194366455078,0.665924072265625,0.9794173836708069
11,BPS-22.,usually a BPS-22 Civil Servant,0.0009312629699707031,0.7731015682220459,0.617867648601532
12,The former main lines of the Great Western Railway (GWR) are still in use today.,"The former main lines of the GWR are still in use today, although many of its branch lines were scrapped under the notorious Beeching Axe",0.0009870529174804688,1.4619851112365723,0.6443676352500916
13,Emblemata.,emblemata,0.001010894775390625,0.6781494617462158,0.9690627455711365
14,Holland.,Holland,0.0010104179382324219,0.6254003047943115,0.9607134461402893
15,"Yes, Duchamp's work ""Nude Descending a Staircase, No. 2"" was considered scandalous and was even rejected by the hanging committee at the 1912 Salon des Indépendants.",caused a scandal,0.0009543895721435547,2.738919734954834,0.2559155821800232
16,"A fire damaged the mosque extensively in 1893, causing the loss of many mosaics.",a fire,0.0010232925415039062,1.5117220878601074,0.2769128680229187
17,Newcastle upon Tyne.,15 Bonhill Street in London,0.001027822494506836,0.7759852409362793,0.3332533836364746
18,17.1 lumens per watt.,17.1 lumens per watt,0.0010347366333007812,0.9592275619506836,0.9851430058479309
19,Iran.,Iran,0.0009877681732177734,0.6286821365356445,0.92861407995224
20,London.,London,0.0010006427764892578,0.6217498779296875,0.9624133110046387
21,Higher than the regional and national average.,is higher than the regional and national average,0.0009024143218994141,0.9230668544769287,0.9145365953445435
22,"Hisham's Palace, Palestine.",the bath house of Hisham's Palace,0.0010437965393066406,0.9268503189086914,0.6965058445930481
23,1000 hours.,1000 hours,0.0010113716125488281,0.7762031555175781,0.9439005255699158
24,"""The Hymn to Ninkasi"".",The Hymn to Ninkasi,0.0009458065032958984,1.0215857028961182,0.9693310260772705
25,Less.,much less,0.0009963512420654297,0.6301414966583252,0.8138306736946106
26,Ghazals and folk songs.,Ghazals and folk songs,0.0009691715240478516,0.8296241760253906,0.9860418438911438
27,The Ascension of Christ with the apostles below.,Christ,0.0010008811950683594,1.0724396705627441,0.28451305627822876
28,"Inert gas conducts heat from the filament, cooling it and reducing efficiency.","conducts heat from the filament, thereby cooling the filament",0.0009219646453857422,1.2662415504455566,0.7463840842247009
29,Ravenna.,Ravenna,0.0010046958923339844,0.67972731590271,0.9746361374855042
30,1909 to 1914.,1909 to 1914,0.0009171962738037109,0.9233014583587646,0.9799554347991943
31,"1,000 hours.","1,000 hours",0.0009338855743408203,0.829096794128418,0.967837929725647
32,Urs are fairs held at the shrines of Sufi saints to mark the death anniversary of the saint.,fairs held at the shrines of Sufi saints,0.0008566379547119141,1.6433749198913574,0.8355360627174377
33,Demetrius I of Georgia.,Demetrius I of Georgia,0.0010020732879638672,0.8661048412322998,0.9888476729393005
34,"Besides Seurat, the beginnings of Cubism are also found in the later work of Paul Cézanne, particularly his use of multifaceted areas of paint and simplification of natural forms into geometric shapes.",in the two distinct tendencies of Cézanne's later work,0.0009396076202392578,2.6207187175750732,0.49653923511505127
35,Ethanol.,ethyl alcohol,0.0009989738464355469,0.6792387962341309,0.6943764686584473
