idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score
0, The North Sea.,North Sea,76.82783913612366,81.43377637863159,0.9457703828811646
1, Slovenia.,Slovenia,76.98938035964966,80.7468364238739,0.9449217319488525
2, Franz Liszt,Franz Liszt,76.55870270729065,80.72942733764648,1.0
3, German Pinscher,German Pinscher,76.80797815322876,80.98270678520203,1.0
4, The Blank Generation,The Blank Generation,76.61566829681396,80.79115152359009,1.0
5, Jeremy Scott.,Moschino,76.8962345123291,81.01767587661743,0.3054633140563965
6, New York City.,New York City,76.95637917518616,81.5182421207428,0.9656890034675598
7, Halle Berry,Halle Maria Berry,76.62417125701904,80.8053662776947,0.94166100025177
8," Approximately 3,700 personnel.","3,700 personnel",76.47711706161499,82.28115916252136,0.8902680277824402
9, Eddie Murphy,Eddie Murphy,76.86952948570251,80.62963819503784,1.0000001192092896
10, T. S. Eliot,Faber and Faber,77.25677061080933,82.63750958442688,0.18449413776397705
11, Rocky Mountain oysters.,prairie oysters,77.14888882637024,82.14394021034241,0.7451005578041077
12, Gary Glitter,Paul Francis Gadd,76.90789699554443,81.03618335723877,0.36227765679359436
13, Hong Kong.,Hong Kong,76.94477462768555,81.1211941242218,0.9702165722846985
14, Shelby,Craig,77.16196203231812,80.50026082992554,0.4899273216724396
15, Yes.,no,77.00995874404907,80.76687908172607,0.5598188042640686
16, 15,15,77.18368625640869,80.94888353347778,1.0
17, Ant-Man.,Scott Lang and Hank Pym,76.76052474975586,80.92844843864441,0.3142958879470825
18, Sandra Dallas has written more non-fiction books.,"Sandra Dallas is an award-winning American author of 13 adult novels, 2 children's novels, and 7 non-fiction books.",76.80944228172302,83.4021327495575,0.7393421530723572
19, Brian Taylor,the Seven Network,76.56826996803284,80.33346843719482,0.16979971528053284
20, Yes.,yes,76.53292441368103,80.23997163772583,0.836855947971344
21," Peter Schamoni directed 35 films, while Manish Gupta directed 6 films.",Peter Schamoni,76.87225937843323,87.35282278060913,0.4325152039527893
22, Chicago Enforcers,XFL,76.89013648033142,81.47446322441101,0.13451945781707764
23, Yes.,yes,77.23816776275635,81.01827812194824,0.836855947971344
24, Time,Time,76.63969039916992,79.93771553039551,0.9999999403953552
25, Actuality film,documentary,77.19541907310486,81.3663444519043,0.5237116813659668
26, Tennis,tennis,76.57066917419434,79.89875435829163,0.9999999403953552
27, Emma Roberts,Emma Roberts,76.89634990692139,80.65737199783325,1.000000238418579
28, Casting By,"""Casting By""",76.82914757728577,80.58955001831055,0.9409623146057129
29, The 2015 NHL Entry Draft.,BB&T Center in Sunrise,76.80403184890747,83.1075370311737,0.0574629046022892
30, D6 Space,D6 Space,76.84093713760376,81.00266861915588,1.0
31, Rakshakudu,Rakshakudu,76.81055235862732,81.35477375984192,1.0
32," Fair Oaks Mall is located in Fair Oaks, Fairfax County, Virginia, just northwest of the city of Fairfax.","Fairfax County, Virginia",76.98572564125061,89.1024181842804,0.530105710029602
33, Javi Martínez,defensive midfielder or a central defender.,76.86104488372803,81.87049293518066,0.34832143783569336
34, Pulsion Technology,Pulsion Technology,76.77562427520752,80.95567059516907,1.0
35, Liam Neeson,Schindler's List,77.09035277366638,81.27197408676147,0.2865707278251648
36, 1977,1977,76.71755766868591,80.89097261428833,1.0
37, Woodlawn,Woodlawn,77.1651885509491,81.34531116485596,0.9999999403953552
38, Robin Hardy,Robin Hardy,77.02524471282959,80.79161858558655,1.0
39, Naval Base Kitsap,Naval Base Kitsap,76.81972908973694,81.42057800292969,1.0000001192092896
40, 1971,1971,76.85695838928223,81.02573895454407,1.0
41, The Old Hume Highway.,Old Hume Highway,77.18981671333313,82.6255156993866,0.9642347097396851
42, U2,U2,76.92161846160889,80.66849756240845,1.0
43," C. S. Forester was born in 1899, and Lionel Trilling was born in 1905.",Cecil Louis Troughton Smith,77.2006561756134,90.16171479225159,0.30581799149513245
44, 1917,1917,76.87545871734619,81.01141500473022,1.0
45," Sugarloaf has a vertical drop of 2600 ft, which is higher than Sugarbush's 2000 ft.",Sugarloaf,77.22099447250366,90.94494032859802,0.5807163715362549
46, Dutch,Dutch,76.70871925354004,80.06179594993591,1.0
47, Gianluigi Buffon,"Gianluigi ""Gigi"" Buffon",76.57894563674927,81.59484219551086,0.8835193514823914
48, Manchester Airport.,Manchester Airport,76.85871887207031,80.99081039428711,0.9620479345321655
49, Kim Dae-seung,Kim Dae-seung,77.14964365959167,82.16152548789978,1.0
50, I don't have information on the number of films Jon Paul Puno has appeared in.,Jon Paul Puno,76.86612725257874,87.31082105636597,0.6397466659545898
51, They are both musicians.,musician,76.78515863418579,81.7832396030426,0.6658178567886353
52, Soft drinks.,drinks,76.79663968086243,80.98493933677673,0.7889761924743652
53, Gran Turismo Sport,Gran Turismo Sport,76.60964822769165,81.19938063621521,1.0
54, First Lady of Zimbabwe,First Lady of Zimbabwe,77.24418210983276,81.82471323013306,1.0000001192092896
55, Haidong,Haidong,76.50878620147705,80.67456936836243,1.0000001192092896
56, California,California,76.55161571502686,79.8836898803711,1.0
57, Gulf Air,Gulf Air,76.82369351387024,80.58259057998657,1.0
58, Nicol David,Datuk Nicol Ann David,77.13640260696411,80.91166114807129,0.7580798864364624
59, NBA All-Rookie Team,NBA All-Rookie Team,76.80016040802002,81.75932312011719,1.0000001192092896
60," ""Salvation is Created""",Salvation is Created,77.25709056854248,82.65618991851807,0.9224982261657715
61," Pete Davidson was born November 16, 1993.","November 16, 1993",76.8684298992157,84.7569191455841,0.5251303911209106
62, Atlantic Islands of Galicia National Park,Atlantic Islands of Galicia National Park,76.84176707267761,82.67341685295105,1.0
63, Nitro,Nitro,76.5689754486084,80.31034564971924,1.0
