idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,Ray D'Arcy,James Steven Ignatius Corr,0.0011217594146728516,1.9590187072753906,0.11828391999006271
1,Plasma Sources Science and Technology.,non-fusion,0.0011069774627685547,0.7774465084075928,0.34671643376350403
2,Robert de Chesney died in 1166. Robert Foliot died in 1186.,Robert de Chesney,0.0009341239929199219,1.298788070678711,0.6135411262512207
3,vaudeville.,vaudeville,0.0010156631469726562,0.6993167400360107,0.9764316082000732
4,Yes.,yes,0.0009112358093261719,0.5202414989471436,0.836855947971344
5,"""Unapologetic""",Unapologetic,0.0008554458618164062,0.7339482307434082,0.9489027261734009
6,World War II.,World War II,0.0009167194366455078,0.6733572483062744,0.9605373740196228
7,1976,1986,0.0009608268737792969,0.6361184120178223,0.5972633361816406
8,From the Westside with Love II.,From the Westside with Love II,0.0008981227874755859,0.8068089485168457,0.9837154150009155
9,Ty Herndon.,Ty Herndon,0.0009522438049316406,0.67112135887146,0.9810507297515869
10,Formula 5000.,Formula 5000,0.000988006591796875,0.7247529029846191,0.9664167165756226
11,A community centre such as Tacoma School was used as a school and later adapted for use as a community center.,"community tend to gather for group activities, social support, public information, and other purposes.",0.0009288787841796875,1.3826558589935303,0.46766921877861023
12,Yes.,yes,0.0009486675262451172,0.5615639686584473,0.836855947971344
13,United States.,United States,0.0010526180267333984,0.636831521987915,0.9286460876464844
14,Thumbelina (1994),"""Anastasia"" (1997)",0.0009214878082275391,0.7668828964233398,0.364937961101532
15,"The Cotton Bowl in Fair Park, Dallas, Texas.",Cotton Bowl,0.0009949207305908203,0.9692325592041016,0.6469391584396362
16,Citharexylum.,Citharexylum,0.0009183883666992188,0.6777575016021729,0.968231201171875
17,1998,1998,0.0009701251983642578,0.6022796630859375,1.0
18,Charles Bonifacio.,Charles Bonifacio,0.0009691715240478516,0.7352509498596191,0.9864406585693359
19,Wilm Hosenfeld.,Wilhelm Adalbert Hosenfeld,0.0010881423950195312,0.7633593082427979,0.7117061614990234
20,Winter in the Blood.,Winter in the Blood,0.0010004043579101562,0.7335920333862305,0.976043164730072
21,350,350,0.0009634494781494141,0.5739924907684326,1.000000238418579
22,Andrew Stanton.,Andrew Stanton,0.0008842945098876953,0.645545244216919,0.9762539863586426
23,"November 15, 2012.","November 15, 2012",0.0010616779327392578,0.8174128532409668,0.9800476431846619
24,"1992, by Antonio Peña, as Lucha Libre AAA Worldwide (AAA).",1992,0.0009658336639404297,1.2770099639892578,0.5281087756156921
25,William Goldstein and James Whiton.,William Goldstein and James Whiton,0.0009968280792236328,0.8627820014953613,0.9826174974441528
26,Bogotá.,Bogotá,0.0010335445404052734,0.6687328815460205,0.9638158679008484
27,Springer Mountain.,Springer Mountain,0.0009336471557617188,0.6040172576904297,0.9855769872665405
28,"No, only Milo Aukerman has a Ph.D.",no,0.0009419918060302734,0.9783942699432373,0.15992125868797302
29,"Mel Blanc was the voice for Bugs Bunny, who was created by Leon Schlesinger Productions (later Warner Bros. Cartoons) in 1940.",Leon Schlesinger Productions,0.0009217262268066406,1.8471028804779053,0.445173978805542
30,There is no information about a Quartermaster General being involved in Operation Michael.,Erich Friedrich Wilhelm Ludendorff,0.0009427070617675781,1.1114916801452637,0.14144915342330933
31,The Watcher in the Woods (1980) was released after Swiss Family Robinson (1940).,Swiss Family Robinson,0.0009491443634033203,1.2923104763031006,0.5002626180648804
