idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,"Jodi McKay was not the Minister for Small Business who represented the seat of Riverina, New South Wales.",Michael Francis McCormack,0.0009815692901611328,2.135967969894409,0.05877021327614784
1,A Man Escaped.,A Man Escaped,0.0009484291076660156,0.3164329528808594,0.9951464533805847
2,Dan Law Field at Rip Griffin Park.,Dan Law Field at Rip Griffin Park,0.0008656978607177734,0.4252166748046875,0.9912668466567993
3,Frank Curzon.,Sir Herbert Beerbohm Tree,0.0007970333099365234,0.2808661460876465,0.16519542038440704
4,"The novel is from 1995 and the film ""Class"" was released in 1983.",1983,0.0008857250213623047,0.866365909576416,0.4059392511844635
5,Jean Sibelius.,Jean Sibelius,0.0008296966552734375,0.31003570556640625,0.9827800393104553
6,"""Modern Drummer"" magazine.","interviews, equipment reviews, and columns offering advice on technique, as well as information for the general public",0.0007905960083007812,0.387204647064209,0.1924910992383957
7,Do Dooni Chaar (2010) was made 24 years after Flight of the Navigator (1986).,Flight of the Navigator,0.0007636547088623047,0.9717440605163574,0.5384102463722229
8,Brazzers.,Brazzers,0.0007326602935791016,0.23195409774780273,0.9725273847579956
9,Miracle of the White Stallions (1963) was released before Cool Runnings (1993).,Miracle of the White Stallions,0.0007832050323486328,0.8621728420257568,0.7081924676895142
10,"No, only Apophyllum is a genus of plant native to Australia.",no,0.0007123947143554688,0.6794672012329102,0.1046268492937088
11,Hanover College.,Hanover College,0.0007648468017578125,0.2745630741119385,0.9807752966880798
12,The Nobel Prize in Physics.,Nobel Prize in Physics,0.0007507801055908203,0.334303617477417,0.9383383393287659
13,Nikolaj Arcel.,Mikkel Nørgaard,0.0008232593536376953,0.318131685256958,0.3270255923271179
14,Count Basie.,Count Basie,0.0007812976837158203,0.2756226062774658,0.9839087128639221
15,Victory Through Air Power.,Victory Through Air Power,0.0007977485656738281,0.3186206817626953,0.9528468251228333
