idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score
0,Yes.,yes,0.0010554790496826172,1.8678910732269287,0.836855947971344,1.0,1.0
1,Immanuel College.,Immanuel College,0.0010251998901367188,0.5487236976623535,0.9852554798126221,1.0,1.0
2,Liu Yifei.,Liu Yifei,0.0008702278137207031,0.5164453983306885,0.9822795391082764,1.0,1.0
3,1934,1934,0.0008411407470703125,0.4955322742462158,0.9999999403953552,1.0,1.0
4,"Prouts Neck, Maine.",Scarborough,0.0008637905120849609,0.6169376373291016,0.3414573073387146,0.0,0.0
5,Katy Perry.,Katheryn Elizabeth Hudson,0.0008404254913330078,0.4666099548339844,0.5420581698417664,0.0,0.0
6,South.,south,0.0007240772247314453,0.41352057456970215,0.9552133083343506,1.0,1.0
7,Shenea Booth.,Shenea Booth,0.0008502006530761719,0.6153476238250732,0.9841660261154175,1.0,1.0
8,Caladium.,Comptonia,0.0008225440979003906,0.49774670600891113,0.4572574198246002,0.0,0.0
9,Original Sin.,Original Sin,0.0007863044738769531,0.4931356906890869,0.9773807525634766,1.0,1.0
10,James McDivitt,John Glenn,0.0007894039154052734,0.5487029552459717,0.434402734041214,0.0,0.0
11,New Durham.,Governor Wentworth Regional School District,0.0009028911590576172,0.49772024154663086,0.1393239051103592,0.0,0.0
12,T. S. Eliot.,T. S. Eliot,0.0008907318115234375,0.6941630840301514,0.9880384206771851,1.0,1.0
13,Martin McDonagh.,Martin McDonagh,0.0008077621459960938,0.5457441806793213,0.9856293797492981,1.0,1.0
14,"Ens. Charles W. Farmer, USNRF.",Ens. Charles W. Farmer,0.0007665157318115234,0.8963282108306885,0.921720564365387,0.888888888888889,0.888888888888889
15,"No, Mastodon formed in 2000, while Bear Hands formed in 2006.",yes,0.0007786750793457031,1.285721778869629,0.18140468001365662,0.0,0.0
16,Tamiami Canal.,Tamiami Canal,0.0007920265197753906,0.5121035575866699,0.986489474773407,1.0,1.0
17,The Baudot code.,Baudot code,0.0007596015930175781,0.6488738059997559,0.9105817079544067,0.8,0.8
18,Deftones was formed first in 1988.,Deftones,0.0008304119110107422,0.8874337673187256,0.6701927781105042,0.2857142857142857,0.2857142857142857
19,Marjorie Kinnan Rawlings.,Marjorie Kinnan Rawlings,0.0007510185241699219,0.7144074440002441,0.9833856225013733,1.0,1.0
20,Republica.,Republica,0.000728607177734375,0.4913041591644287,0.9771886467933655,1.0,1.0
21,They are both film directors.,screenwriter and film director,0.0007314682006835938,0.5686769485473633,0.791877269744873,0.4444444444444445,0.4444444444444445
22,China.,China,0.0008327960968017578,0.4143970012664795,0.945481538772583,1.0,1.0
23,George Harrison.,George Harrison,0.0008842945098876953,0.49282217025756836,0.9726423621177673,1.0,1.0
24,1850.,1850,0.0008261203765869141,0.548649787902832,0.9712527394294739,1.0,1.0
25,The Trials of Life (1990) was produced before Restrepo (2010).,The Trials of Life,0.0007739067077636719,1.1957108974456787,0.5963162183761597,0.5714285714285715,0.5714285714285715
26,James Runcie.,James Runcie,0.0009527206420898438,0.6196720600128174,0.9850005507469177,1.0,1.0
27,Sara Pascoe.,with Tamara Ecclestone,0.0008215904235839844,0.5415151119232178,0.418682724237442,0.0,0.0
28,Univision television network.,Univision,0.0007956027984619141,0.592271089553833,0.9141043424606323,0.5,0.5
29,Charan Raj.,Charan Raj,0.0007441043853759766,0.5655038356781006,0.9828858971595764,1.0,1.0
30,Queer as Folk.,Queer as Folk,0.0007510185241699219,0.5949032306671143,0.9835221767425537,1.0,1.0
31,They are both film directors.,director,0.0007143020629882812,0.6179101467132568,0.598540186882019,0.33333333333333337,0.33333333333333337
32,Barbet Schroeder.,Barbet Schroeder,0.00086212158203125,0.6175868511199951,0.9872480630874634,1.0,1.0
33,Dean Heller was appointed to the seat left vacant by John Ensign.,Dean Heller,0.0008080005645751953,1.0451810359954834,0.724485456943512,0.2857142857142857,0.2857142857142857
34,2013,1 February 2013,0.0008313655853271484,0.498013973236084,0.7234582901000977,0.5,0.5
35,Iceland.,Iceland,0.0007410049438476562,0.43852806091308594,0.9405648708343506,1.0,1.0
36,"No, neither of them.",Ghosts of the Abyss,0.0007116794586181641,0.6663241386413574,0.10605649650096893,0.25,0.25
37,Bud Wilkinson.,Bud Wilkinson,0.0007815361022949219,0.4960963726043701,0.973922073841095,1.0,1.0
38,Sheffield Wednesday F.C.,Sheffield Wednesday Football Club,0.0009508132934570312,0.5956721305847168,0.8338709473609924,0.5,0.5
39,environmental soundscapes.,soundscape,0.0008153915405273438,0.6167762279510498,0.817232608795166,0.6666666666666666,0.6666666666666666
40,Pongsona.,Typhoon Pongsona,0.0008742809295654297,0.616879940032959,0.6754618883132935,0.6666666666666666,0.6666666666666666
41,Mount Davidson.,Mount Davidson,0.0007500648498535156,0.4889404773712158,0.9745537638664246,1.0,1.0
42,Hogan's Heroes.,Hogan's Heroes,0.0007433891296386719,0.5489280223846436,0.9840632677078247,1.0,1.0
43,"The town of Grafton, New Hampshire has a population of 1,340.","1,340",0.0008604526519775391,1.2221355438232422,0.30838727951049805,0.2857142857142857,0.2857142857142857
44,Osman I.,Osman I,0.0008268356323242188,0.4639437198638916,0.9775291085243225,1.0,1.0
45,Helmut Berger.,Helmut Berger,0.0007569789886474609,0.5414421558380127,0.9817050099372864,1.0,1.0
46,Artem Mikoyan.,MiG military aircraft,0.0007069110870361328,0.5988180637359619,0.14334775507450104,0.0,0.0
47,Guillermo Rigondeaux,"September 30, 1980",0.0007500648498535156,0.5979635715484619,0.11699435114860535,0.0,0.0
48,Tommy Morrison.,Tommy Morrison,0.0007572174072265625,0.4952564239501953,0.9784669876098633,1.0,1.0
49,Band Aid 30.,Band Aid 30,0.0007255077362060547,0.6169190406799316,0.9805192947387695,1.0,1.0
50,Fei Mu.,Fei Mu,0.0007288455963134766,0.5444355010986328,0.9822496175765991,1.0,1.0
51,Phantom's Revenge.,Phantom's Revenge,0.0007376670837402344,0.5486152172088623,0.9863364696502686,1.0,1.0
52,Albert Kahn.,Kahn,0.0007126331329345703,0.4900956153869629,0.8552542924880981,0.6666666666666666,0.6666666666666666
53,Marc Evans directed more films.,Marc Evans,0.0007345676422119141,0.6125869750976562,0.6426013112068176,0.5714285714285715,0.5714285714285715
54,"There is no information about an actress playing a young widow in ""Ghost Town"". The context mentions a film called ""Young Widow"" (1946) starring Jane Russell.","February 25, 1966",0.0007295608520507812,2.01839280128479,0.041453346610069275,0.0,0.0
55,Donald Franklin Stewart.,Donald Franklin Stewart,0.0009484291076660156,0.5685338973999023,0.9746499061584473,1.0,1.0
56,London Bridge.,M.I.L.F. $,0.0008814334869384766,0.5007615089416504,0.14517618715763092,0.0,0.0
57,6,six,0.0009388923645019531,0.44748520851135254,0.9383978843688965,0.0,0.0
58,"Lisa ""Left Eye"" Lopes.",Lisa Nicole Lopes,0.0008966922760009766,0.7696876525878906,0.7335779070854187,0.5714285714285715,0.5714285714285715
59,The New Orleans Saints.,New Orleans Saints,0.0007483959197998047,0.5951552391052246,0.9431281089782715,0.8571428571428571,0.8571428571428571
60,"Ambabbo is a village in eastern Djibouti, a country located in the Horn of Africa.",Ambabbo,0.000713348388671875,1.3944413661956787,0.7604904174804688,0.125,0.125
