idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score
0," Adelaide Hills, south-east of Adelaide in South Australia.",south-east of Adelaide in South Australia.,0.0005393028259277344,2.735790729522705,0.9271061420440674
1, Armchair General,Armchair General,0.0005605220794677734,0.9100170135498047,1.0
2, The Fighting Prince of Donegal (1966) was produced earlier than The Moon-Spinners (1964).,The Moon-Spinners,0.0005192756652832031,5.281745672225952,0.5326089859008789
3, Brad Bird,Brad Bird.,0.00052642822265625,0.6896758079528809,0.9786725044250488
4, Autopia,Autopia,0.0005152225494384766,0.6904242038726807,1.0
5, White blood cells.,White blood cells,0.0005271434783935547,1.1821186542510986,0.9305682182312012
6, Mississippi's 2nd congressional district,Mississippi's 2nd congressional district,0.0005033016204833984,1.79339599609375,1.0
7, The Simpsons,"""The Simpsons""",0.0005054473876953125,0.7881877422332764,0.9299965500831604
8," No, they were not.",no,0.0005257129669189453,1.5717709064483643,0.2195051908493042
9, Runcorn F.C. Halton,Runcorn F.C. Halton,0.0005233287811279297,2.0226290225982666,1.0
10, Nye County,Nye County,0.0005130767822265625,0.9130575656890869,1.0000001192092896
11," ""This Is Acting""",This Is Acting,0.0005156993865966797,1.3776884078979492,0.8185102939605713
12, Switchfoot,Jon Foreman,0.0009319782257080078,0.7131280899047852,0.2082521915435791
13, San Antonio Spurs,San Antonio Spurs,0.0004954338073730469,0.9262363910675049,1.0
14, Hume Highway,Hume Highway,0.0005159378051757812,0.9196727275848389,1.0
15, Victor Ortiz,Victor Ortiz,0.001211404800415039,0.7085108757019043,1.0000001192092896
16," Aladdin Theatre for the Performing Arts in Las Vegas, Nevada.",the Aladdin Theatre,0.0005106925964355469,3.136091709136963,0.8717203736305237
17, Gary Sinise,Gary Sinise,0.0005228519439697266,0.918238639831543,1.0
18, South America.,South America,0.0005307197570800781,0.9141576290130615,0.9592499136924744
19, Yes.,no,0.0005218982696533203,0.694281816482544,0.5598188042640686
20, Family Circle is a home magazine and Avantages is a women's magazine.,magazine,0.00051116943359375,3.558528423309326,0.5275954008102417
21, Barry Fitzgerald,Barry Fitzgerald,0.0005338191986083984,0.7049551010131836,1.0
22, DeWitt Bodeen,DeWitt Bodeen,0.0005145072937011719,1.585019588470459,1.0
23, 2009,"January 21, 1955",0.0005483627319335938,0.9379675388336182,0.26022279262542725
24, Rice,It is made with up to 30% rice,0.000518798828125,0.4737882614135742,0.6573202610015869
25, David Niven,James David Graham Niven,0.0012249946594238281,0.9153196811676025,0.7988944053649902
26, Islamophobia and the rise of far-right ideologies.,larger rise of Islamophobia,0.0009102821350097656,2.464733123779297,0.8079742193222046
27, Kourtney Kardashian.,Kourtney Mary Kardashian,0.000537872314453125,1.3539013862609863,0.899743378162384
28, The Seattle Seahawks.,Paul Allen,0.0004940032958984375,1.1393077373504639,0.2621532082557678
29, Art Briles,Art Briles,0.0005526542663574219,0.9169778823852539,1.0
30," The Desert Inn was a casino hotel on the Las Vegas Strip in Paradise, Nevada.",casino hotel,0.0005338191986083984,3.99204158782959,0.6204696893692017
31," Bannawag, Bisaya Magasin, and Hiligaynon.","Bannawag, Bisaya Magasin, and Hiligaynon",0.0005276203155517578,3.8131861686706543,0.982212483882904
