idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score
0, Northeastern State University.,Northeastern State University,0.0004973411560058594,1.5950078964233398,0.9759487509727478
1, Four times.,four times,0.000537872314453125,0.8076891899108887,0.9555034041404724
2," 1,600",around 400,0.0005013942718505859,1.0096962451934814,0.4229780435562134
3, Incendiary Fields.,Brandbombenfelder (Incendiary Fields),0.0004975795745849609,1.212437629699707,0.6490362882614136
4," September 7, 1940",7 September 1940,0.0005040168762207031,1.6030957698822021,0.9807481169700623
5, 168 people died in the Oklahoma City bombing.,168,0.0004897117614746094,2.1932976245880127,0.2120770514011383
6," Tiredness, tension, and the physical demands of flying noisy, cold, and vibrating aircraft.","Bombers were noisy, cold, and vibrated badly",0.0004968643188476562,4.157458543777466,0.5098093152046204
7, Walter Bradford Cannon,Walter Bradford Cannon,0.0004918575286865234,0.8160479068756104,1.0
8," The ""Bible Belt"".","the ""Bible Belt""",0.0004892349243164062,1.4059035778045654,0.9758330583572388
9," John Cormack, who survived eight days trapped beneath rubble on Clydeside.","Herbert Morrison's famous ""Britain shall not burn"" appeal for more fireguards in December 1940.",0.0005152225494384766,3.3723220825195312,0.1309974640607834
10, The component processing model of emotion.,components processing model,0.0004978179931640625,1.6027517318725586,0.5667557716369629
11, The University of Oklahoma campus and the Duck Pond in Norman.,the south oval of the University of Oklahoma campus,0.0004942417144775391,2.587445020675659,0.6909630298614502
12, Anthropology,anthropology,0.0004916191101074219,0.6182875633239746,1.0
13, AD 850-1450,between AD 850 and 1450,0.0004935264587402344,1.4055185317993164,0.8553332686424255
14, 4%,4%,0.0004975795745849609,0.8174319267272949,0.9999999403953552
15, Energy.,energy,0.0005021095275878906,0.623260498046875,0.8861300349235535
16, Dr. R. V. Jones,Dr. R. V. Jones,0.0005097389221191406,1.6307287216186523,1.0
17, The Pioneer Corps.,Pioneer Corps,0.0004897117614746094,1.032283067703247,0.9661350250244141
18, The concept of airborne radar eventually became successful.,airborne radar,0.0004906654357910156,2.029684543609619,0.6554818153381348
19, 1969,"December, 1969",0.0004985332489013672,0.8302037715911865,0.8687996864318848
20," Tulsa, Oklahoma.",Tulsa,0.0004963874816894531,1.035090446472168,0.8989272117614746
21," September 17, 1940",17 September,0.0005006790161132812,1.6139488220214844,0.5664805769920349
22," Sand Springs, Oklahoma.",Sand Springs,0.0004913806915283203,1.2184772491455078,0.7793976068496704
23, The Tulsa Shock.,Tulsa Shock,0.0004961490631103516,1.0199720859527588,0.9471717476844788
24, The land owner increased harvesting and shortened the age at which he harvests his trees to ensure that they do not become old enough to become suitable habitat for the red-cockaded woodpecker.,increased harvesting and shortened the age at which he harvests his trees to ensure that they do not become old enough to become suitable habitat,0.0004923343658447266,7.967536211013794,0.7407619953155518
25, The Air Ministry planned to replace Dowding with Sholto Douglas.,attack him and his abilities,0.0005123615264892578,3.002596616744995,0.05543572083115578
26," Infrastructure, housing stock, and ports.",commercial and domestic areas,0.0005044937133789062,1.8122525215148926,0.489996999502182
27, Dutch,Dutch,0.0004906654357910156,0.4248816967010498,1.0
28," Over 2,600","more than 2,600",0.0004925727844238281,1.2185914516448975,0.8868813514709473
29, Over one million people.,over one million,0.0004918575286865234,1.2196128368377686,0.8005800247192383
30, The Luftwaffe failed to achieve air superiority over Britain and ultimately failed to break the British morale.,failed in precision attack,0.0005030632019042969,4.190403461456299,0.21297574043273926
31, Cotton-top tamarins.,cotton-top tamarin,0.0005002021789550781,1.4218604564666748,0.934345543384552
32," The RAF might have pulled out to the north, waited for the German invasion, then redeployed southward again.",the north,0.0004985332489013672,4.975360631942749,0.3210631012916565
33, The Bristol Blenheim F.1 struggled to reach the speed of the German bombers.,struggled to reach the speed of the German bombers,0.0005047321319580078,3.5903220176696777,0.8104957938194275
34, Earl Baysinger,Dr. Earl Baysinger,0.0004973411560058594,1.0192182064056396,0.9056602716445923
35, The Spitfire Funds were used to build fighters.,to build fighters,0.0004940032958984375,2.1916391849517822,0.6402589082717896
36, The Royal Navy.,Royal,0.0005004405975341797,1.014890432357788,0.5828114748001099
37, The heavy fighting in the Battle of Britain.,the Battle of Britain,0.0005078315734863281,1.9952757358551025,0.8887152671813965
38, Interstate 44 in Oklahoma City.,Interstate 44,0.0004978179931640625,1.6015732288360596,0.8033188581466675
39, Jonathan Turner,Jonathan Turner,0.0005059242248535156,0.6186447143554688,1.0000001192092896
40, 6,six,0.0004968643188476562,0.6194479465484619,0.9383978843688965
41," The Forest Service, and either the FWS or the NMFS will have consulted on the biological implications of the timber harvest.","the Forest Service, and either the FWS or the NMFS",0.0005006790161132812,5.193849802017212,0.6509195566177368
42, London,London,0.0004923343658447266,0.42641687393188477,1.0
43," Voluntary actions such as land purchases, grant making, restoration, and establishment of reserves.","land purchases, grant making, restoration, and establishment of reserves",0.0004999637603759766,3.7839102745056152,0.8314836025238037
44, Vietnamese,Vietnamese,0.0005102157592773438,0.42456674575805664,1.0000001192092896
45," Spiro Mounds, a prehistoric earthwork mound complex.",Spiro Mounds,0.0005147457122802734,2.798288106918335,0.864105761051178
46, Night missions and their disadvantages.,night missions and their disadvantages,0.0004982948303222656,1.4125158786773682,0.9747285842895508
47," 45,000","18,291 short tons",0.0004947185516357422,1.014892578125,0.17370441555976868
48, He woke up to discover the entire crew asleep.,woke up to discover the entire crew asleep.,0.0004978179931640625,2.198920249938965,0.921101450920105
49, Attacking land-based aircraft industries.,bombing land-based aircraft industries,0.0005147457122802734,1.6083433628082275,0.8619271516799927
50, The red-cockaded woodpecker.,butterflies,0.0005095005035400391,2.003422737121582,0.369788259267807
51, 1900,1900,0.0004987716674804688,0.8167095184326172,1.0000001192092896
52," Pinyon pines, red cedar (junipers), and ponderosa pines grow near rivers and creek beds in the far western reaches of the panhandle.","pinyon pines, red cedar (junipers), and ponderosa pines",0.0004954338073730469,6.738450765609741,0.7626925110816956
53," He falsified or misrepresented information to Hitler, and arranged a display of the Luftwaffe's equipment to give the impression that the air force was more prepared for a strategic air war than it actually was.",misrepresent what information,0.0005013942718505859,8.321238279342651,0.3704322576522827
54, Oklahoma ranks 5th in the nation for production of wheat.,5th,0.0004985332489013672,2.791555404663086,0.2881675362586975
55, They were poorly equipped and lacking in numbers.,poorly equipped and lacking in numbers,0.0005035400390625,2.0006179809570312,0.800829291343689
56, Oklahoma ranks 27th in the nation for agricultural production.,27th,0.0005025863647460938,2.592764377593994,0.2419983297586441
57, The thalamus is a part of the diencephalon.,the diencephalon,0.0005075931549072266,2.9873785972595215,0.6935532093048096
58, 57,57 ships,0.0005116462707519531,0.6215555667877197,0.6334662437438965
59," Pioneering work by Broca (1878), Papez (1937), and MacLean (1952) suggested that emotion is related to a group of structures in the center of the brain called the limbic system, which includes the hypothalamus, cingulate cortex, hippocampi, and other structures.",Papez,0.0005056858062744141,13.657793045043945,0.2287055402994156
60, The London Underground stations.,Underground railway system,0.0004980564117431641,1.2341408729553223,0.611495316028595
61, 1890,1890,0.0004994869232177734,0.8208472728729248,1.0
62, General Frederick Alfred Pile,General Frederick Alfred Pile,0.0004971027374267578,1.2170698642730713,1.0000001192092896
63, The Philbrook Museum of Tulsa is a fine art museum.,fine art,0.0004942417144775391,2.606078863143921,0.43330758810043335
64, 1.7 million,1.7 million,0.0005035400390625,1.2192749977111816,1.0
65, The Women's Voluntary Services for Civil Defence (WVS).,Women's Voluntary Services for Civil Defence,0.0005013942718505859,2.8053510189056396,0.8561624884605408
66," The whooping crane's historical range extended from central Canada South to Mexico, and from Utah to the Atlantic coast.","central Canada South to Mexico, and from Utah to the Atlantic coast",0.0005052089691162109,4.785445928573608,0.5794011354446411
67, Fear,fear,0.0005004405975341797,0.42986583709716797,1.0
68, 7,seven,0.0004875659942626953,0.6214611530303955,0.9258614778518677
69, An emotion-evoking stimulus.,stimulus,0.0004966259002685547,1.4055349826812744,0.6491297483444214
70, The Lorenz beam allowed aircraft to land at night or in bad weather.,land at night or in bad weather,0.0004987716674804688,3.175062656402588,0.45711255073547363
71, Semi-arid climate.,semi-arid,0.0004990100860595703,1.2078747749328613,0.9252310991287231
72, Almost six years.,almost six years,0.0005002021789550781,1.011199951171875,0.9606724977493286
73, Bombers were flown with airborne search lights out of desperation.,airborne search lights,0.0004961490631103516,2.585435390472412,0.6601369976997375
74," The X-Gerat frequencies were used more because of their wider band of frequencies and greater tactical flexibility, which ensured they remained effective despite British selective jamming.",British selective jamming was degrading the effectiveness of Y-Gerät,0.0005021095275878906,6.519336223602295,0.7194169759750366
75, Morale and the British war economy.,suicides and drunkenness,0.0005042552947998047,1.7994792461395264,0.16193599998950958
76," The needs of open space for individual and population growth, food, water, light or other nutritional requirements, breeding sites, seed germination and dispersal needs, and lack of disturbances.",seed germination and dispersal needs,0.0005056858062744141,7.609549283981323,0.6747201681137085
77, One-third of London's streets were impassable after a raid on 11/12 May 1941.,One-third of London's streets were impassable,0.0004999637603759766,4.644503116607666,0.7427961826324463
78," The OKL was forced to improvise due to the diversion of heavier bombers to the Balkans, resulting in a shortage of bombers for the campaign against Britain.",shortage of bombers,0.0005037784576416016,6.653959512710571,0.5498660802841187
79, Approximately six years.,approximately six years,0.0005052089691162109,1.0360848903656006,0.9669609069824219
80, Hitler threatened small nations into accepting German rule by threatening air bombardment.,air bombardment,0.0004956722259521484,3.039851427078247,0.5070990324020386
81, Harvard,Harvard,0.0004975795745849609,0.4311683177947998,1.0000001192092896
