idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,"The rooms in the Belgian Suite are linked by narrow corridors, one of which has saucer domes designed by Nash in the style of Soane, and another with Gothic influenced cross over vaulting.",by narrow corridors,0.556541919708252,3.896770477294922,0.3631373345851898
1,"Buckingham Palace is also an art gallery, housing the Royal Collection, and the workplace of over 800 people.",art gallery,0.2626655101776123,1.3037021160125732,0.4395403265953064
2,The work of Pablo Picasso and Georges Braque.,Braque and Picasso,0.2979869842529297,1.0633909702301025,0.8291370272636414
3,Juan Gris.,Juan Gris,0.30580902099609375,0.5894858837127686,0.9844105839729309
4,The Crown Estate owns Buckingham Palace and Windsor Castle.,Crown Estate,0.30426526069641113,0.8383595943450928,0.7044792175292969
5,Goring Great Garden.,Goring Great Garden,0.3129994869232178,0.8152668476104736,0.9819589257240295
6,To highlight minority party goals and achievements.,write books or articles that highlight minority party goals and achievements,0.27400779724121094,0.9832596778869629,0.7689049243927002
7,The Speaker of the House is typically considered the leader of the majority party in the House.,Speaker,0.3245549201965332,1.3908977508544922,0.3886943757534027
8,Buckingham House.,Buckingham House,0.45447659492492676,0.5652194023132324,0.9801653623580933
9,There is no mention of a student of Nash designing the ballroom wing.,Sir James Pennethorne.,0.6735842227935791,1.3008041381835938,0.05564845725893974
10,Dornier Do 17,Dornier Do 17 bomber,2.9291012287139893,0.8727893829345703,0.840463399887085
11,Woman Walking.,Woman Walking,0.4165313243865967,0.7964582443237305,0.993730902671814
12,1762.,1762,0.5606358051300049,0.607219934463501,0.9633775353431702
13,The Duke of Buckingham and Normanby.,Duke of Buckingham and Normanby,0.2406294345855713,0.7625715732574463,0.9758442640304565
14,James Blaine of Maine.,James Blaine,0.3192005157470703,0.8960971832275391,0.854963481426239
15,King George V.,George V,0.5609114170074463,0.8366801738739014,0.8678106069564819
16,A King's Messenger.,King's Messenger,0.6439821720123291,0.8129572868347168,0.8973678350448608
17,"£21,000.","£21,000",0.3745400905609131,0.8111176490783691,0.9723057150840759
18,"A minority leader can attempt to set some agenda for the House by employing discharge petitions to bring minority priorities to the floor, and by using parliamentary tactics such as dilatory motions to adjourn and appeals of the presiding officer's ruling to stall action on the majority party's agenda.","may employ, or threaten to use, discharge petitions to try and bring minority priorities to the floor.",0.28753137588500977,2.9797472953796387,0.6886318325996399
19,Coach horses.,horses,0.3541135787963867,0.7865922451019287,0.8238334655761719
20,1905-1908.,"1905 and 1908,",0.5124094486236572,0.9597444534301758,0.952204704284668
21,The Throne Room.,the throne room,0.3489236831665039,0.8378620147705078,0.9784623384475708
22,Glass.,glass,1.4397099018096924,0.5274343490600586,0.951978325843811
23,"The Queen's Gallery, near the Royal Mews.",at the Queen's Gallery,0.8331084251403809,1.1362342834472656,0.829236626625061
24,King George III.,Queen Victoria,0.30152082443237305,0.8368730545043945,0.3630825877189636
25,The Making of Americans.,The Making of Americans,0.2630925178527832,0.822073221206665,0.9760099649429321
26,Paul Gauguin and Paul Cézanne.,Paul Gauguin and Paul Cézanne,0.40446972846984863,1.0273361206054688,0.9873037338256836
27,Silk.,silk.,0.27942395210266113,0.6876716613769531,1.0
