idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score
0, 1927,1927,0.0004928112030029297,0.4747316837310791,1.0
1," Leslie Dixon, Bruna Papandrea, Arnon Milchan, Reese Witherspoon, Ceán Chaffin, and Joshua Donen.","John Marcus ""Scoot"" McNairy",0.0005135536193847656,3.23618221282959,0.2580447793006897
2, Musician.,singer,0.0004951953887939453,0.432513952255249,0.6593619585037231
3, The Todd Bertuzzi–Steve Moore incident.,The Todd Bertuzzi–Steve Moore incident,0.0005047321319580078,1.092231273651123,0.9854790568351746
4, Steve,Lester,0.0004935264587402344,0.23317193984985352,0.3208656311035156
5, Vinny Appice.,Heaven & Hell,0.0005159378051757812,0.649763822555542,0.17996397614479065
6," No, they are not both from Great Britain. Gloria is a Croatian magazine, and Chat is a British magazine.",no,0.0005483627319335938,2.506319284439087,0.1183975338935852
7, Richard Hagopian,Richard Avedis Hagopian,0.0004932880401611328,0.43137097358703613,0.8817086815834045
8, Max Brooks.,Max Brooks,0.0004975795745849609,0.43415117263793945,0.9824567437171936
9," February 11, 1802",February 11,0.0005004405975341797,0.8483753204345703,0.5787043571472168
10, Lamiaceae,Lamiaceae,0.0004909038543701172,0.43898677825927734,1.0
11, 1995,"November 6, 1979",0.0004913806915283203,0.44228601455688477,0.434626966714859
12, United States,Sweden,0.0004956722259521484,0.32817935943603516,0.5180052518844604
13, Wonder Girls,Wonder Girls,0.0004942417144775391,0.33517956733703613,1.0000001192092896
14, The Night Of,The Night Of,0.0005147457122802734,0.43273234367370605,1.0000001192092896
15, Yes.,yes,0.0005090236663818359,0.32958078384399414,0.836855947971344
