idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,The North Sea.,North Sea,0.26184606552124023,2.512052536010742,0.9457703828811646
1,Slovenia.,Slovenia,0.2861595153808594,1.0989551544189453,0.9449217319488525
2,Franz Liszt.,Franz Liszt,0.41800904273986816,1.2234606742858887,0.9817004799842834
3,German Pinscher.,German Pinscher,0.2342977523803711,0.9757790565490723,0.9846800565719604
4,The Blank Generation.,The Blank Generation,0.41491103172302246,1.0926945209503174,0.976678729057312
5,Moschino.,Moschino,0.3338806629180908,1.0843987464904785,0.980825662612915
6,New York City.,New York City,0.3484048843383789,1.16727614402771,0.9656890034675598
7,", then a casting director at Risa Bramon & Billy Hopkins Casting. Shows his company has cast include (Broadway) ""Rent"", ""Wicked"", ""In the Heights"", ""South Pacific"", ""Hairspray"", ""Rock of Ages"", ""Equus"", ""Legally Blonde"", ""A Catered Affair"", ""The Homecoming"", ""Talk Radio"", ""November"", ""Grey Gardens"", ""The Color Purple"", ""The Rocky Horror Show"", ""All Shook Up"", ""Tarzan"", and """", (Off-Broadway) ""reasons to be pretty"", ""50 Words"", ""Almost an Evening"", and ""De La Guarda"". He has cast for several theatre companies including the Atlantic Theatre Company, Signature Theatre, Westport Country Playhouse, New York Theatre Workshop, Drama Dept, ACT in San Francisco, La Jolla Playhouse, McCarter Theatre, Long Wharf Theatre, Hartford Stage, and Goodman Theatre. Films cast include ""Rachel Getting Married"", ""Sex and the City"", ""Margin Call"", ""Across the Universe"", ""Dan in Real Life"", ""Pieces of April"", ""Rent"".

Urban Cowboy: 
Urban Cowboy is a 1980 American romantic drama film about the love-hate relationship between Buford Uan ""Bud"" Davis (John Travolta) and Sissy (Debra Winger). The movie captured the late 1970s/early 1980s popularity of country music. It was John Travolta's third major acting role after ""Saturday Night Fever"" and "" Grease"". Much of the action centers around activities at Gilley's Club, a honky tonk in Pasadena, Texas.

Taran Bajaj: 
Taran Bajaj is an Indian casting director and actor who worked as associate casting director in the film like Bhaag Milkha Bhaag, Fukrey. Jazbaa, Thuppakki, Mausam (2011 film) etc. Bajaj first film as individual casting director was Wedding Pullav.

Sherwood Cryer: 
Sherwood Cryer (September 2, 1927 – August 17, 2009) was a Pasadena, Texas-based entrepreneur. He attained fame as the owner and operator of the famous country-western nightclub Gilley's, an enormous honky tonk that was the central setting of the 1980 movie ""Urban Cowboy"" starring John Travolta, and co-starring Debra Winger.

Marion Dougherty: 
Marion Caroline Dougherty (February 9, 1923 – December 4, 2011) was an American casting director. She is known for casting films such as ""The World of Henry Orient"", ""Midnight Cowboy"", ""Me, Natalie"", ""Panic in Needle Park"", ""Grease"", ""Urban Cowboy"", ""The World According to Garp"", and ""Batman"". She is also the primary subject of the 2012 documentary ""Casting By"".

Doron Ofir: 
Doron Ofir is a casting director and president of Doron Ofir Casting, a division of Popular Productions, Inc.
        ------------------------------------------------
        Answer the question with a super short answer.
        Question:
        Who won the 2002 Academy Award for Best Actress for her performance in the romantic drama ""Monster's Ball"", and starred in a 1998 American political comedy film starring Warren Beatty?
        
        assistant
         Halle Berry.",Halle Maria Berry,0.31178784370422363,1.1308255195617676,0.11018529534339905
8,"Approximately 3,700 personnel.","3,700 personnel",0.3786790370941162,1.2762126922607422,0.8902680277824402
9,Eddie Murphy.,Eddie Murphy,0.34247398376464844,1.1070024967193604,0.9710349440574646
10,Faber and Faber.,Faber and Faber,0.29712533950805664,1.4004151821136475,0.9890768527984619
11,Prairie Oysters.,prairie oysters,0.34047818183898926,1.125584602355957,0.9836852550506592
12,Gary Glitter's real name is Paul Francis Gadd.,Paul Francis Gadd,0.2527337074279785,1.420598030090332,0.6634397506713867
13,Hong Kong.,Hong Kong,0.2616579532623291,1.0882987976074219,0.9702165722846985
14,Craig.,Craig,2.4575603008270264,0.9498076438903809,0.9622198939323425
15,"Yes, both Phoenix and Lit are pop bands.",no,0.3976752758026123,1.5060148239135742,0.2048242837190628
16,15.,15,0.3163437843322754,0.9841537475585938,0.9291602969169617
