idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score
0, Contessina de' Bardi,Contessina de' Bardi,0.0005483627319335938,3.5881543159484863,1.0000001192092896
1, James Gunn.,James Gunn,0.0005424022674560547,1.7393238544464111,0.970685601234436
2, New York City,"Overland Park, Kansas",0.0005035400390625,1.7345874309539795,0.4195047616958618
3, The Guildhall School of Music and Drama.,Carlos Antonio Pini OBE,0.0005087852478027344,4.239444732666016,0.03777870535850525
4, 1941-1945,Prime Minister of the United Kingdom from 1955 to 1957,0.0005021095275878906,2.984621286392212,0.29808637499809265
5, The Plains Indians.,Plains Indians,0.0005018711090087891,2.149418830871582,0.9468576908111572
6, P.O.D.,P.O.D.,0.0005166530609130859,2.1500470638275146,1.0000001192092896
7, Central Africa,Africa,0.0005142688751220703,1.3393611907958984,0.8063839673995972
8, 1,"1,200",0.0005037784576416016,1.3168091773986816,0.27662143111228943
9, Jack Moran,Roger Ebert,0.0005064010620117188,1.3150873184204102,0.38490813970565796
10, Wichita State University,Wichita State University,0.0005109310150146484,1.735475778579712,1.0000001192092896
11, No,no,0.0005052089691162109,0.8955161571502686,1.0
12, Han Hee-won,Michelle Sung Wie,0.0005004405975341797,2.5662527084350586,0.33084195852279663
13, Lubbock,the northwestern part,0.0004994869232177734,1.7310898303985596,0.080279141664505
14, Eastern Algonquian,Eastern Algonquian languages,0.0005059242248535156,2.574218273162842,0.7821714878082275
15, 20th Century Fox,20th Century Fox,0.0005176067352294922,2.5652475357055664,1.0
16, Blitz,Blitz,0.0004999637603759766,0.9034619331359863,0.9999999403953552
17, Armando Iannucci,Armando Iannucci,0.0005304813385009766,2.5737202167510986,1.0
18," ""The General""",The General,0.0005030632019042969,2.162740707397461,0.9102236032485962
19, PA-28,PA28R-200 IFR,0.0005273818969726562,1.7450838088989258,0.479299932718277
20, They are both home computers.,computer,0.0005154609680175781,3.0044500827789307,0.48778218030929565
21, Scottish Widows,Scottish Widows,0.000522613525390625,1.7580609321594238,1.0
22, Eddie Murphy,Saturday Night Live,0.0005152225494384766,1.3234515190124512,0.29255056381225586
23, James T. Kirk,"James Tiberius ""Jim"" Kirk",0.0005013942718505859,2.161360502243042,0.7596354484558105
24, Scotland,Scotland,0.0004966259002685547,0.9030911922454834,1.0
25, silicon photonics,silicon photonics,0.0004947185516357422,1.7506320476531982,1.0
26," The capital of the district where The Presbyterian University College, Ghana is located is Abetifi.",Kwahu East district,0.0005087852478027344,8.4529869556427,0.1951039582490921
27, Old Yeller,Old Yeller,0.0005114078521728516,1.7449560165405273,1.0
28, Makoto Shinkai,Makoto Shinkai,0.0005152225494384766,2.5865230560302734,1.0
29, Sord Computer Corporation,Sord Computer Corporation,0.0005156993865966797,2.1617400646209717,1.0000001192092896
30, Chevrolet Tahoe,The Chevrolet Tahoe,0.0005114078521728516,1.3235044479370117,0.9647273421287537
31, Oscar Micheaux directed more films.,Micheaux,0.0005102157592773438,3.421959638595581,0.47234055399894714
32, Felicity,Felicity,0.0005044937133789062,1.3234338760375977,1.000000238418579
33, Aleksander Ford,Aleksander Ford,0.0005049705505371094,1.7423906326293945,1.0000001192092896
34, Katniss Everdeen,Katniss Everdeen,0.0005171298980712891,2.580817222595215,1.0
35, No,no,0.0004949569702148438,0.9026334285736084,1.0
36," ""Closer""","""Closer""",0.0005018711090087891,2.1666579246520996,1.0
37," I do not have information on the birthplace of the producer of ""ZOS: Zone of Separation"".","Calgary, Alberta",0.0005087852478027344,9.711777925491333,0.10694870352745056
38, The Prodigy,The Prodigy,0.0005192756652832031,2.2335102558135986,1.0
39, Yes,yes,0.0005114078521728516,0.9059693813323975,1.0000001192092896
40, Kosciuszko National Park,Kosciuszko National Park,0.0005028247833251953,2.999987840652466,1.0
41, David Zdrilic,Cameron Mooney,0.0005059242248535156,2.582254409790039,0.3672194182872772
42, Broadchurch,Broadchurch,0.0005037784576416016,1.3309736251831055,1.0
43," Deua National Park and Batemans Bay are located in New South Wales, Australia.","New South Wales, Australia",0.0005228519439697266,8.035183906555176,0.5969051718711853
44, Lo-Pro,Das Damen,0.0005080699920654297,1.3202228546142578,0.09667903184890747
45, J. Stephen Maunder,J. Stephen Maunder,0.0005118846893310547,3.008625030517578,1.0000001192092896
46, Cetus,Cetus,0.0005018711090087891,1.324519157409668,1.0000001192092896
47, Mumbai,"Kolkata, West Bengal",0.0005304813385009766,0.9023582935333252,0.6023810505867004
48, The coast of West Africa.,West Africa,0.0005006790161132812,3.002821683883667,0.8310716152191162
49, David Nutter,Rob Reiner,0.0005068778991699219,1.7395989894866943,0.42123138904571533
50, 1930,"July 19, 1922",0.0004987716674804688,1.7370505332946777,0.6035634279251099
51, Manchester United,Manchester United,0.0005319118499755859,1.3311562538146973,1.0
52, 1967,"""Divorce American Style""",0.0005025863647460938,1.7451953887939453,0.10278624296188354
53, Collingwood Football Club,Western Bulldogs,0.0005125999450683594,2.578571319580078,0.40468496084213257
54, Sibley Memorial Hospital being a part of Johns Hopkins Medicine occurred first.,St. Elizabeths Hospital,0.0005292892456054688,6.778944492340088,0.43817225098609924
55, 1988,"February 27, 1943",0.0005197525024414062,1.7505254745483398,0.47696197032928467
56, Dan Gurney,Nissan/Datsun,0.0004999637603759766,2.162426710128784,0.1579529345035553
57, 4 April 1964,4 April 1964,0.0004968643188476562,3.0053839683532715,1.0
58, They are both musicians.,singer,0.0005061626434326172,2.5816211700439453,0.45261693000793457
59, Nantes.,Nantes,0.0005056858062744141,1.7428112030029297,0.9770960211753845
60," Stuttgart, Baden-Württemberg, Germany",Stuttgart,0.0005078315734863281,5.102330923080444,0.8285954594612122
61, The 2009 NBA draft.,the WaMu Theatre,0.000518798828125,3.4255712032318115,0.11903410404920578
62, Tom Pelphrey,Anthony Herrera,0.0005271434783935547,2.1703763008117676,0.32066810131073
63, James St. James,James St. James,0.0005095005035400391,2.1635494232177734,1.0
