idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,Brewery,a brewing company,0.521967887878418,3.505371570587158,0.7866114377975464
1,"Glastonbury was the location of Avalon, the final resting place of King Arthur and his queen.",Avalon became associated with Glastonbury Tor when monks at Glastonbury Abbey claimed to have discovered the bones of King Arthur and his queen,0.6056363582611084,4.338171005249023,0.7435352802276611
2,Sugars.,sugars,0.35301709175109863,2.0143918991088867,0.9714799523353577
3,Solsternus from 1207.,Solsternus,0.39161181449890137,3.361931562423706,0.8248016834259033
4,1848.,1848,0.3647427558898926,2.369983673095703,0.9567419290542603
5,0.13 seconds.,0.13 seconds,0.3002495765686035,2.5818023681640625,0.9743090867996216
6,Tile.,tile,0.22967147827148438,2.3177804946899414,0.933769941329956
7,RIBA Enterprises,RIBA Enterprises,0.5482115745544434,2.3282155990600586,1.0000001192092896
8,2 ways: Radiant luminous efficacy (LER) and Source luminous efficacy (LES).,two ways,0.6314733028411865,3.549783229827881,0.23218677937984467
9,Helios.,Helios,0.29695820808410645,2.5498900413513184,0.978829562664032
10,Multan.,Multan,0.28273820877075195,2.401237964630127,0.9794173836708069
11,The text does not mention the Chief Secretary.,usually a BPS-22 Civil Servant,0.5854229927062988,2.351344347000122,0.22726792097091675
12,The former main lines of the Great Western Railway (GWR) are still in use today.,"The former main lines of the GWR are still in use today, although many of its branch lines were scrapped under the notorious Beeching Axe",0.5983867645263672,4.087930679321289,0.6443676352500916
13,Emblemata.,emblemata,0.872927188873291,2.3867111206054688,0.9690627455711365
14,Holland.,Holland,0.32628870010375977,1.926046371459961,0.9607134461402893
15,"Yes, Duchamp's work, ""Nude Descending a Staircase, No. 2"", was considered scandalous and was even rejected by the hanging committee at the 1912 Salon des Indépendants.",caused a scandal,0.30915331840515137,5.867739915847778,0.2740005850791931
16,A fire damaged the mosque extensively in 1893.,a fire,0.3630378246307373,3.118457794189453,0.33422666788101196
17,Newcastle upon Tyne.,15 Bonhill Street in London,0.6170074939727783,2.408203363418579,0.3332533836364746
18,17.1 lumens per watt.,17.1 lumens per watt,0.46091747283935547,2.784879446029663,0.9851430058479309
19,Iran.,Iran,0.48600029945373535,2.4704480171203613,0.92861407995224
20,London.,London,0.5322191715240479,2.2134203910827637,0.9624133110046387
21,98.8%,is higher than the regional and national average,0.34323596954345703,3.0110034942626953,0.31492072343826294
22,"The bath house of Hisham's Palace, Palestine.",the bath house of Hisham's Palace,0.7364184856414795,3.590285301208496,0.8740200996398926
23,1000 hours.,1000 hours,0.6640827655792236,2.5219995975494385,0.9439005255699158
24,"""The Hymn to Ninkasi"".",The Hymn to Ninkasi,0.4673573970794678,3.0208191871643066,0.9693310260772705
25,Less.,much less,0.27556610107421875,2.319258213043213,0.8138306736946106
26,Ghazals and folk songs.,Ghazals and folk songs,0.5800065994262695,2.3291594982147217,0.9860418438911438
27,The Ascension of Christ with the apostles below.,Christ,0.5028598308563232,3.5287325382232666,0.28451305627822876
28,"Inert gas reduces efficiency by conducting heat from the filament, cooling it and reducing its ability to produce light.","conducts heat from the filament, thereby cooling the filament",0.5004563331604004,3.671830177307129,0.61907958984375
29,Ravenna.,Ravenna,0.4352431297302246,2.911391258239746,0.9746361374855042
30,1909-1914.,1909 to 1914,0.29396653175354004,2.682939291000366,0.950654149055481
31,"1,000 hours.","1,000 hours",0.3397791385650635,2.582369565963745,0.967837929725647
32,"Urs are fairs held at the shrines of Sufi saints, typically marking the death anniversary of the saint.",fairs held at the shrines of Sufi saints,0.4696531295776367,3.5316596031188965,0.7870389223098755
33,Demetrius I of Georgia.,Demetrius I of Georgia,0.3313002586364746,3.2324140071868896,0.9888476729393005
34,"Cézanne's later work, particularly his breaking of the painted surface into small multifaceted areas of paint and his simplification of natural forms into cylinders, spheres, and cones.",in the two distinct tendencies of Cézanne's later work,0.29738569259643555,4.859036445617676,0.6232085227966309
35,Ethanol.,ethyl alcohol,0.31739234924316406,2.5250046253204346,0.6943764686584473
36,Elijah.,Elijah,0.267535924911499,2.844345808029175,0.9682337045669556
37,1920,early as 1920,0.29900360107421875,2.5151073932647705,0.843306839466095
38,CAD (Computer Aided Design) software.,CAD,0.22685742378234863,2.8077590465545654,0.8085414171218872
39,1953.,1953,0.3139188289642334,2.448272466659546,0.9732455015182495
40,Approximately 56% of Pakistan's population lives in Punjab.,Nearly 60%,0.25964832305908203,2.6299874782562256,0.39846372604370117
41,"The inert gas in a light bulb retards evaporation of the filament, allowing it to be operated at a higher temperature without reducing its life.",reduces filament evaporation,0.38663673400878906,4.159687042236328,0.5927422046661377
42,Taunton and Wincanton.,Horse racing courses are at Taunton and Wincanton,0.32051730155944824,2.867863655090332,0.8132237195968628
43,"Potassium, silicon, and aluminium oxides.","potassium, silicon, and aluminium oxides",4.625081539154053,2.858039617538452,0.9670339226722717
44,Italy,Rome,0.23175716400146484,2.755312204360962,0.6318598985671997
45,The Architects Registration Act 1997.,"the Housing Grants, Construction and Regeneration Act",0.25961852073669434,2.6051619052886963,0.3617463707923889
46,"Prophets, saints, and patriarchs.","prophets, saints and patriarchs",0.25870609283447266,3.449504852294922,0.9669497013092041
47,The national horse and cattle show at Lahore is the biggest festival in Punjab.,The national horse and cattle show,0.2647123336791992,3.2083332538604736,0.5640925168991089
48,1971.,1971,0.3539133071899414,2.605194568634033,0.9627463817596436
49,The East of England.,the East of England,0.3285095691680908,2.4048006534576416,0.978477954864502
50,Guru Nanak.,Guru Nanak,0.34953808784484863,2.276566743850708,0.9880831241607666
51,Filippo Tommaso Marinetti.,Filippo Tommaso Marinetti,0.5040380954742432,2.7607057094573975,0.989513635635376
52,Heat from a building's heating system is more cost-effective.,heat from the heating system,0.2684321403503418,2.986334800720215,0.6309818625450134
53,Moses,Moses,0.2694864273071289,2.7521822452545166,0.9999999403953552
54,Somerset Coalfield,The Somerset Coalfield is part of a larger coalfield which stretches into Gloucestershire,0.4489765167236328,2.211780309677124,0.7975793480873108
55,"The French Invader creates ""Rubikcubism"" styled mosaics by using a dual layer mosaic via grids of scrambled Rubik's Cubes.",grids of scrambled Rubik's Cubes,0.2982308864593506,3.897834062576294,0.5186155438423157
56,"C&J Clark transferred its shoe manufacturing to lower-wage areas, such as China and Asia, and converted its redundant factory buildings in Street to form Clarks Village, a factory outlet.","the work was transferred to lower-wage areas, such as China and Asia",0.3007700443267822,3.877185583114624,0.41324394941329956
57,6 rivers,five,0.24377059936523438,2.4008255004882812,0.41605162620544434
58,The broad valleys on the clay substrate in the south of the county.,"on the clay substrate, are broad valleys which support dairy farming and drain into the Somerset Levels.",0.46190690994262695,3.307804822921753,0.6954649090766907
59,Fermentation.,fermentation,0.3594346046447754,2.5286405086517334,0.9433563947677612
60,10 °C (50 °F),below 15.5 °C,0.30083656311035156,2.943056106567383,0.7437220811843872
61,Gareth Hoskins Architects.,Gareth Hoskins Architects,0.3332366943359375,2.3658201694488525,0.985068678855896
