idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score
0,Cyndi Lauper.,Cyndi Lauper,0.0010533332824707031,2.213139533996582,0.9877375364303589,1.0,1.0
1,Fatal Termination and Robin Shou have the Hong Kong action film in common.,film,0.0009632110595703125,0.934025764465332,0.39482513070106506,0.14285714285714288,0.14285714285714288
2,Ann Wedgeworth.,Ann Wedgeworth,0.0009002685546875,0.4865715503692627,0.9812459945678711,1.0,1.0
3,Theodore Witcher (Love Jones) and Reggie Rock Bythewood (Biker Boyz).,Theodore Witcher,0.0008521080017089844,1.0227785110473633,0.48016613721847534,0.33333333333333337,0.33333333333333337
4,Borden Dairy Company.,Borden Dairy Company,0.0010061264038085938,0.5473897457122803,0.9852732419967651,1.0,1.0
5,Binghamton University.,National University of Mongolia,0.0009586811065673828,0.5415880680084229,0.5183839201927185,0.3333333333333333,0.3333333333333333
6,"George Orwell's book ""Animal Farm"".",George Orwell,0.0009739398956298828,0.657888650894165,0.6832863092422485,0.5,0.5
7,No.,no,0.0009157657623291016,0.33477234840393066,0.8128341436386108,1.0,1.0
8,Lancashire.,Lancashire,0.0008606910705566406,0.4398510456085205,0.9715237617492676,1.0,1.0
9,Expedition Everest.,most expensive roller coaster in the world,0.0008993148803710938,0.4639894962310791,0.34873539209365845,0.0,0.0
10,Vernors.,Vernors,0.0008938312530517578,0.4113273620605469,0.9838025569915771,1.0,1.0
11,Thurgood Marshall College Fund.,Thurgood Marshall College Fund,0.0008957386016845703,0.594036340713501,0.9633556604385376,1.0,1.0
12,Romania.,Bucharest,0.0008494853973388672,0.3734920024871826,0.7479095458984375,0.0,0.0
13,Film director.,director,0.0008685588836669922,0.41083502769470215,0.8329695463180542,0.6666666666666666,0.6666666666666666
14,Approximately 350 million people cross the Mexico-US border annually.,approximately 350 million legal crossings,0.000885009765625,0.786374568939209,0.6445823907852173,0.5333333333333333,0.5333333333333333
15,Jamaica.,Jamaica,0.0009453296661376953,0.3986027240753174,0.961381733417511,1.0,1.0
16,Marlon King.,Marlon Francis King,0.0008707046508789062,0.4866671562194824,0.8494617938995361,0.8,0.8
17,Crime comedy.,crime thriller,0.0008699893951416016,0.373582124710083,0.7254728674888611,0.5,0.5
18,George Weah.,George Weah,0.0009438991546630859,0.504523515701294,0.980098307132721,1.0,1.0
19,James Wong.,James Wong,0.0009911060333251953,0.4692106246948242,0.9788318872451782,1.0,1.0
20,Edgar Wright.,action comedy film directed by Edgar Wright,0.0008554458618164062,0.4670102596282959,0.6192659139633179,0.4444444444444445,0.4444444444444445
21,Family Circle was owned by more companies during its existence.,Family Circle,0.0008580684661865234,0.7567055225372314,0.7114919424057007,0.33333333333333337,0.33333333333333337
22,Australia.,Australia,0.0009100437164306641,0.42342710494995117,0.9376925826072693,1.0,1.0
23,They are both clerics.,author,0.0008623600006103516,0.5603950023651123,0.18193647265434265,0.0,0.0
24,"Yes, Cymbidium and Prunus are genera in the plant kingdom.",yes,0.0008645057678222656,0.9519801139831543,0.13036999106407166,0.18181818181818182,0.18181818181818182
25,Mario Frangoulis.,Mario Frangoulis,0.0008790493011474609,0.5570399761199951,0.9894818663597107,1.0,1.0
26,"Robert Iscove directed the 1999 teen romantic comedy ""She's All That"".",Robert Iscove,0.0008988380432128906,1.0418272018432617,0.5286923050880432,0.2857142857142857,0.2857142857142857
27,Sylvia Plath.,Sylvia Plath,0.0008568763732910156,0.41408443450927734,0.9764361381530762,1.0,1.0
28,Albert O. Vorse Jr.,"Albert Ogden ""Scoop"" Vorse Jr.",0.0009472370147705078,0.6180381774902344,0.6527625322341919,0.6666666666666665,0.6666666666666665
29,2005.,2005,0.0009217262268066406,0.5061042308807373,0.9588066935539246,1.0,1.0
30,"No, Adam Smoluk is Canadian and Mickey Rooney is American.",no,0.0008499622344970703,0.8401920795440674,0.19046851992607117,0.18181818181818182,0.18181818181818182
31,Piers Morgan.,Piers Morgan,0.0010132789611816406,0.46062707901000977,0.9660460352897644,1.0,1.0
