idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score
0," No, they do not have the same drummer.",no,0.05180788040161133,9.567349433898926,0.1592845916748047,0.2222222222222222,0.2222222222222222
1, Adelaide.,Playford,0.09550309181213379,8.57027816772461,0.3882395625114441,0.0,0.0
2, Rahm Emanuel,Rahm Emanuel,0.051595211029052734,8.67589783668518,1.0,1.0,1.0
3," January 12, 1979","January 12, 1979",0.21186494827270508,9.188729763031006,1.000000238418579,1.0,1.0
4, Croatia.,Croatia,0.05080294609069824,8.574420928955078,0.9537026882171631,1.0,1.0
5, parliamentary representation.,parliamentary representation,0.0568387508392334,8.651973009109497,0.9578546285629272,1.0,1.0
6, Fox8,Fox8,0.12752866744995117,8.529684782028198,1.0,1.0,1.0
7, Al Unser and Bobby Rahal.,Bobby Rahal,0.09515261650085449,9.337505578994751,0.672402560710907,0.5714285714285715,0.5714285714285715
8, Yes.,yes,0.05088996887207031,8.53768515586853,0.836855947971344,1.0,1.0
9, Pernod Ricard.,pastis,0.10959434509277344,9.094623804092407,0.2360074520111084,0.0,0.0
10, Soulja Boy,Soulja Boy,0.0964663028717041,8.642210245132446,1.0,1.0,1.0
11, Mickey's Once Upon a Christmas.,Mickey's Once Upon a Christmas,0.049013376235961914,9.18330717086792,0.9844093918800354,1.0,1.0
12, Rumkale,Rumkale,0.05277299880981445,8.694453001022339,1.0,1.0,1.0
13, 2008,2008,0.09542536735534668,8.641353130340576,1.0,1.0,1.0
14, Recipes for Disaster: An Anarchist Cookbook,Recipes for Disaster,0.13105463981628418,9.431728839874268,0.8054523468017578,0.6666666666666666,0.6666666666666666
15, Cybill Shepherd,Cybill Shepherd,0.1081247329711914,8.746361494064331,1.0,1.0,1.0
