idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score
0, The North Sea.,North Sea,0.0008511543273925781,2.097003698348999,0.9457703828811646,0.8,0.8
1, Slovenia.,Slovenia,0.0008950233459472656,1.2515206336975098,0.9449217319488525,1.0,1.0
2, Franz Liszt,Franz Liszt,0.0008502006530761719,1.617969274520874,1.0,1.0,1.0
3, German Pinscher,German Pinscher,0.0008463859558105469,1.615114450454712,1.0,1.0,1.0
4, The Blank Generation,The Blank Generation,0.0008521080017089844,1.6319983005523682,1.0,1.0,1.0
5, Jeremy Scott,Moschino,0.0008502006530761719,1.2297708988189697,0.3153301477432251,0.0,0.0
6, New York City.,New York City,0.0008456707000732422,2.0857064723968506,0.9656890034675598,1.0,1.0
7, Halle Berry,Halle Maria Berry,0.0008382797241210938,1.6310536861419678,0.94166100025177,0.8,0.8
8," Approximately 3,700","3,700 personnel",0.0008487701416015625,2.3922996520996094,0.5999771356582642,0.6666666666666666,0.6666666666666666
9, Eddie Murphy,Eddie Murphy,0.0008351802825927734,1.2276268005371094,1.0000001192092896,1.0,1.0
10, T.S. Eliot,Faber and Faber,0.0008399486541748047,2.3954715728759766,0.18449413776397705,0.0,0.0
11, bison,prairie oysters,0.0008478164672851562,1.2337167263031006,0.22958648204803467,0.0,0.0
12, Gary Glitter,Paul Francis Gadd,0.0008447170257568359,1.6164312362670898,0.36227765679359436,0.0,0.0
13, Hong Kong.,Hong Kong,0.0008542537689208984,1.6862177848815918,0.9702165722846985,1.0,1.0
14, Shelby,Craig,0.0008466243743896484,0.8448660373687744,0.4899273216724396,0.0,0.0
15, Yes,no,0.0008406639099121094,0.8368146419525146,0.7334951162338257,0.0,0.0
16, 15,15,0.0008494853973388672,1.2337830066680908,1.0,1.0,1.0
17, The Fantastic Four,Scott Lang and Hank Pym,0.000843048095703125,1.6151089668273926,0.20399287343025208,0.0,0.0
18, Sandra Dallas has written more non-fiction books.,"Sandra Dallas is an award-winning American author of 13 adult novels, 2 children's novels, and 7 non-fiction books.",0.0008499622344970703,3.946859836578369,0.7393421530723572,0.3448275862068965,0.3448275862068965
19, Brian Taylor,the Seven Network,0.0008447170257568359,1.231297492980957,0.16979971528053284,0.0,0.0
20, Yes,yes,0.0008482933044433594,0.8393685817718506,1.0000001192092896,1.0,1.0
21, Peter Schamoni,Peter Schamoni,0.0008409023284912109,2.007984161376953,1.0000001192092896,1.0,1.0
22, Chicago Enforcers,XFL,0.0008387565612792969,2.016120433807373,0.13451945781707764,0.0,0.0
23, Yes,yes,0.0008611679077148438,0.8473143577575684,1.0000001192092896,1.0,1.0
24, Time,Time,0.0008718967437744141,0.840803861618042,0.9999999403953552,1.0,1.0
25, Actuality film,documentary,0.0008389949798583984,1.628159523010254,0.5237116813659668,0.0,0.0
26, Tennis,tennis,0.0008625984191894531,0.8473250865936279,0.9999999403953552,1.0,1.0
27, Emma Roberts,Emma Roberts,0.0008542537689208984,1.2367546558380127,1.000000238418579,1.0,1.0
28, Casting By,"""Casting By""",0.0008509159088134766,1.2394325733184814,0.9409623146057129,1.0,1.0
29, The 2015 NHL Entry Draft.,BB&T Center in Sunrise,0.0008492469787597656,3.585268020629883,0.0574629046022892,0.0,0.0
30, D6 Space,D6 Space,0.0008525848388671875,1.7050154209136963,1.0,1.0,1.0
31, Rakshakudu,Rakshakudu,0.0008327960968017578,2.02274751663208,1.0,1.0,1.0
32," Fair Oaks Mall is located in Fair Oaks, Fairfax County, Virginia, just northwest of the city of Fairfax.","Fairfax County, Virginia",0.0008320808410644531,9.054458379745483,0.530105710029602,0.2857142857142857,0.2857142857142857
33, Javi Martínez,defensive midfielder or a central defender.,0.0008695125579833984,2.413146495819092,0.34832143783569336,0.0,0.0
34, Facility management,Pulsion Technology,0.0008635520935058594,1.2395703792572021,0.13786718249320984,0.0,0.0
35, Liam Neeson,Schindler's List,0.0008480548858642578,1.6320385932922363,0.2865707278251648,0.0,0.0
36, 1977,1977,0.0008435249328613281,1.6380455493927002,1.0,1.0,1.0
37, Towson,Woodlawn,0.0008423328399658203,1.242605447769165,0.23532623052597046,0.0,0.0
38, Robin Hardy,Robin Hardy,0.0008497238159179688,1.2506530284881592,1.0,1.0,1.0
39, Naval Base Kitsap,Naval Base Kitsap,0.0008423328399658203,2.017219305038452,1.0000001192092896,1.0,1.0
40, 1971,1971,0.0008428096771240234,1.6262133121490479,1.0,1.0,1.0
41, The Old Hume Highway.,Old Hume Highway,0.0008513927459716797,2.802058696746826,0.9642347097396851,0.8571428571428571,0.8571428571428571
42, U2,U2,0.0008404254913330078,1.259399175643921,1.0,1.0,1.0
43, C. S. Forester,Cecil Louis Troughton Smith,0.0008509159088134766,2.802457809448242,0.329451322555542,0.0,0.0
44, 1917,1917,0.0008504390716552734,1.631498098373413,1.0,1.0,1.0
45," Sugarloaf has a vertical drop of 2600 ft, which is higher than Sugarbush's 2000 ft.",Sugarloaf,0.0008416175842285156,10.618409872055054,0.5807163715362549,0.11764705882352941,0.11764705882352941
46, Dutch,Dutch,0.0008482933044433594,0.8418059349060059,1.0,1.0,1.0
47, Gianluigi Buffon,"Gianluigi ""Gigi"" Buffon",0.0008544921875,2.4119765758514404,0.8835193514823914,0.8,0.8
48, Manchester Airport,Manchester Airport,0.0008466243743896484,1.2554371356964111,0.9999998807907104,1.0,1.0
49, Kim Dae-seung,Kim Dae-seung,0.000850677490234375,2.415601968765259,1.0,1.0,1.0
50, Vincent Ward,Jon Paul Puno,0.0008552074432373047,1.234572410583496,0.3325980603694916,0.0,0.0
51, musicians,musician,0.0008649826049804688,0.8413915634155273,0.7866332530975342,1.0,1.0
52, Soft drinks.,drinks,0.0008454322814941406,1.6260836124420166,0.7889761924743652,0.6666666666666666,0.6666666666666666
53, Pro Evolution Soccer 2016,Gran Turismo Sport,0.0008385181427001953,2.7966160774230957,0.3695352077484131,0.0,0.0
54, First Lady of Zimbabwe,First Lady of Zimbabwe,0.0008568763732910156,2.0238842964172363,1.0000001192092896,1.0,1.0
55, Haidong,Haidong,0.0008442401885986328,1.629913091659546,1.0000001192092896,1.0,1.0
56, California,California,0.0008697509765625,0.8449234962463379,1.0,1.0,1.0
57, Gulf Air,Gulf Air,0.0008418560028076172,1.2350096702575684,1.0,1.0,1.0
58, Nicol David,Datuk Nicol Ann David,0.0008435249328613281,1.241816520690918,0.7580798864364624,0.6666666666666666,0.6666666666666666
59, NBA All-Rookie Team,NBA All-Rookie Team,0.0008616447448730469,2.4806721210479736,1.0000001192092896,1.0,1.0
60," ""Salvation is Created""",Salvation is Created,0.0008471012115478516,2.803931474685669,0.9224982261657715,1.0,1.0
61, Pete Davidson,"November 16, 1993",0.0008471012115478516,1.2391505241394043,0.1978233903646469,0.0,0.0
62, Atlantic Islands of Galicia National Park,Atlantic Islands of Galicia National Park,0.0008623600006103516,3.193573236465454,1.0,1.0,1.0
63, Nitro,Nitro,0.0008511543273925781,1.2400593757629395,1.0,1.0,1.0
