idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score
0, Psyonix,Psyonix,0.056679725646972656,8.55995488166809,1.0,1.0,1.0
1, Wenchang,Wenchang,0.04805612564086914,8.53502869606018,1.0000001192092896,1.0,1.0
2," Alex Segal was born on July 1, 1915, and François Ozon was born on November 15, 1967.",Alex Segal,0.06078481674194336,11.818177223205566,0.5424575805664062,0.19999999999999998,0.19999999999999998
3, Baby Bash,Baby Bash,0.04747796058654785,8.403058767318726,1.0,1.0,1.0
4, XL Recordings.,XL Recordings,0.06089615821838379,8.680153846740723,0.9603765606880188,1.0,1.0
5," No, Jason Schwartzman is from the United States and Rob Halford is from England.",no,0.06720447540283203,10.428116083145142,0.2057596743106842,0.13333333333333333,0.13333333333333333
6, 1774,1774,0.05979514122009277,8.535568475723267,1.0,1.0,1.0
7, Ovid,Ovid,0.05238986015319824,8.411792993545532,1.0000001192092896,1.0,1.0
8, Aidan Gillen,Aidan Gillen,0.04776406288146973,8.669837951660156,1.0,1.0,1.0
9, Rihanna,Rihanna,0.048441171646118164,8.259908676147461,1.0000001192092896,1.0,1.0
10, Adelaide.,Adelaide,0.05339312553405762,8.40929627418518,0.9673576354980469,1.0,1.0
11, Abu Hamza al-Masri,Abu Hamza al-Masri,0.05034184455871582,9.023852825164795,1.0000001192092896,1.0,1.0
12, Hutchison 3G.,the Hutchison 3,0.05510091781616211,8.92396092414856,0.7766520380973816,0.4,0.4
13," ""Pour It Up""",Pour It Up,0.049818992614746094,8.785828113555908,0.853134274482727,1.0,1.0
14, Achtung Baby,U2,0.06086373329162598,8.690563678741455,0.2594813108444214,0.0,0.0
15," ""Flaming Moe's.""","""Flaming Moe's.""",0.06103873252868652,9.063828945159912,1.0000001192092896,1.0,1.0
