idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score
0, Epic,Epic,0.0005056858062744141,0.6168437004089355,1.0
1," Ida Minerva Tarbell was born on November 5, 1857.",Ida Minerva Tarbell,0.0005168914794921875,4.127924919128418,0.7290129065513611
2, Uber,Uber,0.0005409717559814453,0.4929347038269043,1.0000001192092896
3, Dwight Howard,Aaron Goodwin,0.0004999637603759766,0.714379072189331,0.3368757963180542
4, Logan International Airport,Logan International Airport,0.0004749298095703125,0.9477481842041016,1.0
5, Joseph II,Joseph II,0.00048279762268066406,0.7210965156555176,1.0000001192092896
6, Cabañeros National Park covers more boundaries/provinces.,Cabañeros National Park,0.0005006790161132812,2.994326591491699,0.7430098056793213
7, Lance Bangs.,Lance Bangs,0.0004849433898925781,1.1783339977264404,0.9852734208106995
8, John Webster,John Webster,0.0004863739013671875,0.7214322090148926,1.000000238418579
9, Ferris Bueller's Day Off,"""Ferris Bueller's Day Off"" (1986)",0.00048279762268066406,1.8623428344726562,0.8772855997085571
10, Ryan Tubridy,Ryan Tubridy,0.0004818439483642578,1.172417163848877,1.0
11," The film for which Aerosmith performed the song ""Sweet Emotion"" is ""Toys in the Attic"".","Michael Bay,",0.00048613548278808594,5.483932733535767,0.06092192977666855
12, Klaus Schöning,Klaus Schöning,0.0004932880401611328,1.1718125343322754,1.0000001192092896
13, Cyril Ramaphosa,Matamela Cyril Ramaphosa,0.0005047321319580078,1.1798675060272217,0.7719779014587402
14, Vocaloid,Vocaloid,0.00047779083251953125,0.7162082195281982,1.0
15, The actor Jack Elam served in the United States Navy during World War II.,the United States Navy,0.0004982948303222656,3.8967723846435547,0.43722134828567505
16, American,American,0.0004966259002685547,0.4891517162322998,1.0
17," September 30, 2014","September 30, 2014",0.0004837512969970703,1.8555285930633545,1.0
18, The University of Paris.,University of Paris,0.0004825592041015625,1.4077343940734863,0.9689004421234131
19, Xavier Malisse,Xavier Malisse,0.0005044937133789062,0.9448635578155518,1.0000001192092896
20, Suffolk County,Suffolk County,0.0004935264587402344,0.7209370136260986,1.0000001192092896
21, Serendipity,Serendipity,0.00048232078552246094,1.176820993423462,1.0000001192092896
22, Ramona Quimby,Olive Doyle,0.00048732757568359375,1.4191639423370361,0.2997492551803589
23, Vivah,Vivah,0.00047898292541503906,0.7275998592376709,1.0
24, Avalon Hill,Avalon Hill,0.0004851818084716797,0.9592633247375488,1.0
25, South African,Ghanaian,0.0004932880401611328,0.7265517711639404,0.6577060222625732
26, musical score.,musical score,0.00048732757568359375,0.9615383148193359,0.9491146802902222
27, Jeff Green,Jeffrey Lynn Green,0.0004911422729492188,0.7262227535247803,0.7668668031692505
28, Buster Keaton.,The Great Stone Face,0.0004761219024658203,1.1865150928497314,0.2967596650123596
29, The 3000 meters steeplechase event.,3000 metres steeplechase,0.0004837512969970703,3.0400185585021973,0.8705716133117676
30, Giacomo Gentilomo,Giacomo Gentilomo,0.0004892349243164062,1.654874563217163,1.0000001192092896
31," Pittsburgh, Pennsylvania.","Pittsburgh, Pennsylvania",0.00048351287841796875,1.1897683143615723,0.9803575277328491
