idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score
0, Charles Sorley was born first.,Pearl Sydenstricker Buck,0.0005049705505371094,1.1246607303619385,0.22505953907966614
1, February 2012,February 2012,0.0005090236663818359,0.684962272644043,1.0
2, 1707,1707,0.0004973411560058594,0.5511858463287354,1.0000001192092896
3, New York City,New York City,0.0004985332489013672,0.5454506874084473,1.0
4, 2014.,2014,0.0004956722259521484,0.7108216285705566,0.9431241750717163
5, The Jesus and Mary Chain,The Jesus and Mary Chain,0.0005044937133789062,0.8071112632751465,1.0
6, 1976,2016,0.0005099773406982422,0.546299934387207,0.5562722682952881
7, Marc Webb,Marc Preston Webb,0.0005028247833251953,0.41355443000793457,0.8767029643058777
8, Sunny,Sunny,0.0004980564117431641,0.283458948135376,1.0
9, Moriteru Ueshiba,footballers,0.0005807876586914062,0.938284158706665,0.15520000457763672
10, Lyn Dobson,Rory Storm,0.0004899501800537109,0.5437521934509277,0.2654339671134949
11, Tom Patterson.,Tom Patterson,0.0004937648773193359,0.5565464496612549,0.9723671674728394
12, 30 BC,30 BC,0.0005011558532714844,0.5816371440887451,1.0
13," 66,135","66,135",0.0004889965057373047,0.6772420406341553,1.0
14, Jefferson County and Silver Bow County.,between Jefferson County and Silver Bow County,0.0004923343658447266,1.0714936256408691,0.9478458166122437
15, David Adams,David Adams,0.0004870891571044922,0.4255087375640869,1.0
