idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score
0, 16,16,0.1415698528289795,20.617305278778076,1.0,1.0,1.0
1, Through breathing in fumes or skin absorption in the workplace.,fumes or skin,0.14224553108215332,22.567926168441772,0.592715322971344,0.4615384615384615,0.4615384615384615
2, Yellow and orange.,yellow and orange,0.12385869026184082,20.99041748046875,0.9773666858673096,1.0,1.0
3," Due to the secretive nature of transnational policing and the lack of civil society involvement, making it difficult to hold institutions accountable.",this is a secretive area and one not open to civil society involvement,0.14135241508483887,25.406380653381348,0.457042932510376,0.3428571428571428,0.2857142857142857
4, Bitumen,tar,0.1584484577178955,20.559680461883545,0.3828630745410919,0.0,0.0
5, Message (what type of things are communicated),channel (through which medium),0.28658032417297363,22.021929502487183,0.36553600430488586,0.0,0.0
6," In the US, it is called asphalt, but outside of the US, it is often referred to as bitumen.",bitumen,0.13474774360656738,25.256773233413696,0.6821813583374023,0.1,0.1
7," The Athabasca oil sands are located in the McMurray Formation of Northern Alberta, Canada.",Northern Alberta,0.13525819778442383,24.161240100860596,0.5012763738632202,0.25,0.25
8, 1875,1912,0.12683439254760742,20.731518745422363,0.371929407119751,0.0,0.0
9," 1,000 troops and their supporting vehicles.","1,000 troops and their supporting vehicles",0.28536510467529297,22.2543466091156,0.9870434999465942,1.0,1.0
10, They had higher range and precision.,They had higher range and precision,0.1373462677001953,21.614388704299927,0.9898761510848999,1.0,1.0
11, 3 years.,3 years,0.12804841995239258,20.963247299194336,0.9512752294540405,1.0,1.0
12, 8-17%,83% to 92%,0.1439037322998047,21.085952043533325,0.7905783653259277,0.0,0.0
13, River Plate,River Plate,0.13864493370056152,20.512420654296875,1.0000001192092896,1.0,1.0
14, 1918,1918,0.1439812183380127,20.737780570983887,1.0,1.0,1.0
15, 1982,June 1982,0.15571975708007812,20.742605447769165,0.8799076676368713,0.6666666666666666,0.6666666666666666
16, The Era of Fragmentation.,Era of Fragmentation,0.13981199264526367,21.368014097213745,0.9702173471450806,0.8571428571428571,0.8571428571428571
17, American free blacks and freed slaves.,people who supported abolition of slavery,0.13850927352905273,21.53762984275818,0.583203911781311,0.0,0.0
18, Christianity was used by some Tibetan monarchs to counterbalance the influence of the Gelugpa sect.,counterbalance the influence of the Gelugpa sect,0.1371290683746338,24.282257080078125,0.6816434860229492,0.6363636363636364,0.6363636363636364
19," The constraints of constructing a flight deck affect the role of a carrier by influencing the weight, type, and configuration of the aircraft that may be launched.","they influence the weight, type, and configuration of the aircraft that may be launched",0.2829716205596924,26.522133111953735,0.6480206251144409,0.6341463414634146,0.6341463414634146
20," 100,000","100,000",0.12013530731201172,20.963265657424927,0.9999999403953552,1.0,1.0
21, Roofing.,roofs,0.11963057518005371,20.701631546020508,0.7777302265167236,1.0,1.0
22, 5%,5%,0.1246635913848877,20.787510871887207,1.0,1.0,1.0
23," The target can be oneself, another person or being, another entity (such as a corporation or group of beings).",another person or being,0.13597536087036133,24.868648767471313,0.5124891400337219,0.34782608695652173,0.34782608695652173
24, Public sector service.,public sector,0.11512351036071777,20.9997615814209,0.898086667060852,0.8,0.8
25, Tibetan and Sanskrit.,Tibetan or Sanskrit,0.13829493522644043,21.044270038604736,0.9470663070678711,0.6666666666666666,0.6666666666666666
26," 16,000","16,000",0.14443659782409668,20.892374515533447,1.0000001192092896,1.0,1.0
27," The club in decline, and managers came and went.",decline,0.2745223045349121,22.461069583892822,0.5452232956886292,0.19999999999999998,0.19999999999999998
28, Esperanto.,programming languages,0.1430051326751709,20.758815050125122,0.26650920510292053,0.0,0.0
29, Hover capability.,hover,0.2816460132598877,20.67341685295105,0.8290091753005981,0.6666666666666666,0.6666666666666666
30, 1774,1774,0.13434696197509766,20.787391901016235,1.0,1.0,1.0
31, The War of the Castilian Succession.,War of the Castilian Succession,0.1285417079925537,22.155550479888916,0.979544460773468,0.9090909090909091,0.9090909090909091
32, 15,fifteen,0.1460411548614502,20.534921169281006,0.9200822114944458,0.0,0.0
33, Taylor was indicted by the Special Court for Sierra Leone for crimes against humanity.,for crimes against humanity,0.1260530948638916,23.30365538597107,0.37800562381744385,0.4444444444444445,0.4444444444444445
34, Establish a colony for freed African Americans.,establish a colony for freed African Americans.,0.13868451118469238,21.821638107299805,1.0000001192092896,1.0,1.0
35, Porto,Porto,0.1269679069519043,20.322450637817383,1.0,1.0,1.0
36, The indigenous peoples of the tribes they encountered.,indigenous natives of the tribes they encountered,0.13689255714416504,22.01739263534546,0.9120268821716309,0.7999999999999999,0.7999999999999999
37, Persia and Kashmir.,Persia,0.13526105880737305,21.255186319351196,0.7173715233802795,0.5,0.5
38," 29,029","29,029",0.12002778053283691,20.97611355781555,1.0000001192092896,1.0,1.0
