idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,Robert Mitchum.,Claude Rains,0.0010170936584472656,1.7865815162658691,0.33820050954818726
1,2009.,2009,0.0010182857513427734,0.4726712703704834,0.9539592266082764
2,Teucrium.,Teucrium,0.0007786750793457031,0.5471422672271729,0.9726459980010986
3,Yes.,yes,0.0008306503295898438,0.3881955146789551,0.836855947971344
4,"No, Lachenalia is found in Namibia and South Africa, while Saintpaulia is found in Tanzania, East Africa.",yes,0.0008003711700439453,1.4229042530059814,0.08567950129508972
5,Tommy,Tommy,0.0007746219635009766,0.38600730895996094,1.0
6,Paul Brandt.,Paul Brandt,0.0007557868957519531,0.5265543460845947,0.9810565710067749
7,15th.,15th,0.0007977485656738281,0.526740312576294,0.9525267481803894
8,Sugar.,Sugar,0.0008132457733154297,0.42546820640563965,0.951801061630249
9,"Australia, New Zealand, and New Caledonia.",Australia,0.0007255077362060547,0.7709834575653076,0.5689584016799927
10,They are both musicians.,band,0.0008721351623535156,0.5662350654602051,0.3616692125797272
11,Knox County.,Knox County,0.0008449554443359375,0.4620852470397949,0.9839866161346436
12,"March 29, 1916.","March 29,",0.0007796287536621094,0.6564924716949463,0.5817645788192749
13,Laura Haddock.,Meredith Quill,0.0007474422454833984,0.42548441886901855,0.3853212296962738
14,"The question is incomplete. However, I can provide information about the poem ""Limbo"". There are multiple poems with the title ""Limbo"" written by different poets. 

If you are referring to the poem ""Limbo"" by Samuel Taylor Coleridge, I couldn't find any information about the country of birth of the poet. 

If you are referring to the poem ""Limbo"" by Edward Kamau Brathwaite, I couldn't find any information about the country of birth of the poet either.",England,0.0007266998291015625,4.561948299407959,0.1202671155333519
15,"New Braunfels, Texas.","New Braunfels, Texas",0.0008943080902099609,0.590203046798706,0.9839222431182861
16,"""The Queen Is Dead"" was released in 1986, and ""Strangeways, Here We Come"" was released in 1987, making ""The Queen Is Dead"" their last album.","Strangeways, Here We Come",0.0008072853088378906,1.9674043655395508,0.4350181221961975
17,Redstone Arsenal.,Redstone Arsenal,0.0009400844573974609,0.47331929206848145,0.9739301800727844
18,The National Post.,National Post,0.0007550716400146484,0.4746420383453369,0.9483594298362732
19,No.,no,0.0007660388946533203,0.4245913028717041,0.8128341436386108
20,"No, Chris Wedge is a co-founder of Blue Sky Studios, but Gary Sherman is not mentioned as a co-founder.",no,0.0008449554443359375,1.2801120281219482,0.1772974580526352
21,"Lisa Kudrow guest starred in the episode ""Lard of the Dance"".",Lisa Kudrow,0.0009126663208007812,0.9834024906158447,0.671770453453064
22,Suresh Bhardwaj is based out of Delhi.,Suresh Bhardwaj,0.000797271728515625,0.823462963104248,0.5621675252914429
23,"No, they are not. Elektra is by Richard Strauss, while Der Kaiser von Atlantis is by Viktor Ullmann.",no,0.0007963180541992188,1.3803846836090088,0.10339979827404022
24,Nicola Sutter.,Nicola Sutter,0.0008518695831298828,0.4695417881011963,0.984839141368866
25,The United States.,United States,0.0007460117340087891,0.5260429382324219,0.8440276384353638
26,"La liberazione di Ruggiero was created first, in 1625.",La liberazione di Ruggiero,0.0007975101470947266,0.9426839351654053,0.751712441444397
27,"No, Jon Turteltaub is American and Nicolas Roeg is English.",no,0.0008018016815185547,0.9312682151794434,0.1588144302368164
28,Paul McCartney and Michael Jackson.,Paul McCartney and Michael Jackson,0.0007519721984863281,0.5014441013336182,0.9828285574913025
29,"8,000.","8,000",0.0008809566497802734,0.5667927265167236,0.9703744053840637
