idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score
0," Diana, Princess of Wales.","Diana, Princess of Wales",0.0005028247833251953,0.9471428394317627,0.9827098846435547,1.0,1.0
1, They were both mathematicians.,mathematician,0.0005509853363037109,0.8998978137969971,0.6355015635490417,0.4,0.4
2, Myrteola,Myrteola,0.0005240440368652344,0.646834135055542,1.0,1.0,1.0
3, The Korean Demilitarized Zone.,Korean Demilitarized Zone,0.0005388259887695312,1.157677173614502,0.9572477340698242,0.8571428571428571,0.8571428571428571
4, Adelaide,Marion,0.0005421638488769531,0.270810604095459,0.29994291067123413,0.0,0.0
5," No, they do not.",no,0.0005228519439697266,0.8959524631500244,0.20591872930526733,0.4,0.4
6, Dick Clark's Caravan of Stars.,Dick Clark's Caravan of Stars,0.0005335807800292969,1.1525073051452637,0.982938826084137,1.0,1.0
7," ""There's No Place Like Home""",There's No Place Like Home,0.0005233287811279297,1.15220046043396,0.8366166949272156,1.0,1.0
8, The Nanny.,The Nanny,0.00051116943359375,0.6795699596405029,0.9739691019058228,1.0,1.0
9, Shinshokan,Shinshokan,0.0005199909210205078,0.6455180644989014,1.0,1.0,1.0
10, Doctors Without Borders,Doctors Without Borders,0.0005178451538085938,0.558845043182373,1.0000001192092896,1.0,1.0
11, Yes.,no,0.0005166530609130859,0.3948853015899658,0.5598188042640686,0.0,0.0
12, Mark van Bommel was announced as the new captain of FC Bayern Munich.,would succeed Kahn as captain,0.0005297660827636719,2.148336887359619,0.4281115233898163,0.2222222222222222,0.2222222222222222
13, Fujiyama,Fujiyama,0.000499725341796875,0.5286777019500732,1.0,1.0,1.0
14, Incubus.,Incubus,0.0005247592926025391,0.6442787647247314,0.9777851104736328,1.0,1.0
15, May,May,0.000518798828125,0.2705729007720947,1.0000001192092896,1.0,1.0
