idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score
0," What's New, Scooby-Doo?","What's New, Scooby-Doo?",0.05675482749938965,8.713971614837646,1.0,1.0,1.0
1, Auschwitz concentration camp.,Auschwitz,0.047718048095703125,8.084993124008179,0.8882373571395874,0.5,0.5
2," The actor that plays Takashi Komuro in the Japanese series ""Highschool of the Dead"" is Jun'ichi Suwabe.",Tokyo,0.06271243095397949,10.872698545455933,0.287102609872818,0.0,0.0
3, Waikiki.,Waikīkī Beach,0.10042524337768555,8.08523154258728,0.772841215133667,0.0,0.0
4, Please Take Care of My Refrigerator.,Please Take Care of My Refrigerator,0.051481008529663086,8.584120273590088,0.9852120876312256,1.0,1.0
5, 1962.,1962,0.04790019989013672,8.08817172050476,0.9593217968940735,1.0,1.0
6, New Jersey,Keasbey,0.054186105728149414,7.836326360702515,0.13261458277702332,0.0,0.0
7, Cellist.,cellist,0.04787707328796387,7.975266695022583,0.9743863940238953,1.0,1.0
8, Jai alai.,Basque pelota,0.050310611724853516,8.23642373085022,0.4309203624725342,0.0,0.0
9, Yes.,no,0.04842972755432129,7.83298921585083,0.5598188042640686,0.0,0.0
10, BMW X1,BMW X1,0.05072975158691406,7.966503620147705,0.9999999403953552,1.0,1.0
11," 11,941","11,941",0.04639720916748047,8.102705955505371,1.0,1.0,1.0
12, boreal forest,boreal forest,0.07534480094909668,7.948454141616821,1.0000001192092896,1.0,1.0
13, The Peramangk people.,Peramangk,0.0624232292175293,8.434678316116333,0.7892246246337891,0.5,0.5
14, Hipparchus.,Hipparchus,0.07629132270812988,8.080216884613037,0.9822472333908081,1.0,1.0
15, Gertrude Stein,Gertrude Stein,0.05331110954284668,8.090992450714111,0.9999999403953552,1.0,1.0
