idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,Sinfonia concertante.,Motif,0.26288437843322754,2.0418992042541504,0.19225281476974487
1,Jackie Robinson.,"Harold Peter Henry ""Pee Wee"" Reese",0.3115079402923584,0.7650899887084961,0.2464064061641693
2,Phoenix.,Boston,0.27663278579711914,0.6836147308349609,0.5360893607139587
3,David Ferrer defeated Andre Agassi in the first round of the 2003 Telecom Italia Masters.,David Ferrer,0.6551203727722168,1.4729130268096924,0.5774708986282349
4,Wanted (2009),Kal Ho Naa Ho,0.30083751678466797,0.6881723403930664,0.16265130043029785
5,"Target for Tonight was released earlier in 1941, while Woodstock was released in 1970.",Target for Tonight,0.2621641159057617,1.4427461624145508,0.5069756507873535
6,"The current principal of the public high school in the largest suburb of Wichita is Tim Hamblin, who is the principal of Derby High School.",Tim Hamblin,0.3083322048187256,1.6889467239379883,0.48044338822364807
7,Ashland.,Ashland,0.25458765029907227,0.7240645885467529,0.9677800536155701
8,Yes.,yes,0.3750462532043457,0.5993614196777344,0.836855947971344
9,"8,966.","8,966",0.3087809085845947,0.8082399368286133,0.9860612154006958
10,"2,956","2,956",0.23844408988952637,0.6706438064575195,0.9999999403953552
11,Australia.,Australia,0.9241561889648438,0.6520192623138428,0.9376925826072693
12,Citizens United Productions.,Citizens United Productions,0.2523810863494873,0.6869637966156006,0.9828828573226929
13,"Broken Bells has 2 members, while Redd Kross has 4 members.",Redd Kross,0.270967960357666,1.3017313480377197,0.5462218523025513
14,"Alan Sokal and Jean Bricmont authored the book ""Fashionable Nonsense"".",Alan Sokal,0.7129161357879639,1.2024624347686768,0.43307575583457947
15,0.4%,0.4 percent,0.40152668952941895,0.8633761405944824,0.9698547720909119
