idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score
0, Daniel Sickles.,Daniel Sickles,0.0526583194732666,8.409960746765137,0.9832256436347961
1," No, they are not both American.",no,0.04818868637084961,8.907069444656372,0.1755369007587433
2, Bosnian Coarse-haired Hound,Bosnian Coarse-haired Hound,0.061723947525024414,8.906499862670898,1.0
3, From There to Here.,From There to Here,0.06131243705749512,8.546987533569336,0.9460219144821167
4, Young Earth creationism.,Young Earth creationism (YEC),0.06531119346618652,8.530197143554688,0.8960400819778442
5, The University of Sydney.,University of Sydney,0.05137515068054199,8.534828424453735,0.9750238656997681
6, Film direction.,film director,0.06002092361450195,8.282701969146729,0.6103200316429138
7, McFly,McFly,0.0621640682220459,8.151278972625732,1.0000001192092896
8, Warner Brothers,Warner Brothers,0.04915118217468262,8.157302618026733,0.9999998807907104
9, Edward Manukyan is older.,James Der Derian,0.05253911018371582,8.78628659248352,0.22004789113998413
10, Frasier,"""Cheers"" and ""Frasier""",0.06175422668457031,8.168046474456787,0.7305241823196411
11," Los Angeles, California.","Manhattan Beach, California",0.05144667625427246,8.527867794036865,0.6794593930244446
12, Tom Ince,Thomas Christopher Ince,0.04970288276672363,8.285438537597656,0.6993363499641418
13, 1942,1942,0.05832934379577637,8.290722846984863,1.0
14, United States Supreme Court.,Supreme Court,0.04664158821105957,8.53580927848816,0.9179354906082153
15, Collingwood Football Club.,Western Bulldogs,0.04720330238342285,8.669489622116089,0.41853228211402893
