idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,"Youghal, County Cork, Ireland.",Brook Lodge,0.33226943016052246,2.7939276695251465,0.3883568346500397
1,American Revolutionary War.,American Revolution,0.4728055000305176,1.0281445980072021,0.8298319578170776
2,I Spit on Your Grave (2010 film),I Spit on Your Grave,0.24059176445007324,1.3573100566864014,0.7635088562965393
3,Michael Caine.,Michael Caine,1.9962186813354492,1.0818493366241455,0.9774507284164429
4,Molière.,Molière,0.349071741104126,1.0820770263671875,0.9767917394638062
5,Ghost Ship.,Ghost Ship,0.2767369747161865,1.169517993927002,0.9650224447250366
6,Poa.,Poa,0.28550028800964355,1.038691759109497,0.9569692611694336
7,The Voice.,Glee,3.4190917015075684,1.1613969802856445,0.29702824354171753
8,TCF Bank Stadium.,University of Minnesota,0.6413438320159912,1.0576493740081787,0.1889687180519104
9,March,March,0.26378417015075684,0.9764513969421387,1.0
10,Live Like You Were Dying.,Live Like You Were Dying,2.436150550842285,1.3477778434753418,0.9574063420295715
11,Gallery.,Gallery,0.2660348415374756,1.096282720565796,0.9038861989974976
12,Leigh Eddings.,David Eddings,0.4839365482330322,1.3451647758483887,0.5958986878395081
13,L. Ron Hubbard.,L. Ron Hubbard,0.2975592613220215,1.1889963150024414,0.9805811643600464
14,"Rebecca Mader plays the Wicked Witch of the West on ABC's ""Once Upon a Time"".",Rebecca Mader,0.34296655654907227,2.1470816135406494,0.5186132192611694
15,Don Rojas.,Don Rojas,0.38220930099487305,1.266789436340332,0.9809379577636719
16,Eve Ensler.,Eve Ensler,0.2819080352783203,1.2127604484558105,0.984979510307312
17,Barney Miller.,Barney Miller,0.3479652404785156,1.0663526058197021,0.9779907464981079
18,Doyle Brunson.,Doyle Brunson,0.36536478996276855,1.1140434741973877,0.9866098165512085
19,Lee Bo-young.,Lee Bo-young,0.3991537094116211,1.2031598091125488,0.9909690618515015
20,Bob Gibson.,Bob Gibson,0.4469759464263916,1.1244885921478271,0.9776608943939209
21,David Abraham founded the creative agency St. Luke’s.,St. Luke’s,0.31868553161621094,1.3506691455841064,0.5546059012413025
22,The Declaration of Independence.,the Declaration of Independence,0.32413673400878906,1.15586256980896,0.969760000705719
23,Stan Lee.,Stan Lee,0.31310105323791504,1.0682964324951172,0.9670729637145996
24,St. Pauli,"Bremen, Germany",0.28336119651794434,1.255730152130127,0.3163313567638397
25,Springfield.,Springfield,0.3249514102935791,1.164724349975586,0.9723360538482666
26,"The company that owns Avra Valley Solar Generating Station is NRG Energy, which is dual-headquartered in West Windsor Township, New Jersey, and Houston, Texas.","West Windsor Township, New Jersey, and Houston, Texas",0.46898913383483887,2.594128370285034,0.194364994764328
27,musicians.,"singer, songwriter",0.27849459648132324,1.107656478881836,0.4427436292171478
28,My Love from the Star.,"""My Love from the Star""",0.3521854877471924,1.2527580261230469,0.8400421142578125
29,Michèle Flournoy.,Michèle Flournoy,0.2954592704772949,1.3056590557098389,0.9824838638305664
30,Sponsorship reasons.,sponsorship reasons,0.5382485389709473,1.1074798107147217,0.9507590532302856
31,"The actual events of the drama ""Leviathan"" by Andrey Zvyagintsev are based on the story of Marvin Heemeyer, who committed a rampage in Granby, Colorado.","Granby, Colorado",0.35408902168273926,2.9570460319519043,0.2892282009124756
