idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score
0, Ione Skye,Ione Skye,0.0004909038543701172,1.1277854442596436,1.0
1, France,France,0.0005183219909667969,0.44129109382629395,1.0
2, Sanders County.,Sanders County,0.0004982948303222656,0.8476142883300781,0.9781978130340576
3, England,Nigerian,0.0005078315734863281,0.44495534896850586,0.4025776982307434
4, Journal of Nanoparticle Research,The Journal of Nanoparticle Research,0.0004830360412597656,1.4863481521606445,0.9860073328018188
5, Yes.,no,0.00047779083251953125,0.6498632431030273,0.5598188042640686
6," ""You Don't Love Me""",You Don't Love Me,0.0004971027374267578,1.6851708889007568,0.7698054313659668
7, A roller coaster.,steel roller coaster,0.0004863739013671875,1.0651445388793945,0.8556033968925476
8, Winston-Salem,Wells Fargo Center,0.0005183219909667969,0.8658556938171387,0.2684401869773865
9, Tennis player,tennis player,0.0004837512969970703,0.6518104076385498,1.0
10, 2,two,0.0004813671112060547,0.7020938396453857,0.8183472156524658
11, television programmes.,television programmes,0.0004992485046386719,0.8691267967224121,0.9428640604019165
12, Colin Kolles.,Hispania Racing F1 Team,0.00048470497131347656,1.0761590003967285,0.14780399203300476
13, Florida,Florida,0.00048065185546875,0.44533729553222656,1.0
14, Nolan North,Nolan Ramsey North,0.0004820823669433594,0.6606788635253906,0.8372766971588135
15, Osiel Cárdenas Guillén,Osiel Cárdenas Guillén,0.0004928112030029297,2.1053996086120605,1.0
16, Peter Dinklage,Peter Dinklage,0.0004892349243164062,1.0680670738220215,0.9999999403953552
17, December,December 1969,0.0004858970642089844,0.4448223114013672,0.5610434412956238
18, No,no,0.00047469139099121094,0.44530320167541504,1.0
19, Bill Clinton,Bill Clinton,0.00048828125,0.6548421382904053,1.0
20, 2016,"January 22, 2014",0.0004715919494628906,0.8582150936126709,0.5705225467681885
21, quintuplets,quintuplets,0.0004971027374267578,0.9066901206970215,1.0
22, Lootera,Lootera,0.0004913806915283203,0.6559875011444092,1.0000001192092896
23, Leer Leary,Leer Leary,0.0004763603210449219,0.8602349758148193,1.000000238418579
24, the Union Army.,Colorado volunteers,0.0004956722259521484,1.0736970901489258,0.2968684732913971
25, They are both American film directors.,film director,0.0005137920379638672,1.6837399005889893,0.6796364188194275
26, PayPal,PayPal,0.0005104541778564453,0.4532191753387451,1.0000001192092896
27, Vice-Chairman of the Tibet People's Congress.,Vice-Chairman of the Tibet People's Congress,0.00047469139099121094,2.525254011154175,0.9769320487976074
28, Equus,Equus,0.0004868507385253906,0.6956205368041992,1.0
29," Flensburg, Germany.",north of the German state of Schleswig-Holstein,0.0004889965057373047,1.2704765796661377,0.5125011205673218
30, MGM Resorts International,MGM Resorts International,0.0005652904510498047,0.8638536930084229,1.0
31, Blacks,Blacks,0.0004813671112060547,0.44516706466674805,1.0
