idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score
0, SplitsVilla,MTV Splitsvilla,0.05990433692932129,9.174655437469482,0.7799745202064514,0.6666666666666666,0.6666666666666666
1, This Is Us,This Is Us,0.21616578102111816,9.052728176116943,1.0,1.0,1.0
2, Istanbul,Istanbul,0.04978632926940918,8.753558158874512,0.9999999403953552,1.0,1.0
3, Berlin.,Berlin,0.22780442237854004,8.92975664138794,0.9744782447814941,1.0,1.0
4," 118,918","118,918",0.047480106353759766,9.184534788131714,1.0,1.0,1.0
5, 1,eight,0.047773122787475586,8.886379718780518,0.540676474571228,0.0,0.0
6, Bruce Lee.,Jeet Kune Do,0.06011629104614258,9.068316459655762,0.1683238446712494,0.0,0.0
7, Tim McGraw,Tim McGraw,0.054907798767089844,9.044295072555542,1.0000001192092896,1.0,1.0
8, 1905,1905,0.05446171760559082,9.065332651138306,1.0,1.0,1.0
9," September 18, 2015","October 25, 2010",0.2227940559387207,9.564714908599854,0.6518905162811279,0.0,0.0
10, 1957,1957,0.046756744384765625,9.04529595375061,1.0,1.0,1.0
11, The Denver Nuggets received the player who had been drafted fifth overall in the 2005 NBA draft via trade from the Portland Trail Blazers.,New York Knicks,0.21784329414367676,12.17938756942749,0.3967228829860687,0.0,0.0
12, Penn State.,Penn State University,0.047647714614868164,9.054157018661499,0.907368004322052,0.8,0.8
13, Vijay,Vijay,0.04885578155517578,8.918602705001831,1.0000001192092896,1.0,1.0
14, 2024,2024,0.04925227165222168,9.048635005950928,1.0,1.0,1.0
15, American,American,0.22275090217590332,8.757289409637451,1.0,1.0,1.0
