idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,American.,American,0.0010089874267578125,1.689638376235962,0.9135115146636963
1,17 Savile Row.,Savile Row,0.0010592937469482422,0.5631330013275146,0.8429166078567505
2,1995.,1995,0.0010135173797607422,0.4980635643005371,0.9562497138977051
3,"Taylor Momsen, the lead singer of The Pretty Reckless.",The Pretty Reckless,0.0008275508880615234,0.8277544975280762,0.5533785820007324
4,Scott Speedman portrays Michael Corvin in the Underworld series.,Underworld,0.0008184909820556641,0.7448811531066895,0.4595036804676056
5,"No, John Crowley is Irish, Katharine Kerr is American.",yes,0.0007686614990234375,0.8050823211669922,0.12663297355175018
6,1993 (Alex Lynn),1993,0.0007526874542236328,0.5532088279724121,0.6663141846656799
7,South Korea.,South Korea,0.0007636547088623047,0.4401664733886719,0.9527907967567444
8,Franck Ribéry.,Franck Henry Pierre Ribéry,0.0009744167327880859,0.5432310104370117,0.8613922595977783
9,RITA Award for Best Historical Romance.,RITA Award,0.0009357929229736328,0.5986056327819824,0.7978482246398926
10,InQuest Gamer.,Wizard Entertainment,0.0009105205535888672,0.47821784019470215,0.29066580533981323
11,Big Machine Records.,Big Machine Records,0.0008752346038818359,0.4955606460571289,0.9571400284767151
12,John Travolta.,"Welcome Back, Kotter",0.0008368492126464844,0.497394323348999,0.061788320541381836
13,The Unity Church.,Unity Church,0.0008723735809326172,0.4707615375518799,0.9572005867958069
14,Nicandra.,Nicandra,0.0009229183197021484,0.4373438358306885,0.9753212928771973
15,"Richard, the Earl of Cornwall, who was also the King of England after the 1250s.",Germany,0.0008602142333984375,1.115196704864502,-0.07792120426893234
16,2015,2015,0.0009019374847412109,0.46166062355041504,1.0
17,Geodesic domes.,geodesic dome,0.0009219646453857422,0.5541164875030518,0.9207158088684082
18,"Irshad Manji was succeeded by Andrew Moodie as the host of the TV series ""Big Ideas"".",Andrew Moodie,0.0008492469787597656,1.1168172359466553,0.4476196765899658
19,Kate Pierson.,Kate Pierson,0.0009512901306152344,0.46999406814575195,0.982607364654541
20,Dog breeds.,dogs,0.0007941722869873047,0.44071483612060547,0.691257119178772
21,Paul Brandt.,Paul Brandt,0.0008671283721923828,0.49750685691833496,0.9810565710067749
22,Erik Weisz.,Erik Weisz,0.0009150505065917969,0.4494922161102295,0.984947919845581
23,The United Kingdom.,United Kingdom,0.0008563995361328125,0.48026514053344727,0.8928201198577881
24,"Woolgoolga, Bellingen Shire, and Telegraph Point are located within the North Coast region and on the Pacific Highway.","Woolgoolga, New South Wales, Australia.",0.0007653236389160156,1.3341472148895264,0.5543749928474426
25,Honister Pass.,Borrowdale,0.0008723735809326172,0.4787144660949707,0.18251904845237732
26,The Moody Blues.,The Moody Blues,0.0009362697601318359,0.5003921985626221,0.9869287014007568
27,Music Icons.,"""Music Icons""",0.0008983612060546875,0.4597349166870117,0.917636513710022
28,"Yes, Anne Morrow Lindbergh, Charles' wife, was an American author.",Anne Spencer Lindbergh,0.0008411407470703125,0.9345765113830566,0.699593186378479
29,International Paper.,International Paper,0.0009326934814453125,0.45925331115722656,0.9652503728866577
30,"Yes, both Kunzea and Morus are from the family Myrtaceae.",no,0.0007565021514892578,0.9604673385620117,0.15477165579795837
31,"Microsoft Windows, Nintendo Switch, PlayStation 4, and Xbox One.",near future New York City,0.0007958412170410156,0.8463535308837891,0.11012314260005951
