idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score
0, New Left,New Left,0.08837103843688965,8.492413759231567,1.0
1," Cotton yarn can be used to make a variety of textile products, including terrycloth, denim, cambric, corduroy, seersucker, and cotton twill, as well as socks, underwear, T-shirts, bed sheets, and yarn for crochet and knitting.",crochet and knitting,0.10709357261657715,15.625434398651123,0.5447874069213867
2," ""superheroes in the real world"" approach.","""superheroes in the real world""",0.07772493362426758,9.540947675704956,0.9100666046142578
3, The late 18th and early 19th centuries.,late 18th and early 19th,0.09223151206970215,9.80470609664917,0.8297454714775085
4," The FBI and CIA had a lack of cooperation, which was mentioned in the context of the 9/11 attacks.","FBI, CIA",0.0753030776977539,11.349865913391113,0.5006857514381409
5," 42,094","42,094",0.07653164863586426,8.756120443344116,1.0000001192092896
6, real-life cities.,real-life cities,0.08454465866088867,8.747450113296509,0.9723547697067261
7, Egypt,Egyptian,0.08632421493530273,8.377421617507935,0.8542503118515015
8, 6000-5000 BCE,Neolithic,0.0836632251739502,9.1778244972229,0.44081172347068787
9, The U.S Supreme Court.,Supreme Court,0.08857202529907227,9.000182628631592,0.8750542402267456
10," ladybirds, lacewings, and spiders.","ladybirds, lacewings and spiders",0.07545781135559082,9.534919261932373,0.9756391048431396
11," In larger-format black and white magazines, under its Curtis Magazines imprint.","larger-format black and white magazines, under its Curtis Magazines imprint",0.08317446708679199,10.155863761901855,0.9412341117858887
12, The issue of drug abuse.,drug abuse,0.07290124893188477,9.037754535675049,0.8436106443405151
13, The FBI is a domestic intelligence and security service of the United States.,FBI is primarily a domestic agency,0.07288718223571777,10.052705764770508,0.8602520227432251
14, Marvel Comics #1,"""Seekers of the Weird""",0.0736086368560791,8.733536958694458,0.0651252269744873
15, Guardians of the Galaxy,Guardians of the Galaxy,0.11000537872314453,8.779886722564697,1.0000001192092896
16, 4,four,0.0951993465423584,8.493783473968506,0.8942000865936279
17," The US reacted by increasing its electronic surveillance in public safety and national security investigations, adapting to the telecommunications advancements that changed the nature of such problems.","The country was ""jolted""",0.07993602752685547,11.98387098312378,0.22383750975131989
18, Pocket Books,Pocket Books,0.07365202903747559,8.480288982391357,1.0000001192092896
19, 1764,1738,0.08078527450561523,8.609707593917847,0.5994657874107361
20," The Image versions of Marvel characters were set in a parallel universe, known as the ""Heroes Reborn"" universe, which was distinct from the mainstream Marvel Universe.",a parallel universe with a history distinct from the mainstream,0.08150339126586914,12.41311526298523,0.4276309013366699
21, 3300-1300 BCE,3300 and 1300 BCE,0.08443212509155273,9.164632081985474,0.9789419770240784
22, 1466,1466,0.08210468292236328,8.62581992149353,1.0
23, Windy conditions.,windy,0.07976102828979492,8.748270034790039,0.8928344249725342
24, An executive assistant director.,an assistant director,0.09070706367492676,8.887126445770264,0.8667058348655701
25, Cotton can be blended with other fibers such as rayon and synthetic fibers like polyester.,knitted or woven,0.09504938125610352,10.519275426864624,0.47178906202316284
26," The FBI lab was located in the J. Edgar Hoover Building in Washington, D.C.",J. Edgar Hoover Building,0.08364629745483398,10.615767478942871,0.7502479553222656
27, 10.6 million hectares,10.6 million hectares,0.07469487190246582,9.043992519378662,1.0
28," Quantico, Virginia.",The FBI Academy,0.08023262023925781,8.858760118484497,0.24277791380882263
29," Approximately 800,000.","800,000",0.07896900177001953,9.00578784942627,0.7480473518371582
30, Imperial Russian troops.,Russian troops,0.07894349098205566,8.744139432907104,0.873579740524292
31, Heroes World Distribution,Heroes World Distribution,0.07366108894348145,8.647637128829956,1.0
32, The United States Senate.,United States Senate,0.09462165832519531,8.882594347000122,0.9147611260414124
33, The X-Files.,X-Files,0.07315301895141602,8.853313446044922,0.8907632827758789
34, The Treaty of Versailles.,Versailles,0.07946157455444336,9.012555360794067,0.6756105422973633
35, 1939,1939,0.08464622497558594,8.589586734771729,1.0
36, West Germany,West Germany,0.07416582107543945,8.48780083656311,1.0
37, Frank Miller,Frank Miller,0.08937406539916992,8.506890535354614,1.0
38, The death of Martin Goodman's distribution deal with Independent News in 1968 allowed Marvel to expand into more adult-themed genre stories.,the updating of the Comics Code,0.09510135650634766,11.718995094299316,0.39262133836746216
39, Lisle,Cotton lisle,0.08757972717285156,8.494656085968018,0.6423991322517395
40, Joe Simon,Joe Simon,0.08020734786987305,8.4664146900177,1.0000001192092896
41," Yes, the RICO Act is still used today.",The RICO Act is still used,0.08275508880615234,9.619566202163696,0.9546827673912048
42," Editor, managing editor, and business manager.",publisher,0.08267498016357422,9.416686058044434,0.44135159254074097
43, The Human Torch and Captain America Comics #1.,Spider-Man and the Fantastic Four,0.07888054847717285,9.5121591091156,0.5097053647041321
44, Preference-eligible veterans.,preference-eligible veterans,0.0791780948638916,8.889823198318481,0.9801581501960754
45, Children.,children,0.08014869689941406,8.463089227676392,0.9571406245231628
46, Egypt.,Caribbean,0.11575984954833984,8.500501871109009,0.3518877625465393
47, Poland and the Soviet Union.,Poland and the Soviet Union,0.10533714294433594,9.058573722839355,0.9595249891281128
48, The South Tower.,South Tower,0.0826261043548584,8.755372285842896,0.9349942207336426
49, Marvel ReEvolution,Marvel ReEvolution,0.08999371528625488,8.760320901870728,1.0
50, 1773,31 January 1773,0.08961153030395508,8.63965630531311,0.7992103099822998
