idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score
0," 2,956","2,956",0.0005042552947998047,1.3408913612365723,0.9999999403953552
1, Edgar Kaiser Jr.,Edgar Kaiser,0.0005218982696533203,1.1552927494049072,0.9382388591766357
2," ""Master of Complications""",Master of Complications,0.0004975795745849609,1.6041233539581299,0.955991804599762
3, 2014,"July 23 to September 11, 2014",0.0005137920379638672,0.9380631446838379,0.5690401196479797
4, The 1970s.,1970s,0.0005245208740234375,1.6129932403564453,0.9295619130134583
5, Trussed Concrete Steel Company,Trussed Concrete Steel Company,0.0005099773406982422,1.402989387512207,1.0
6, Alessandro Scarlatti (1660-1725) is older than Philip Glass (born 1937).,Pietro Alessandro Gaspare Scarlatti,0.0005085468292236328,5.4133217334747314,0.6325886249542236
7, They are both documentaries.,documentary,0.0005121231079101562,1.3924853801727295,0.6201286315917969
8, AVN Adult Entertainment Expo,AVN Adult Entertainment Expo,0.0005261898040771484,1.389922857284546,1.0
9, The Pride of Arizona performed at the Los Angeles Memorial Coliseum.,Los Angeles Memorial Coliseum,0.0004956722259521484,3.2038309574127197,0.7247048020362854
10, Barrow Haven,New Holland,0.0005092620849609375,0.9373552799224854,0.3353418707847595
11, Amar'e Stoudemire,Amar'e Carsares Stoudemire,0.0005047321319580078,1.6198320388793945,0.8602802753448486
12, Hozier,Hozier,0.000518798828125,0.9457213878631592,1.0000001192092896
13, Central Landfill,Central Landfill,0.0005421638488769531,0.944502592086792,1.0000001192092896
14, I do not have information on how many times the sports club Ron-Robert Zieler is a part of has won the national championship.,five times,0.0005214214324951172,6.635554313659668,0.16792379319667816
15, Zydrunas Ilgauskas,Zydrunas Ilgauskas,0.0005331039428710938,1.8930230140686035,1.0000001192092896
16, Blues rock and Northern Irish rock.,rock and blues,0.0005342960357666016,1.8468668460845947,0.802871584892273
17, Jodie Comer,"Esther ""Essie"" Davis",0.0004982948303222656,1.1657633781433105,0.419430673122406
18," Mark Stuart is the lead vocalist for Audio Adrenaline, and Vincent Walker is the lead singer of Suburban Legends.",singer,0.0005068778991699219,5.682196140289307,0.37142306566238403
19," No, One Ok Rock is from Japan and Galaxie 500 is from the United States.",no,0.0005366802215576172,4.847819566726685,0.18150557577610016
20, James Arness,Gage Clarke,0.0005137920379638672,0.9433834552764893,0.32625842094421387
21," ""Pon de Replay""",Adiós Amor,0.0005044937133789062,1.6215834617614746,0.1804114580154419
22, Grant Imahara.,Grant Imahara,0.0005030632019042969,1.4529337882995605,0.9840484261512756
23, No,no,0.0005242824554443359,0.48926854133605957,1.0
24, William James,William James,0.00051116943359375,0.786201000213623,1.0
25, Sobhan Babu,Anjali Pictures,0.0005185604095458984,1.1743438243865967,0.3781531751155853
26, No.,no,0.0005176067352294922,0.7139275074005127,0.8128341436386108
27," Colby College in Waterville, Maine.","Waterville, Maine",0.000701904296875,2.2950518131256104,0.5372666120529175
28, Yes,yes,0.0005314350128173828,0.4855620861053467,1.0000001192092896
29, Love Forecast,Park Jin-pyo,0.0005116462707519531,0.713050365447998,0.10615888983011246
30, Yes.,yes,0.0004954338073730469,0.711982250213623,0.836855947971344
31, Yes.,yes,0.0005288124084472656,0.7105503082275391,0.836855947971344
