idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score
0, Whites and males.,whites and males,0.0005133152008056641,0.516077995300293,0.9715855121612549,1.0,1.0
1, The academic computing department at the University of Kansas contributed to the development of the internet.,academic computing,0.0005323886871337891,1.6907007694244385,0.5266355276107788,0.2222222222222222,0.2222222222222222
2, The Princeton Review.,Princeton Review,0.0005102157592773438,0.48151636123657227,0.9508841037750244,0.8,0.8
3, Anthocyanins in purple grape skin.,anthocyanins,0.000514984130859375,0.9454379081726074,0.711542546749115,0.33333333333333337,0.33333333333333337
4," ""Home on the Range""","""Kansas Song""",0.000514984130859375,0.6673464775085449,0.24635115265846252,0.0,0.0
5, Office for Civil Rights,Office for Civil Rights,0.0005068778991699219,0.48037266731262207,1.0,1.0,1.0
6," racial discrimination in basic freedoms, education, public facilities, personal safety, and employment opportunities.",the state of race relations,0.0005154609680175781,1.7839763164520264,0.4085785746574402,0.0,0.0
7, Lyndon B. Johnson,Harold L. Ickes,0.0005137920379638672,0.5727386474609375,0.21842986345291138,0.0,0.0
8, Lower-class European Americans.,lower-class European Americans,0.0005133152008056641,0.574709415435791,0.9674360752105713,1.0,1.0
9, Bill Self,Bill Self,0.0005156993865966797,0.29376935958862305,0.9999999403953552,1.0,1.0
10, The Education and Justice Departments.,Education and Justice Departments,0.0005125999450683594,0.665611982345581,0.9707198143005371,0.888888888888889,0.888888888888889
11, Vitis vinifera,Vitis vinifera,0.0005018711090087891,0.5726120471954346,1.0000001192092896,1.0,1.0
12, Wilt Chamberlain,Wilt Chamberlain,0.00052642822265625,0.4807906150817871,1.0,1.0,1.0
13," Alan Mulally, former President and CEO of Ford Motor Company.",Alan Mulally,0.0005099773406982422,1.317121982574463,0.7235170006752014,0.33333333333333337,0.33333333333333337
14, Crimson and royal blue.,crimson and royal blue,0.0005166530609130859,0.5741245746612549,0.9826592803001404,1.0,1.0
15, June 1963,June 1963,0.000514984130859375,0.48034191131591797,1.000000238418579,1.0,1.0
16," The report ""To Secure These Rights"" stated that when an individual enters the service of the country, they surrender some of their rights and privileges as an American citizen, but the government undertakes to protect their integrity as an individual.",surrenders some of the rights and privileges,0.0005061626434326172,4.391794919967651,0.6440452933311462,0.2978723404255319,0.2553191489361702
17, Ricci v. DeStefano (2009),Richmond v. J.A. Croson Co.,0.0005106925964355469,1.2252397537231445,0.14087189733982086,0.2,0.2
18," New Haven, Connecticut.","New Haven, Connecticut",0.0005109310150146484,0.5731229782104492,0.9801520109176636,1.0,1.0
19, Red wine.,red wine,0.0005059242248535156,0.3868978023529053,0.9667990803718567,1.0,1.0
20, 1993,1993,0.0005128383636474609,0.38579654693603516,1.0000001192092896,1.0,1.0
21," Overland Park, Kansas.",Overland Park,0.0005142688751220703,0.6653006076812744,0.8808357119560242,0.8,0.8
22, Table grapes.,table grapes,0.0005161762237548828,0.38673973083496094,0.9789943099021912,1.0,1.0
23," Additional fees are charged at KU's specialized professional schools, such as the schools of architecture, music, arts, business, education, engineering, journalism, law, pharmacy, and social welfare.",additional fees,0.0005221366882324219,3.737265110015869,0.5589090585708618,0.13793103448275862,0.13793103448275862
24, Nike,Nike,0.0005097389221191406,0.20190095901489258,1.0,1.0,1.0
25, Vitis vinifera,Vitis vinifera,0.0005152225494384766,0.5720865726470947,1.0000001192092896,1.0,1.0
26, Title VII of the Civil Rights Act aimed to end discrimination in all firms with 25 or more employees.,to end discrimination in all firms with 25 or more employees,0.0005083084106445312,2.0622966289520264,0.6981199979782104,0.7333333333333334,0.7333333333333334
27," Princeton Dean of Admissions Janet Rapelye stated that Li was not admitted because ""many others had far better qualifications.""",many others had far better qualifications,0.0005154609680175781,2.3443541526794434,0.4562026262283325,0.4799999999999999,0.4799999999999999
28, Shelby Steele believes that the true concept of affirmative action is enforcing equal opportunity.,enforcing equal opportunity,0.0005319118499755859,1.503882884979248,0.4943450093269348,0.35294117647058826,0.35294117647058826
29," The University of Kansas School of Engineering was ranked tied for 90th among national universities in the U.S. News & World Report's ""America’s Best Colleges"" 2016 issue, compared to other national universities.",national universities,0.0005190372467041016,4.204939126968384,0.49568966031074524,0.1111111111111111,0.1111111111111111
30, The KU Endowment seeks to partner with donors.,donors,0.0005176067352294922,1.131838321685791,0.5065339803695679,0.2222222222222222,0.2222222222222222
31, The University of Kansas athletic teams are called the Kansas Jayhawks.,Kansas Jayhawks,0.0005195140838623047,1.316824197769165,0.798125684261322,0.3076923076923077,0.3076923076923077
32, 131,131,0.0005173683166503906,0.2938973903656006,1.0000001192092896,1.0,1.0
33, John F. Kennedy,John F. Kennedy,0.0005166530609130859,0.4798247814178467,1.0000001192092896,1.0,1.0
34, The Chinese Exclusion Act of 1882.,school segregation,0.0005147457122802734,1.0372958183288574,0.2965604066848755,0.0,0.0
35, The U.S. Equal Employment Opportunity Commission.,U.S. Equal Employment Opportunity Commission,0.0005276203155517578,0.9757213592529297,0.9530961513519287,0.923076923076923,0.923076923076923
36, create an environment in which there is a culture of respect for individual differences as well as the ability to draw in talent and ideas from all segments of the population.,draw in talent and ideas from all segments of the population,0.0005171298980712891,3.087270498275757,0.6540108919143677,0.5238095238095238,0.5238095238095238
