idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,Cyndi Lauper.,Cyndi Lauper,0.302077054977417,2.440983295440674,0.9877375364303589
1,Fatal Termination is a 1990 Hong Kong action film starring Robin Shou.,film,0.3462040424346924,1.3178858757019043,0.30214619636535645
2,"Ann Wedgeworth played roles in both ""Three's Company"" and ""One Summer Love"".",Ann Wedgeworth,0.5006113052368164,1.2414429187774658,0.5913088917732239
3,Clement Virgo.,Theodore Witcher,0.2718656063079834,0.6792433261871338,0.2629407048225403
4,Borden Dairy Company.,Borden Dairy Company,0.7302417755126953,0.6977579593658447,0.9852732419967651
5,Binghamton University has 8 colleges and schools.,National University of Mongolia,0.450467586517334,0.9910273551940918,0.3857600688934326
6,"George Orwell's book ""Animal Farm"".",George Orwell,0.3297576904296875,0.8752946853637695,0.6832863092422485
7,No.,no,0.5549235343933105,0.7365779876708984,0.8128341436386108
8,Lancashire.,Lancashire,0.35427069664001465,0.6552886962890625,0.9715237617492676
9,Expedition Everest.,most expensive roller coaster in the world,0.25769829750061035,0.5828835964202881,0.34873539209365845
10,Vernors was founded in the US.,Vernors,3.848938465118408,0.8639976978302002,0.706524133682251
11,Thurgood Marshall College Fund.,Thurgood Marshall College Fund,0.5234966278076172,0.6421008110046387,0.9633556604385376
12,Romania.,Bucharest,0.5478835105895996,0.728095531463623,0.7479095458984375
13,Actor.,director,0.4012463092803955,0.7536466121673584,0.5118542909622192
14,Approximately 350 million people cross the Mexico-US border annually.,approximately 350 million legal crossings,0.39157748222351074,1.0536723136901855,0.6445823907852173
15,Jamaica.,Jamaica,1.3134632110595703,0.6119990348815918,0.961381733417511
16,Marlon King.,Marlon Francis King,0.3634147644042969,0.7005085945129395,0.8494617938995361
17,Crime comedy.,crime thriller,0.6211915016174316,0.6366531848907471,0.7254728674888611
18,George Weah.,George Weah,0.4913778305053711,0.7530128955841064,0.980098307132721
19,James Wong.,James Wong,0.26326799392700195,0.7323594093322754,0.9788318872451782
20,Edgar Wright.,action comedy film directed by Edgar Wright,0.39201951026916504,0.6438217163085938,0.6192659139633179
21,Family Circle was owned by more companies during its existence.,Family Circle,0.30698323249816895,0.9377739429473877,0.7114919424057007
22,Australia.,Australia,0.45478224754333496,0.607717752456665,0.9376925826072693
23,They are both authors.,author,0.3952624797821045,0.8684573173522949,0.6750977039337158
24,"Yes, Cymbidium and Prunus are genera of plants in the plant kingdom.",yes,0.28358006477355957,1.3133201599121094,0.12198130041360855
25,Mario Frangoulis.,Mario Frangoulis,1.2282156944274902,0.7444736957550049,0.9894818663597107
26,"Robert Iscove directed the 1999 teen romantic comedy ""She's All That"".",Robert Iscove,0.2502453327178955,1.3431951999664307,0.5286923050880432
27,Sylvia Plath.,Sylvia Plath,0.3082766532897949,0.6570277214050293,0.9764361381530762
28,Albert O. Vorse Jr.,"Albert Ogden ""Scoop"" Vorse Jr.",0.4161534309387207,0.8283882141113281,0.6527625322341919
29,2005.,2005,0.27342867851257324,0.8321294784545898,0.9588066935539246
30,"No, Adam Smoluk is Canadian and Mickey Rooney is American.",no,0.5687155723571777,1.2811017036437988,0.19046851992607117
31,Piers Morgan.,Piers Morgan,0.2602391242980957,0.5624923706054688,0.9660460352897644
