idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score
0, United Utilities,United Utilities,0.00048828125,0.870765209197998,1.0,1.0,1.0
1, Crazy Town,rap rock band,0.0005335807800292969,0.6744735240936279,0.3093838393688202,0.0,0.0
2, Yes.,yes,0.0005362033843994141,0.6711726188659668,0.836855947971344,1.0,1.0
3, Adelaide,Adelaide,0.0005121231079101562,0.459244966506958,1.0000001192092896,1.0,1.0
4, Volkswagen emissions scandal,Volkswagen emissions scandal,0.0005059242248535156,0.8837802410125732,1.000000238418579,1.0,1.0
5, Milt Wagner,"Milton ""Milt"" Wagner",0.0005035400390625,0.8799757957458496,0.8554137945175171,0.8,0.8
6, Yes.,yes,0.00054168701171875,0.6678328514099121,0.836855947971344,1.0,1.0
7, Burma VJ,Burma VJ,0.0004990100860595703,0.8807916641235352,0.9999999403953552,1.0,1.0
8, Film director.,filmmaker,0.0005006790161132812,0.8975465297698975,0.8242402672767639,0.0,0.0
9, LaMarcus Aldridge,LaMarcus Aldridge,0.0006992816925048828,1.1052346229553223,1.0,1.0,1.0
10, The Great Falls Voyagers.,Great Falls Voyagers,0.0006947517395019531,1.5139687061309814,0.9486392736434937,0.8571428571428571,0.8571428571428571
11, Bleeding Through,Of Mice & Men,0.0005185604095458984,0.9616048336029053,0.12491404265165329,0.0,0.0
12, American,German-American,0.0005478858947753906,0.45816946029663086,0.7118151187896729,0.6666666666666666,0.6666666666666666
13, Hava Nagila,Hava Nagila,0.0005316734313964844,0.8834555149078369,1.0,1.0,1.0
14, India,India,0.0005443096160888672,0.48300886154174805,1.0,1.0,1.0
15, No,no,0.0005140304565429688,0.4560375213623047,1.0,1.0,1.0
16, Columbia Games,Columbia Games,0.0005209445953369141,0.708221435546875,1.0,1.0,1.0
17, Terry Crews,Terry Crews,0.00054931640625,0.8841910362243652,1.0,1.0,1.0
18, Josh Hopkins,Josh Hopkins,0.0005598068237304688,0.6729536056518555,1.0000001192092896,1.0,1.0
19, DJ BoBo,René Baumann,0.0005154609680175781,0.8831443786621094,0.3008401393890381,0.0,0.0
20, Sydney,Sydney,0.0005700588226318359,0.46244049072265625,1.0,1.0,1.0
21, Penny Dreadful,"""Penny Dreadful""",0.0005006790161132812,0.8812193870544434,0.9548311233520508,1.0,1.0
22, Tom Sawyer Island,Tom Sawyer Island,0.0005059242248535156,0.8936083316802979,1.0,1.0,1.0
23, Out of Sight,Out of Sight,0.0004894733428955078,0.9065783023834229,1.0,1.0,1.0
24, 1998,1998,0.0005097389221191406,0.8971700668334961,1.0,1.0,1.0
25, Tennis player.,tennis player,0.0005044937133789062,0.893789529800415,0.9762771129608154,1.0,1.0
26, Kyushu,Kyushu,0.0004949569702148438,0.8940694332122803,1.0,1.0,1.0
27, The Office,The Office,0.00051116943359375,0.6789100170135498,1.0,1.0,1.0
28, 9 November 2012,9 November 2012,0.0005221366882324219,1.553417444229126,1.0000001192092896,1.0,1.0
29," They both appeared on ""The Colbert Report"".",character,0.0007984638214111328,2.1855623722076416,0.07692911475896835,0.0,0.0
30, English,English,0.0005180835723876953,0.4676086902618408,1.0,1.0,1.0
31, Dharug,Darug,0.0005173683166503906,0.9399721622467041,0.3402103781700134,0.0,0.0
