idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score
0, Rudy Giuliani,Rudy Giuliani,0.3342726230621338,23.82811713218689,1.0
1, Recovery,Recovery,0.3634321689605713,23.64471173286438,1.0000001192092896
2, Forward.,forward,0.3682711124420166,23.77940583229065,0.9309850931167603
3, The Battle of the Little Bighorn.,Battle of the Little Bighorn,0.35851430892944336,25.319538831710815,0.9682575464248657
4, 2014 and 2015.,2010 and 2017,0.36236095428466797,25.01973056793213,0.7210334539413452
5, Independent Spirit Awards,1986 Independent Spirit Awards,0.36624979972839355,23.93002438545227,0.8625415563583374
6, Yes.,no,0.3725287914276123,23.838131189346313,0.5598188042640686
7, Best Motoring,Best Motoring,0.3787105083465576,24.103965044021606,1.0
8, Ang Lee,Ang Lee,0.3700435161590576,23.810803413391113,0.9999999403953552
9, Mack Sennett held more roles in the film industry.,Mervyn LeRoy,0.36321449279785156,26.009122133255005,0.020705558359622955
10, Hong Kong and Macau Affairs.,"political, economic and cultural ties",0.3697688579559326,24.951995849609375,0.350252240896225
11, American,French,0.37227463722229004,23.60529351234436,0.5012183785438538
12," 53,326.","53,326",0.37381505966186523,24.36492919921875,0.9814757108688354
13, Basenji,hunting dog,0.372316837310791,24.021589040756226,0.0729445368051529
14, Saturday Night Live,"""Saturday Night Live""",0.36870718002319336,24.094155311584473,0.9198065996170044
15, Neither,California,0.37402796745300293,23.578274250030518,0.2335527092218399
16, Valery Goppa,Alexander Osipovich Gelfond,0.3630716800689697,24.549373149871826,0.30811840295791626
17, Kangin,Kim Young-woon,0.3722865581512451,23.687808752059937,0.3852071464061737
18, University of Parma,the University of Parma,0.3652832508087158,24.13845443725586,0.9880844354629517
19, Orchidaceae,genus in the orchid family,0.38091540336608887,23.95182776451111,0.8322362899780273
20, Animated films.,animated,0.3624916076660156,24.029621124267578,0.6613497734069824
21, Jessica Biel,Jessica Biel,0.3612504005432129,23.916566371917725,1.0
22, Stan Smith is older.,"Stanley Roger Smith (born December 14, 1946 in Pasadena, California)",0.36811256408691406,24.483890295028687,0.5254101753234863
23," No, Armand Schaefer was a Canadian film producer and director, but Frederick Wiseman is an American filmmaker.",no,0.369901180267334,28.80876851081848,0.10274256765842438
24, Def Jam Recordings,Def Jam Recordings,0.39814209938049316,24.249495029449463,1.0000001192092896
25," February 27, 1910","February 27, 1910",0.36957454681396484,24.942402124404907,1.0000001192092896
26, Kelly Preston,Kelly Preston,0.3596181869506836,23.8835551738739,1.0
27, Mikado,Mikado,0.360781192779541,23.884766340255737,0.9999999403953552
28, Parrotheads,Parrotheads,0.36525416374206543,24.231407165527344,1.0
29," Adults and children with developmental disabilities, mental health problems, or other special needs.","adults and children with developmental disabilities, mental health problems, or other special needs",0.36094188690185547,26.92267394065857,0.9826404452323914
30, Yes.,no,0.39279890060424805,23.811563968658447,0.5598188042640686
31, Preston North End F.C.,Preston North End Football Club,0.370835542678833,24.69084072113037,0.8038018345832825
