idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score
0, Cannes Film Festival,Cannes Film Festival,88.70066928863525,93.1851749420166,1.0
1, Memorial City Mall,Memorial City Mall,88.71691370010376,93.52800130844116,1.0
2, Hungarian,Szombathelyi Haladás,88.53037714958191,92.48921585083008,0.2600911855697632
3, Jamal Crawford,Jamal Crawford,88.6699104309082,93.04811120033264,1.0
4, Yes.,yes,88.81404137611389,93.19691753387451,0.836855947971344
5," Timothy Leary was from the United States, while Jaroslav Seifert was from Czechoslovakia.",Timothy Francis Leary,88.72909235954285,101.70638370513916,0.646040678024292
6, Ken,Brandon,88.74112629890442,92.68597459793091,0.35746002197265625
7, Michael O'Herlihy,Walt Disney,88.72198724746704,94.85027718544006,0.32369622588157654
8," October 1, 2017","October 1, 2017",88.80919170379639,95.13955807685852,1.0
9, The Bling Ring.,The Bling Ring,88.70060539245605,94.15235424041748,0.9865915775299072
10, Bae Doona,Sympathy for Mr. Vengeance,88.55509185791016,93.7905068397522,0.22817522287368774
11, Macbeth,"""Macbeth""",88.67818331718445,93.0436704158783,0.9539515972137451
12, World War I,World War II,88.68469405174255,93.5243456363678,0.7879026532173157
13, Vijay Iyer,Vijay Iyer,88.75188517570496,94.01510906219482,1.0
14, Michael Wincott is older than Jeff Wincott.,Jeffrey Wincott,89.03796243667603,97.69026112556458,0.6974159479141235
15, Al Bano,Albano Carrisi,89.00620198249817,93.61255383491516,0.47885841131210327
16, Stephen Hillenburg.,Stephen Hillenburg,88.96390318870544,94.18196129798889,0.9754437208175659
17, British,English,88.9936089515686,92.94124126434326,0.7089852094650269
18, Fox Sports 1,Fox Sports 1,88.70915055274963,93.93235731124878,1.0
19, Sidney,Uhrichsville,88.96433186531067,92.88631105422974,0.29243728518486023
20, Stansted Airport,London Stansted Airport,88.89092969894409,93.68842005729675,0.9295209050178528
21," The South Korean film ""The Quiet Family"" was released in 1998, while the Indian Tamil film ""Yaamirukka Bayamey"" was released in 2014.",South Korean comedy horror film.,88.70919299125671,108.3053252696991,0.4678767919540405
22, Tennis,tennis,88.77376055717468,92.70354580879211,0.9999999403953552
23, Cantinflas and David Niven,Cantinflas and David Niven,88.8174159526825,95.75151038169861,1.0
24," The city of West Chester, Pennsylvania.","18,461",88.7983751296997,95.73414993286133,0.06461082398891449
25, Andy García,Andy García,88.73818302154541,93.11802792549133,1.0
26, Randal Kleiser,Tim Burton,88.56295490264893,93.81113195419312,0.25212669372558594
27, Yes,yes,88.70663547515869,92.42923188209534,1.0000001192092896
28, The Life of Birds,The Life of Birds,88.71445488929749,93.94218039512634,1.0
29, 1952,1952,89.03382849693298,93.85446453094482,0.9999999403953552
30, The invention is a low-cost sanitary pad making machine.,low-cost sanitary pad making machine,88.97154021263123,96.99503636360168,0.8729895353317261
31, American Pimp,American Pimp,88.79695677757263,93.6001181602478,1.0
32, Flight of the Navigator,Flight of the Navigator,88.65987634658813,93.9181616306305,1.0
33, A Single Man.,Tony and Susan,89.0023500919342,94.02945256233215,0.1283097118139267
34, John Toland,John Willard Toland,88.78334331512451,93.59460091590881,0.7958048582077026
35, Archana,Archana,89.0266284942627,93.41441631317139,1.0
36, Cliffhanger (1993),Renny Harlin,88.70180439949036,95.21114826202393,0.12080799043178558
37," Lhakpa Tsamchoe played the role of Pema Lhaki, a Tibetan tailor and wife of Austrian mountaineer Peter Aufschnaiter.",Pema Lhaki,88.51254892349243,107.05485367774963,0.6288104057312012
38, Tuller School,Tuller School,88.74928998947144,93.74773812294006,1.0000001192092896
39, Western Association of Schools and Colleges (WASC),Western Association of Schools and Colleges,88.61388826370239,96.41330480575562,0.9023305177688599
40, The Go-Betweens had more bandmates.,The Go-Betweens,88.598477602005,96.84221911430359,0.7188461422920227
41, Jim Carrey,Jim Carrey,88.50451707839966,93.07814049720764,1.0000001192092896
42, Toshimitsu Deyama,Toshimitsu Deyama,88.4742362499237,95.05675268173218,1.0
43, SOiL,The School Boys,88.49568891525269,93.30405759811401,0.15172886848449707
44, Saraghrar,Saraghrar,88.73307132720947,93.93654251098633,1.0
45, Jena Malone,Jena Malone,89.01002287864685,93.82997155189514,0.9999999403953552
46, Charlie Parsons,Charlie Parsons,88.75196480751038,92.90733194351196,1.0
47, Marine Midland Building,Marine Midland Building,88.97083926200867,94.20644164085388,0.9999999403953552
48, John R. Neill,John R. Neill,88.60196685791016,94.29754042625427,1.0000001192092896
49, Los Angeles,Los Angeles,88.51966571807861,92.66086006164551,0.9999998807907104
50, The New Kingdom.,New Kingdom of Egypt,88.52852511405945,93.76580262184143,0.709037721157074
51, 2016,2016,88.51933121681213,93.10249257087708,1.0
52, Rapper,rapper,88.5992214679718,92.97459983825684,1.0
53, 1409,"December 2, 1409",88.7064311504364,93.51440739631653,0.5661680698394775
54, 29.5 miles,29.5 mi south,88.99780344963074,94.43312120437622,0.6874529123306274
55, Satchel Paige,Satchel Paige,88.72478485107422,93.95061922073364,1.0
56, Cumberland County.,Cumberland,88.72986650466919,93.52270293235779,0.7818508148193359
57, 1974,1888,88.65713739395142,93.23768830299377,0.39883866906166077
58, Amarillo,"199,582",88.51598763465881,92.67504453659058,0.058482635766267776
59, The Italian National Fascist Party.,The National Fascist Party,88.47640442848206,94.83417224884033,0.8437008857727051
60, 268,268,88.48198962211609,92.86001014709473,1.0000001192092896
61, Armenian,Armenian,88.63242053985596,92.56548476219177,1.0
62, November 2011,In November 2011,88.73803114891052,93.95482039451599,0.9288325309753418
63, The fourth.,fourth,89.02910590171814,93.6049735546112,0.814795970916748
