idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score
0," No, they do not have the same drummer.",no,0.0004973411560058594,1.5153594017028809,0.1592845916748047,0.2222222222222222,0.2222222222222222
1, Adelaide,Playford,0.0005028247833251953,0.273165225982666,0.4150222837924957,0.0,0.0
2, Rahm Emanuel,Rahm Emanuel,0.0004711151123046875,0.5369081497192383,1.0,1.0,1.0
3, 1979,"January 12, 1979",0.0004942417144775391,0.5374581813812256,0.8470988273620605,0.5,0.5
4, Croatia.,Croatia,0.0005006790161132812,0.4371368885040283,0.9537026882171631,1.0,1.0
5, parliamentary representation.,parliamentary representation,0.0004894733428955078,0.5367600917816162,0.9578546285629272,1.0,1.0
6, Fox8,Fox8,0.0004849433898925781,0.3993220329284668,1.0,1.0,1.0
7, Al Unser and Bobby Rahal.,Bobby Rahal,0.00048041343688964844,1.1559104919433594,0.672402560710907,0.5714285714285715,0.5714285714285715
8, Yes.,yes,0.0004878044128417969,0.3987722396850586,0.836855947971344,1.0,1.0
9, Pernod Ricard.,pastis,0.0004756450653076172,0.904693603515625,0.2360074520111084,0.0,0.0
10, Soulja Boy,Soulja Boy,0.0004851818084716797,0.5244510173797607,1.0,1.0,1.0
11, Mickey's Once Upon a Christmas,Mickey's Once Upon a Christmas,0.0004851818084716797,0.9158151149749756,1.0,1.0,1.0
12, Rumkale,Rumkale,0.0004761219024658203,0.5595293045043945,1.0,1.0,1.0
13, 2008,2008,0.0004940032958984375,0.5267415046691895,1.0,1.0,1.0
14, Recipes for Disaster: An Anarchist Cookbook,Recipes for Disaster,0.0007219314575195312,1.2830474376678467,0.8054523468017578,0.6666666666666666,0.6666666666666666
15, Cybill Shepherd,Cybill Shepherd,0.0005161762237548828,0.5375039577484131,1.0,1.0,1.0
