idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score
0, Black Sabbath,Black Sabbath,0.32375240325927734,25.530086040496826,1.0
1," May 16, 1944","December 21, 1953",0.38184666633605957,26.71235466003418,0.5181818008422852
2, United Kingdom,United Kingdom,0.37741804122924805,25.532470703125,0.9999999403953552
3," ""I Lost My Heart to a Starship Trooper""",I Lost My Heart to a Starship Trooper,0.3825058937072754,27.765366077423096,0.8825058937072754
4, 1971,1947,0.40261363983154297,25.686694622039795,0.5077430605888367
5, The center-right.,centre-right,0.3865046501159668,25.961183071136475,0.8951754570007324
6, American,American,0.39236927032470703,25.315632581710815,1.0
7, Yes.,no,0.3843867778778076,25.435641765594482,0.5598188042640686
8, Yes.,yes,0.38883376121520996,25.465035915374756,0.836855947971344
9, 1974,1974,0.3972632884979248,25.607361793518066,1.0
10, Astronaut,astronaut,0.3811492919921875,25.395503759384155,1.0000001192092896
11, Haikou,Gaizhou,0.3995630741119385,25.73370909690857,0.26907140016555786
12, William Tecumseh Sherman.,William Tecumseh Sherman,0.38605213165283203,26.718518495559692,0.9894639253616333
13, 1988,"August 27, 1988",0.38753175735473633,25.615053415298462,0.8386032581329346
14, Yes.,yes,0.37998199462890625,25.5018949508667,0.836855947971344
15, Women's suffrage.,vote in federal elections,0.3815281391143799,26.262208461761475,0.34044376015663147
16, Serge Haroche,Serge Haroche,0.39182281494140625,25.959923028945923,1.0000001192092896
17, The United States and Canada.,the United Kingdom and Canada,0.3789377212524414,26.355002641677856,0.7770882248878479
18, Boulder City,Clark County,0.38996028900146484,25.454073905944824,0.3953876197338104
19, John Ostrander,Joseph Samachson,0.3847637176513672,25.938642024993896,0.44775599241256714
20, The Dodos,Brand New,0.37891244888305664,25.573120832443237,0.24534140527248383
21," ""Just Like Heaven""",Just Like Heaven,0.39499402046203613,26.20996642112732,0.7449085712432861
22, No.,no,0.37423062324523926,25.504671096801758,0.8128341436386108
23, 858.,858,0.38393664360046387,25.800899267196655,0.9593654870986938
24, England.,England,0.38091588020324707,25.409169673919678,0.9507434368133545
25, Mickey's Once Upon a Christmas,Mickey's Once Upon a Christmas,0.380521297454834,26.419572830200195,1.0
26, Sölden,the Ötztal valley of Tyrol,0.38015055656433105,25.817716121673584,0.06231360137462616
27," August 12, 1985","August 12, 1985",0.39486169815063477,26.53726577758789,1.0000001192092896
28, Jonava,Jonava,0.38396525382995605,25.39364743232727,1.0000001192092896
29, Webster University.,"Webster Groves, Missouri",0.3956427574157715,25.603960275650024,0.5892443656921387
30, The Wabash Valley Seismic Zone.,The New Madrid Seismic Zone,0.378795862197876,27.11455464363098,0.5213205814361572
31, No.,no,0.38988184928894043,25.541847944259644,0.8128341436386108
