idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score
0, 2004,2004,0.2839634418487549,21.76826310157776,1.0
1, John Holmes.,John Holmes,0.30773019790649414,21.75027871131897,0.9691365957260132
2, High Sheriff of Lancashire,High Sheriff of Lancashire,0.34926676750183105,22.208029747009277,1.0
3, Yes.,yes,0.33181333541870117,21.564013957977295,0.836855947971344
4, American,American,0.08066058158874512,21.365012884140015,1.0
5, Negasonic Teenage Warhead,Negasonic Teenage Warhead,0.08610057830810547,22.283890962600708,1.0000001192092896
6, Joel Pott (born 1979) is older than Yannis Philippakis (born 1986).,Joel Laslett Pott,0.3064541816711426,25.791661739349365,0.5469894409179688
7, Socks,Socks,0.36636948585510254,21.4491183757782,1.0
8, Maumee River.,Maumee River,0.3393261432647705,22.167997360229492,0.9854036569595337
9, Gomphrena,Bromelia,0.3445429801940918,21.94279980659485,0.24181771278381348
10, New Barbadoes Township,New Barbadoes Township,0.08626604080200195,22.173164129257202,1.0000001192092896
11, TAM – Transporte Aéreo Militar,Transporte Aéreo Militar,0.3330996036529541,23.036077737808228,0.9092199802398682
12, Scribner's,Scribner's,0.3409297466278076,21.924631118774414,1.0000001192092896
13," ""Grit""","""America's Greatest Family Newspaper""",0.08247756958007812,21.9765043258667,0.1121073067188263
14, A school teacher.,a school teacher,0.07620501518249512,21.88834500312805,0.9830640554428101
15, His Dark Materials,The Golden Compass,0.34418797492980957,21.769817352294922,0.22203953564167023
16, 1950,1950,0.09671354293823242,21.734129905700684,1.0000001192092896
17, Pioneer,Pioneer,0.10049891471862793,21.321052074432373,1.0
18, Hiphop Tamizha,Hiphop Tamizha,0.0913090705871582,22.423431634902954,1.000000238418579
19, Ohio.,Ohio,0.34189772605895996,21.588467121124268,0.9470069408416748
20, Mayor of Greater Manchester.,Mayor of Greater Manchester,0.3391735553741455,22.192217588424683,0.9643970727920532
21, Kelly Reichardt is American.,Kelly Reichardt,0.09049701690673828,22.505787134170532,0.8069157004356384
22, Yes.,yes,0.3347153663635254,21.566638231277466,0.836855947971344
23, The 2017 AFL season.,30 September,0.3314554691314697,22.59346914291382,0.24917921423912048
24, Rick Rubin and Jacknife Lee.,Rivers Cuomo and Shawn Everett,0.3395836353302002,22.83349061012268,0.28445422649383545
25, United States Armed Forces,United States Armed Forces,0.09096789360046387,21.994962453842163,0.9999999403953552
26, Oklahoma Sooners.,Oklahoma,0.32248783111572266,22.032751321792603,0.7367021441459656
27, poker player.,poker player,0.33437323570251465,21.65707039833069,0.9721493721008301
28, Amilcare Ponchielli,Ponchielli,0.08034801483154297,22.300535440444946,0.8220220804214478
29, Eric Liddell,Eric Liddell,0.330493688583374,21.936656951904297,1.0
30," July 21, 1969","July 21, 1969",0.3311002254486084,22.595268726348877,1.0
31, Jennette McCurdy.,Jennette McCurdy,0.0698709487915039,22.163609743118286,0.9922593832015991
