idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score
0, 1935,1935,0.0004897117614746094,0.7416694164276123,1.0,1.0,1.0
1," No, the number of entrants has increased over the years.",The number of entrants has increased greatly in recent years,0.0005578994750976562,1.7492072582244873,0.8571332097053528,0.7,0.7
2, José Batlle y Ordóñez,José Batlle y Ordóñez,0.0005023479461669922,1.1333768367767334,1.0000001192092896,1.0,1.0
3, Francisco Antonio Maciel,Francisco Antonio Maciel,0.0005059242248535156,0.6457715034484863,1.0000001192092896,1.0,1.0
4," Yes, Rebecca Lowe became the first woman to host the FA Cup Final in the UK.",Rebecca Lowe became the first woman to host the FA Cup Final in the UK.,0.0004925727844238281,2.3658361434936523,0.9433866739273071,0.967741935483871,0.967741935483871
5, A major storm in 1923.,A major storm,0.0004999637603759766,1.133493423461914,0.6645903587341309,0.7499999999999999,0.7499999999999999
6, Gordon Brown,"his Chancellor, Gordon Brown",0.0005002021789550781,0.38855814933776855,0.8076490163803101,0.6666666666666666,0.6666666666666666
7, May 1994,May 1994,0.0005064010620117188,0.6461639404296875,1.0000001192092896,1.0,1.0
8, The Cabildo—the seat of colonial government.,Plaza de la Constitución,0.0006093978881835938,1.2544891834259033,0.27360767126083374,0.0,0.0
9, 191,191,0.0007214546203613281,0.3907022476196289,1.0000001192092896,1.0,1.0
10, The BBC and Sky Sports had coverage of the FA Cup from 1988-1997.,"From 1988 to 1997, the BBC and Sky Sports had coverage of the FA Cup",0.0005278587341308594,2.5728213787078857,0.9618174433708191,0.9655172413793104,0.7586206896551724
11, The Portuguese.,Portuguese,0.0005061626434326172,0.5121588706970215,0.8696603775024414,0.6666666666666666,0.6666666666666666
12, Telecommunications company.,telecommunications,0.0007257461547851562,0.6364395618438721,0.8162104487419128,0.6666666666666666,0.6666666666666666
13, 1942,1942,0.0005037784576416016,0.511375904083252,1.0,1.0,1.0
14," 81,774","81,774",0.0005114078521728516,0.6369431018829346,1.0,1.0,1.0
