idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score
0, Film and music.,film,0.307873010635376,24.526549577713013,0.6756277084350586,0.5,0.5
1, They are both film directors.,film director,0.36542606353759766,24.945167541503906,0.7297666072845459,0.5714285714285715,0.5714285714285715
2," Donald Trump's ""Make America Great Again""",President Ronald Reagan,0.3595612049102783,25.504607439041138,0.31321585178375244,0.0,0.0
3, Pedro Martínez,Pedro Martínez,0.3499903678894043,24.552823543548584,1.0,1.0,1.0
4, Cannabis sativa,Cannabis sativa,0.36301445960998535,24.20112657546997,1.0,1.0,1.0
5, 1982,1982,0.3633849620819092,24.293726682662964,1.0000001192092896,1.0,1.0
6, The Palace of Westminster.,Palace of Westminster,0.36318445205688477,24.716602087020874,0.9742282032966614,0.8571428571428571,0.8571428571428571
7, Alfredo Astiz,Alfredo Astiz,0.35417747497558594,24.393455028533936,1.0,1.0,1.0
8, 1907,1868,0.34933972358703613,24.180835962295532,0.6373144388198853,0.0,0.0
9, Yes.,yes,0.356156587600708,24.07907772064209,0.836855947971344,1.0,1.0
10, China,China,0.35042762756347656,23.81114673614502,1.0000001192092896,1.0,1.0
11, Mickey's Surprise,Un Chien Andalou,0.3526036739349365,24.286402940750122,0.11303472518920898,0.0,0.0
12," Mumbai, India",Mumbai,0.36145734786987305,24.264787197113037,0.8814499974250793,0.6666666666666666,0.6666666666666666
13, James Gunn.,James Gunn,0.3630788326263428,24.330700635910034,0.970685601234436,1.0,1.0
14, Don Cherry,Don Cherry,0.3549790382385254,24.135492086410522,1.0000001192092896,1.0,1.0
15, 16th,16th-largest,0.36121082305908203,24.29487657546997,0.5285691618919373,0.6666666666666666,0.6666666666666666
16, McDonald's,McDonald's,0.3592710494995117,24.046899557113647,1.0,1.0,1.0
17, Caracas,"Caracas, Venezuela",0.35628366470336914,24.1220645904541,0.9245390295982361,0.6666666666666666,0.6666666666666666
18, The San Francisco Symphony under the direction of Verne Sellin.,San Francisco Symphony,0.36013150215148926,26.397865533828735,0.7708094716072083,0.4615384615384615,0.4615384615384615
19, 1970,1970,0.38594579696655273,24.1498703956604,1.0,1.0,1.0
20, Her family's private email server.,her family's private email server,0.3603932857513428,25.18550729751587,0.9714242815971375,1.0,1.0
21, They were both professional tennis players.,tennis,0.3533494472503662,25.08681082725525,0.6277867555618286,0.2857142857142857,0.2857142857142857
22, Yes.,yes,0.35630226135253906,24.028217554092407,0.836855947971344,1.0,1.0
23, Spaniel breeds.,dog,0.35117483139038086,24.512638568878174,0.4959900677204132,0.0,0.0
24, Joe Genaro,Joe Genaro,0.3570101261138916,24.335129737854004,0.9999999403953552,1.0,1.0
25, 2012,2012,0.36388444900512695,24.301330089569092,1.0000001192092896,1.0,1.0
26, Garajonay National Park.,Garajonay National Park,0.35434436798095703,25.16665530204773,0.9916350841522217,1.0,1.0
27, Ludwig Renn was born first.,Ludwig Renn,0.3530101776123047,25.157501220703125,0.7903743982315063,0.5714285714285715,0.5714285714285715
28, The CW.,The CW,0.37443065643310547,24.262815475463867,0.9747837781906128,1.0,1.0
29, The Gielgud Award for Excellence in the Dramatic Arts.,Golden Quill,0.3612809181213379,26.74219846725464,0.17741245031356812,0.0,0.0
30, England,Kingdom of England,0.35312581062316895,23.743532180786133,0.5953240394592285,0.5,0.5
31, England.,England,0.36486077308654785,24.103633165359497,0.9507434368133545,1.0,1.0
