idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score
0, Zooey Deschanel,Zooey Deschanel,0.0005018711090087891,1.3738429546356201,0.9999999403953552
1," Muscle Shoals, Alabama.","Muscle Shoals, Alabama",0.0005178451538085938,1.5122501850128174,0.9850403070449829
2, Syria,Soviet Union,0.0004851818084716797,0.4555685520172119,0.44922494888305664
3, David Bell.,David Michael Bell,0.0004811286926269531,0.8680145740509033,0.9163378477096558
4, Albert Finney,Albert Finney,0.0004811286926269531,0.8763914108276367,1.0
5, 0,945,0.0005083084106445312,0.6619167327880859,0.30244016647338867
6, No,yes,0.000484466552734375,0.45136523246765137,0.7334951162338257
7, Netherlands,the Netherlands,0.00048065185546875,0.4524681568145752,0.942940354347229
8, Captain Henry T. Elrod.,Henry T. Elrod,0.00047516822814941406,1.7206926345825195,0.8944409489631653
9, England,Northern Ireland,0.00047898292541503906,0.45055723190307617,0.5877846479415894
10, Film director.,film director,0.0004742145538330078,0.8675017356872559,0.9636179208755493
11, 2005,2005,0.00048279762268066406,0.8692190647125244,1.0
12, 6072 ft,6072 ft,0.0004858970642089844,1.0792365074157715,1.0
13," No, Liberty University is in Virginia and Rutgers University is in New Jersey.",no,0.0004885196685791016,3.3757479190826416,0.14478440582752228
14, Seven Mary Three has released more albums.,Seven Mary Three,0.0004868507385253906,1.914170265197754,0.7919972538948059
15, Lipizzan.,Lipizzan,0.0004830360412597656,1.1216638088226318,0.979790985584259
16," Detroit, Michigan.","Detroit, Michigan",0.00048160552978515625,1.0745160579681396,0.9736545085906982
17, Thomas Quiney,Thomas Quiney,0.00048542022705078125,1.0796823501586914,0.9999999403953552
18, Julie Ege,Julie Ege,0.00048661231994628906,0.8696355819702148,1.0
19, Kensington Park.,Kensington Park,0.0005011558532714844,0.8694477081298828,0.9848592281341553
20, Mildred J. Hill,Mildred J. Hill,0.0004911422729492188,1.3311283588409424,1.0
21, Fightstar,Fightstar,0.00048613548278808594,0.6603236198425293,1.0000001192092896
22, Pan Tadeusz,Pan Tadeusz,0.0004818439483642578,1.0822608470916748,1.0
23, Carl Alan Wilson,Alan Shearer,0.0004825592041015625,0.8746521472930908,0.4789371192455292
24, Napoleon.,Napoleon,0.0004799365997314453,0.6596531867980957,0.9635506868362427
25, 2015,2015,0.00048804283142089844,0.8806824684143066,1.0
26, Lilith Ltd,Kojima Productions,0.00047898292541503906,0.8696749210357666,0.24767428636550903
27, Kadhalan,Kadhalan,0.0004913806915283203,0.9124126434326172,1.000000238418579
28, Operation Torch,Operation Torch,0.0004985332489013672,0.6587817668914795,1.0
29, Bryant Gumbel,Bryant Gumbel,0.0004799365997314453,1.1220109462738037,1.0
30, New York City,New York City,0.0004935264587402344,0.8692221641540527,1.0
31, The Anglican Church.,the Anglican Church,0.0004918575286865234,1.3058967590332031,0.9830317497253418
