idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,1927,1927,0.0012111663818359375,3.4390060901641846,1.0
1,"Leslie Dixon, Bruna Papandrea, Arnon Milchan, Reese Witherspoon, Ceán Chaffin, and Joshua Donen.","John Marcus ""Scoot"" McNairy",0.0013010501861572266,2.404630422592163,0.2580447793006897
2,They are both singers.,singer,0.0012471675872802734,1.1850879192352295,0.6449998617172241
3,The Todd Bertuzzi–Steve Moore incident.,The Todd Bertuzzi–Steve Moore incident,0.001238107681274414,1.4893238544464111,0.9854790568351746
4,Stephen Lester,Lester,0.0012438297271728516,1.0891830921173096,0.8832162618637085
5,Vinny Appice.,Heaven & Hell,0.001270294189453125,1.3234405517578125,0.17996397614479065
6,"No, they are not both from Great Britain. Gloria is a Croatian magazine, and Chat is a British magazine.",no,0.0011930465698242188,2.0224359035491943,0.1183975338935852
7,"Richard Hagopian was an Oriental-style ""oud"" player and traditional Armenian musician.",Richard Avedis Hagopian,0.001190185546875,1.7732763290405273,0.6495344638824463
8,Stephen King.,Max Brooks,0.0012679100036621094,1.2174229621887207,0.3676379919052124
9,"February 11, 1802",February 11,0.0012278556823730469,1.4198095798492432,0.5787043571472168
10,Lamiaceae.,Lamiaceae,0.0012805461883544922,1.2870218753814697,0.9799255132675171
11,1999.,"November 6, 1979",0.0012767314910888672,1.2833960056304932,0.4161309003829956
12,The United States.,Sweden,0.0012028217315673828,1.201589822769165,0.5037236213684082
13,Wonder Girls.,Wonder Girls,0.0012297630310058594,1.245619297027588,0.9683195352554321
14,The Night Of.,The Night Of,0.0012288093566894531,1.299394130706787,0.9598115682601929
15,Yes.,yes,0.0012202262878417969,1.1672816276550293,0.836855947971344
