idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score
0, Slaughterhouse-Five,Slaughterhouse-Five,0.0004954338073730469,0.9052090644836426,1.0
1, mandolin,mandolin,0.0005240440368652344,0.4304995536804199,1.0
2, 2,two terms,0.0005037784576416016,0.43221449851989746,0.3660452365875244
3, Jeff Green,Jeff Green,0.0005242824554443359,0.421522855758667,1.0000001192092896
4, Yes.,yes,0.0004863739013671875,0.4274330139160156,0.836855947971344
5, Max Tegmark,Max Tegmark,0.0004918575286865234,0.6875035762786865,1.0
6, 1991,1991,0.0005056858062744141,0.5639441013336182,1.0
7, American,American,0.0005090236663818359,0.2873115539550781,1.0
8, Meghan McCain,Meghan McCain,0.0005140304565429688,0.45533108711242676,1.0
9," ""Dùbhghlas""","""dubh glas"", meaning ""black stream""",0.0004904270172119141,1.0887517929077148,0.4942220449447632
10, Robert Louis Stevenson,Robert Louis Stevenson,0.0004799365997314453,0.5544488430023193,1.0
11, Bianca Gascoigne,Bianca Gascoigne,0.0005004405975341797,0.8309390544891357,1.0000001192092896
12, RG3,RG3 or RGIII,0.0005125999450683594,0.43033862113952637,0.7979801297187805
13, Mike Dirnt of Green Day.,Billie Joe Armstrong,0.0005059242248535156,1.097947597503662,0.5726205110549927
14," 8,200","8,200",0.0005123615264892578,0.6898036003112793,1.0
15, Good Charlotte has released more albums.,Good Charlotte,0.0005052089691162109,1.0981802940368652,0.6434453725814819
