idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score
0," Diana, Princess of Wales.","Diana, Princess of Wales",0.054872989654541016,8.705701112747192,0.9827098846435547
1, Mathematician.,mathematician,0.04910159111022949,8.303428173065186,0.9305216073989868
2, Myrteola,Myrteola,0.046804189682006836,8.42830204963684,1.0
3, The Korean Demilitarized Zone.,Korean Demilitarized Zone,0.05483436584472656,8.975164890289307,0.9572477340698242
4, Adelaide,Marion,0.05385303497314453,8.067513227462769,0.29994291067123413
5," No, they have different directors: George Langworthy and Maryam Henein for Vanishing of the Bees, and Sonia Kennebeck for National Bird.",no,0.05130887031555176,12.080553531646729,0.15141135454177856
6, Dick Clark's Caravan of Stars.,Dick Clark's Caravan of Stars,0.05051565170288086,8.95247745513916,0.982938826084137
7," ""There's No Place Like Home""",There's No Place Like Home,0.04649543762207031,8.948032855987549,0.8366166949272156
8, The Nanny.,The Nanny,0.04737973213195801,8.49533200263977,0.9739691019058228
9, Shinshokan,Shinshokan,0.06166505813598633,8.464192390441895,1.0
10, Doctors Without Borders,Doctors Without Borders,0.047698259353637695,8.34601378440857,1.0000001192092896
11, Yes.,no,0.05096626281738281,8.188660860061646,0.5598188042640686
12, Mark van Bommel was announced as the new captain of FC Bayern Munich.,would succeed Kahn as captain,0.04631233215332031,9.940923929214478,0.4281115233898163
13, Fujiyama,Fujiyama,0.047688961029052734,8.3337721824646,1.0
14, Incubus.,Incubus,0.05640554428100586,8.475821256637573,0.9777851104736328
15, May,May,0.0681154727935791,8.070686340332031,1.0000001192092896
