idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score
0, 1965,1965,0.06804895401000977,7.769164562225342,1.0000001192092896,1.0,1.0
1," Jengish Chokusu is higher at 7439m, Haramosh Peak is 7409m.",Jengish Chokusu,0.0540318489074707,10.121022462844849,0.568994402885437,0.33333333333333337,0.33333333333333337
2, Arizona Cardinals,Arizona Cardinals,0.05257892608642578,7.599947214126587,1.0,1.0,1.0
3, Charles Manson,Charles Manson,0.048861026763916016,7.627443075180054,1.0,1.0,1.0
4, 1962,1958,0.12191581726074219,7.737061023712158,0.6879296898841858,0.0,0.0
5, Queen Elena of Italy.,Elena of Montenegro,0.06686043739318848,7.944369316101074,0.7717089056968689,0.5714285714285715,0.5714285714285715
6, The Brooklyn Theatre Fire.,The Brooklyn Theatre Fire,0.057981014251708984,7.996598243713379,0.99214106798172,1.0,1.0
7, 1938,1944,0.08156347274780273,7.735674858093262,0.6897959113121033,0.0,0.0
8, Cyclamen,Cyclamen,0.04934239387512207,7.6042280197143555,1.0000001192092896,1.0,1.0
9, Melissa Sagemiller,Melissa Sagemiller,0.054162025451660156,7.869813680648804,1.0,1.0,1.0
10, World War II,World War II,0.054891109466552734,7.722598552703857,1.0,1.0,1.0
11, 10 miles,ten miles,0.04871535301208496,7.743886709213257,0.9620436429977417,0.5,0.5
12, Jeff Lynne,Jeff Lynne,0.05228781700134277,7.737046480178833,1.0,1.0,1.0
13, Harriet Doerr.,Harriet Huntington Doerr,0.04720282554626465,7.97911262512207,0.833359956741333,0.8,0.8
14, NSYNC,NSYNC,0.05845022201538086,7.6169350147247314,0.9999999403953552,1.0,1.0
15, Atlantic Coast,Atlantic Coast,0.04751396179199219,7.628575801849365,0.9999998807907104,1.0,1.0
