idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,George King (1899) was born before Peter Chan (1962).,George King,0.4342808723449707,2.7759785652160645,0.6027582883834839
1,Foster's Home for Imaginary Friends.,Foster's Home for Imaginary Friends,0.2721872329711914,0.8155639171600342,0.9802190661430359
2,A musical.,musical,0.361635684967041,0.6436159610748291,0.913114070892334
3,They were both writers.,writer,0.30420565605163574,0.7450568675994873,0.5271021127700806
4,Australia.,Australia,0.38214612007141113,0.6092677116394043,0.9376925826072693
5,"Barack Obama, the 44th President of the United States.",44th,0.8583786487579346,1.214095115661621,0.5175367593765259
6,The Prime Minister of the United Kingdom at 10 Downing Street.,Prime Minister of the United Kingdom,0.41443824768066406,1.218601942062378,0.8183721303939819
7,Wade Phillips.,Wade Phillips,0.42066121101379395,0.7105813026428223,0.974882185459137
8,IBM manufactured the PowerPC 970 processor.,IBM,0.3075594902038574,0.8879446983337402,0.6406260132789612
9,2011.,2011,0.3303983211517334,0.753347635269165,0.9571799039840698
10,1943.,1943,0.3448753356933594,0.6534683704376221,0.9630140662193298
11,Omnimover.,The Omnimover,0.2436516284942627,0.7556960582733154,0.9030734300613403
12,"The Alfred G. Vanderbilt Handicap, one of the races Rock Fall won, is a six furlong sprint.",six furlong sprint,0.4247307777404785,1.5126731395721436,0.5537706613540649
13,UNLV Rebels football team.,UNLV Rebels football,0.27773237228393555,0.7624506950378418,0.9066065549850464
14,"June 6, 1944.",6 June 1944,0.4362215995788574,1.0108733177185059,0.9746921062469482
15,Fyodor Bondarchuk.,Fyodor Sergeyevich Bondarchuk,0.2975335121154785,0.8088052272796631,0.8498150706291199
16,Science fiction authors.,fiction author,1.1735165119171143,0.6594789028167725,0.7505373954772949
17,Aston Villa.,Aston Villa,0.26915979385375977,0.6200017929077148,0.9711639881134033
18,Twitchy and Hot Air.,Twitchy and Hot Air.,0.4585995674133301,0.7659387588500977,1.0
19,I don't see a song mentioned in the question. Can you please specify the song you are referring to?,Jaz-O,0.3003518581390381,1.6593201160430908,0.12769225239753723
20,Oysterband.,Oysterband,0.8402578830718994,0.6916882991790771,0.9821105003356934
21,Russia.,Russian,0.5061933994293213,0.5727424621582031,0.6371958255767822
22,Dimension Films.,Dimension Films,0.5249238014221191,0.7331159114837646,0.9469196200370789
23,1914,1914,0.3115427494049072,0.7450518608093262,0.9999999403953552
24,Paul McCartney and Michael Jackson.,Paul McCartney and Michael Jackson,0.49015212059020996,0.931502103805542,0.9828285574913025
25,"Edward F. Cline was an American actor, writer, and director.",Edward Francis Cline,0.24466800689697266,1.2074565887451172,0.7262125015258789
26,Haikou.,Gaizhou,0.317716121673584,0.6519246101379395,0.26708921790122986
27,Kurt Vogel Russell,3000 Miles to Graceland,0.5163633823394775,0.7779514789581299,0.07239611446857452
28,"Andrzej Żuławski directed the film ""Possession"" which is sampled in the album ""Embodiment: Collapsing Under the Weight of God"".",Andrzej Żuławski,0.4321260452270508,2.1591238975524902,0.53431636095047
29,The Sword and the Knife.,The Sword and the Knife,0.2473757266998291,0.7780656814575195,0.9816136360168457
30,"None, Frank Bushey played for the Boston Red Sox, but the text does not mention the team winning any World Series.",eight,0.29051661491394043,1.7284197807312012,0.06818746030330658
31,Mitch Leigh.,Mitch Leigh,0.3497929573059082,0.7200925350189209,0.9831712245941162
