idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score
0, Polarity,Polarity,0.0005080699920654297,1.3615169525146484,1.0000001192092896,1.0,1.0
1, 3,three Grammy Awards,0.0005340576171875,1.2852420806884766,0.3759792149066925,0.0,0.0
2, 1922–1935,one,0.0005021095275878906,2.917233943939209,0.06211131811141968,0.0,0.0
3, Kitten Natividad,Kitten Natividad,0.0004992485046386719,2.514209270477295,1.0,1.0,1.0
4, Wang Ruiji,Jackson Wang,0.0004892349243164062,2.0960798263549805,0.6085928678512573,0.5,0.5
5, The Affair,Whitney Solloway,0.0004990100860595703,1.6901798248291016,0.21964435279369354,0.0,0.0
6, The public and society.,the public and society,0.0004878044128417969,2.5024585723876953,0.9770885109901428,1.0,1.0
7, No,no,0.0005207061767578125,0.8746907711029053,1.0,1.0,1.0
8, Nicktoons Network,Nicktoons,0.0004892349243164062,2.09519624710083,0.8267009258270264,0.6666666666666666,0.6666666666666666
9," The British television series ""The Two of Us"".",London Weekend Television,0.0004942417144775391,4.532329797744751,0.3671448230743408,0.18181818181818182,0.18181818181818182
10, 1985,1986,0.0004975795745849609,1.6906771659851074,0.8605576753616333,0.0,0.0
11, 1217,1123,0.0005025863647460938,1.6895701885223389,0.75947105884552,0.0,0.0
12, 39650,39650 acre,0.0004932880401611328,1.6905884742736816,0.5309562683105469,0.6666666666666666,0.6666666666666666
13, Australia,Full Tilt Poker,0.0004909038543701172,0.8834044933319092,0.110076904296875,0.0,0.0
14, Monfragüe,Monfragüe,0.0004899501800537109,2.093818426132202,1.0000001192092896,1.0,1.0
15, The European debt crisis,The European debt crisis,0.0005135536193847656,2.1065943241119385,1.0000001192092896,1.0,1.0
16, Rob Partridge,Sharon Laws,0.0004899501800537109,1.6908233165740967,0.21755069494247437,0.0,0.0
17, Yes,yes,0.000492095947265625,0.8750836849212646,1.0000001192092896,1.0,1.0
18, 2310 ft,2310 ft,0.0005092620849609375,2.099757671356201,1.0,1.0,1.0
19, No,no,0.0004887580871582031,0.8774380683898926,1.0,1.0,1.0
20," ""Adventures in Babysitting""",Adventures in Babysitting,0.0004894733428955078,4.153646469116211,0.9522997736930847,1.0,1.0
21, David Lynch,Ridley Scott,0.000492095947265625,1.2937583923339844,0.4349435567855835,0.0,0.0
22, Northwestern Mutual,United States Supreme Court,0.0004990100860595703,1.2894296646118164,0.17382901906967163,0.0,0.0
23, 1991-1993,1991,0.0005006790161132812,2.9235336780548096,0.8885549902915955,0.6666666666666666,0.6666666666666666
