idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score
0,The Mexican Drug War.,The Mexican Drug War,0.001127004623413086,1.9318435192108154,0.9888447523117065,1.0,1.0
1,Ridgeland.,"24,047",0.0010521411895751953,0.684328556060791,0.1929171085357666,0.0,0.0
2,"War of the Worlds (2005) featured Justin Chatwin, who starred in the 2007 movie ""The Invisible"".",War of the Worlds,0.0009577274322509766,1.5554492473602295,0.5208920836448669,0.4,0.4
3,Jon Fratelli (born 1979) is younger than Max Cavalera (born 1969).,Jon Fratelli,0.0008962154388427734,1.4105842113494873,0.6357103586196899,0.3076923076923077,0.3076923076923077
4,1936,1936,0.0009577274322509766,0.6534993648529053,1.0000001192092896,1.0,1.0
5,Pueblo Bonito.,Pueblo Bonito,0.0009245872497558594,0.7214031219482422,0.9881494641304016,1.0,1.0
6,David Michôd.,David Michôd,0.0009584426879882812,0.6926860809326172,0.9831251502037048,1.0,1.0
7,Frank L. Anderson and Barry Poltermann directed the film adaptation of Charles Nelson Reilly's life.,Frank L. Anderson and Barry Poltermann,0.0009601116180419922,1.392026662826538,0.48727208375930786,0.5454545454545454,0.5454545454545454
8,The John Lennon Peace Monument.,Peace & Harmony,0.0009467601776123047,0.7593202590942383,0.4705301523208618,0.28571428571428575,0.28571428571428575
9,19th century.,19th century,0.0009493827819824219,0.7177112102508545,0.9663059115409851,1.0,1.0
10,Drake Bell.,Drake Bell,0.0009541511535644531,0.6037390232086182,0.9802059531211853,1.0,1.0
11,The BMW X1.,BMW X1,0.0008594989776611328,0.7393395900726318,0.9351106286048889,0.8,0.8
12,"Immingham Power Station, owned by VPI Immingham.","South Killingholme North Lincolnshire, England",0.0008268356323242188,1.06174635887146,0.21471334993839264,0.0,0.0
13,"Selene, a vampire Death Dealer.",Selene,0.0009393692016601562,0.8621740341186523,0.7372285723686218,0.33333333333333337,0.33333333333333337
14,Atmel AVR ATmega8.,AVR,0.0009183883666992188,0.8174848556518555,0.7072174549102783,0.5,0.5
15,1950s and 1960s.,1953 to 1964,0.0009481906890869141,0.9559671878814697,0.714623212814331,0.0,0.0
16,"Antonin Scalia was born on March 11, 1936.","March 11, 1936",0.0009865760803222656,1.05812406539917,0.6122322082519531,0.5454545454545454,0.5454545454545454
17,Prince.,Prince,0.0009531974792480469,0.5698056221008301,0.9613879919052124,1.0,1.0
18,"No, Mohammad Bakri is an actor and film director, but Peter Billingsley is an actor, director, and producer.",yes,0.0008597373962402344,1.550424575805664,0.17446324229240417,0.0,0.0
19,U.S. Route 81.,U.S. Route 81,0.0009300708770751953,0.7674851417541504,0.9804583787918091,1.0,1.0
20,Asclepius.,medicine,0.0009441375732421875,0.7230353355407715,0.2987968325614929,0.0,0.0
21,"John Ashcroft, the 79th U.S. Attorney General, won the Missouri gubernatorial election of 1984.",79th,0.0009028911590576172,1.4457664489746094,0.17302003502845764,0.125,0.125
22,The Ignalina Nuclear Power Plant.,Ignalina Nuclear Power Plant,0.0009856224060058594,0.8560929298400879,0.9169501662254333,0.888888888888889,0.888888888888889
23,1644.,1644,0.001046895980834961,0.6975724697113037,0.9720807075500488,1.0,1.0
24,American.,American,0.0009369850158691406,0.6118497848510742,0.9135115146636963,1.0,1.0
25,Sempiternal.,Jordan Fish,0.000881195068359375,0.7184028625488281,0.13398867845535278,0.0,0.0
26,1933,1933,0.0009329319000244141,0.610872745513916,1.0000001192092896,1.0,1.0
27,A portico.,Portico,0.0009512901306152344,0.690176248550415,0.944628119468689,0.6666666666666666,0.6666666666666666
28,Jean-Baptiste Lully (1632) lived earlier than Camille Saint-Saëns (1835).,Jean-Baptiste Lully,0.0009157657623291016,1.5322957038879395,0.6504497528076172,0.4,0.4
29,Essex.,Essex,0.0009403228759765625,0.5945553779602051,0.9717713594436646,1.0,1.0
30,Bob Einstein.,Larry Middleman,0.0009386539459228516,0.6037485599517822,0.37065836787223816,0.0,0.0
31,Mad Men.,Mad Men,0.0009517669677734375,0.6480185985565186,0.9506646394729614,1.0,1.0
