idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score
0," March 29, 1939",29 March 1939,0.315279483795166,26.5938560962677,0.9830617904663086
1, 1692,2005,0.3688993453979492,25.634578704833984,0.30925971269607544
2," Fish Creek, Wisconsin.","Fish Creek, Wisconsin",0.37770819664001465,26.19029211997986,0.9848634600639343
3, Both Fothergilla and Clerodendrum are flowering plants in the family Hamamelidaceae.,plants,0.3754115104675293,29.85338306427002,0.43663328886032104
4, 1970s,It was declared a heritage building by both countries in the 1970s.,0.38720011711120605,25.81888747215271,0.43009257316589355
5, Greeneville.,"Tusculum, Tennessee",0.3740818500518799,25.790209531784058,0.4952937066555023
6, Joan Bennett,Joan Bennett,0.39365506172180176,25.48957657814026,1.0000001192092896
7," The New York Review of Books is a semi-monthly magazine with articles on literature, culture, economics, science, and current affairs. Lindy's Sports is a sports magazine.",magazine,0.37285947799682617,33.237335205078125,0.5341540575027466
8, Ulli Lommel starred in more movies.,Ulli Lommel,0.38176655769348145,27.308891773223877,0.7564315795898438
9, Central State University,Central State University,0.37955403327941895,25.72714400291443,1.0000001192092896
10, Jennifer Lopez,Brooke Elliott,0.3948330879211426,25.48849868774414,0.33446383476257324
11, Knocking,Knocking,0.3774690628051758,25.53679132461548,1.0
12, University of Illinois at Urbana–Champaign,West Point,0.3845815658569336,27.100727319717407,0.1772838532924652
13, Vanessa White,Vanessa White,0.37413954734802246,25.601846933364868,1.0
14, André the Giant,André the Giant,0.3723130226135254,25.818711757659912,1.0
15, Herding dogs.,herding,0.37707948684692383,26.0725040435791,0.8383628129959106
16, United States,American,0.3813457489013672,25.39112901687622,0.6264461278915405
17," No, Alan Berg was a radio host who was assassinated in 1984, and his murder was the basis for the 1988 film ""Talk Radio"".",no,0.38187241554260254,32.612706422805786,0.15177509188652039
18, Con Mine,Dome Mine,0.3935248851776123,25.603134155273438,0.4778124988079071
19, 2014,2015,0.38643860816955566,25.65798020362854,0.844821572303772
20, Altrincham,the Robins,0.37914156913757324,26.045411109924316,0.07977178692817688
21, France,Western Front,0.38510608673095703,25.370829105377197,0.29101577401161194
22, Arvo Pärt,Arvo Pärt,0.37864184379577637,26.072457551956177,1.0
23," April 27, 1980",9 January 1982,0.3783450126647949,26.48232913017273,0.8084948658943176
24, The Chicago Bulls.,New York Knicks,0.3790109157562256,25.945090293884277,0.6094061732292175
25, Hyde Exploring Expedition,Chaco Culture National Historical Park,0.38803863525390625,25.96437430381775,0.1518813669681549
26, Film director.,director,0.37472009658813477,25.62148094177246,0.8329695463180542
27, Pedro Rodríguez,Ricardo Rodríguez,0.37984228134155273,25.951786041259766,0.8656890988349915
28, 35,sparsely populated,0.3698127269744873,25.491705656051636,0.08477043360471725
29, 1981,1981,0.38657641410827637,25.737876892089844,1.0000001192092896
30, Johnathon Schaech,Johnathon Schaech,0.3823673725128174,25.93007183074951,1.0
31, Ashanti.,Ashanti,0.3772265911102295,25.70930027961731,0.982911229133606
