idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,Rock and Roll Hall of Fame.,Rock and Roll Hall of Fame,0.5392897129058838,1.9113640785217285,0.9660679697990417
1,"I couldn't find any information on ""A Film Unfinished"" and ""Round Eyes in the Middle Kingdom"".",documentary,0.609696626663208,1.0985445976257324,0.32943254709243774
2,Li (Tatiana),Sai Zhenzhu,0.5224165916442871,0.4770166873931885,0.33004677295684814
3,"None, Ngong Forest is home to the Ngong Racecourse.",spotted hyena,0.42845988273620605,0.7863917350769043,0.058734748512506485
4,Robert Conrad.,Robert Conrad Falk,0.32004737854003906,0.3666095733642578,0.7785621285438538
5,"There is no information about the elevation of the sandstone plateau upon which Beaty Crossroads, Alabama is built.",1500 ft above sea level,0.609562873840332,1.1464998722076416,0.16929985582828522
6,Gene Wilder.,Gene Wilder,0.6251850128173828,0.35837507247924805,0.9796164035797119
7,2016.,2016,0.3710196018218994,0.4144930839538574,0.9577949643135071
8,New Jewel Movement.,New JEWEL Movement,0.45789575576782227,0.41530609130859375,0.9899156093597412
9,Burgundy.,France,0.27205419540405273,0.3726499080657959,0.327009916305542
10,"Paul Warne took over Lee Johnson's management position at Barnsley, but the question asks for Oldham Athletic.",Dean Thomas John Holden,0.45003557205200195,1.1848137378692627,0.13157083094120026
11,André Previn.,"April 6, 1929",0.3276708126068115,0.41280484199523926,0.1949882060289383
12,"""Sultans of Swing"" and ""Private Investigations"".",Romeo and Juliet,0.5633108615875244,0.7236902713775635,0.21177826821804047
13,"Arne Nordheim lived in Grotten, located next to the Royal Palace in Oslo.",Grotten,0.5773942470550537,0.9291143417358398,0.40691232681274414
14,Naval Air Station South Weymouth.,Naval Air Station South Weymouth,0.2784123420715332,0.5082886219024658,0.9738793969154358
15,John Cena.,John Felix Anthony Cena,0.2763392925262451,0.31635618209838867,0.7857916951179504
16,Louis L'Amour.,Louis Dearborn L'Amour,0.5147631168365479,0.41771984100341797,0.8582996129989624
17,23,28,0.4439971446990967,0.33934617042541504,0.7456802129745483
18,As the fighting on Cemetery Hill in the Battle of Gettysburg.,the war's turning point,0.2960689067840576,0.726820707321167,0.3687632083892822
19,1993.,between 2019 and 2022,0.23860955238342285,0.41373300552368164,0.37693607807159424
20,Al-Zawraa.,Arsenal Football Club,0.332364559173584,0.4917454719543457,0.15854142606258392
