idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score
0, Korean radish.,Korean radish,0.00048613548278808594,0.7239952087402344,0.9862148761749268,1.0,1.0
1, India,India,0.0005090236663818359,0.2755286693572998,1.0,1.0,1.0
2, New York City,New York City,0.0005047321319580078,0.530362606048584,1.0,1.0,1.0
3, Lèvres de Sang,La Bête,0.0005009174346923828,0.9120254516601562,0.5015705823898315,0.0,0.0
4, Ivan Allen Jr. Prize for Social Courage.,Ivan Allen Jr. Prize for Social Courage,0.0005133152008056641,1.3300795555114746,0.9780887365341187,1.0,1.0
5," 'Frida, en trotjänarinna'","Frida, en trotjänarinna",0.00048470497131347656,1.6836509704589844,0.9720128774642944,1.0,1.0
6," No, they are not from the same city. Greek Fire is from St. Louis, Missouri, and Lifehouse is from Los Angeles.",no,0.0005030632019042969,3.7123889923095703,0.10044223070144653,0.0909090909090909,0.0909090909090909
7, Christopher Riffe,Col. William Casey,0.0004985332489013672,0.5388975143432617,0.3202708065509796,0.0,0.0
8, Bob Hoskins,Robert William Hoskins,0.0005011558532714844,0.5393924713134766,0.7550967931747437,0.4,0.4
9, Eric Roberts,Eric Roberts,0.0004990100860595703,0.40169453620910645,1.0,1.0,1.0
10, Elliott County,Sandy Hook,0.0005004405975341797,0.4010026454925537,0.12775029242038727,0.0,0.0
11, The mall where the ballpark Diamond at the Summit is tentatively named for is Summit Place Mall.,designed by Charles N. Agree,0.0005178451538085938,2.5636966228485107,0.08591818809509277,0.0,0.0
12, Dustin Hoffman,Kramer vs. Kramer,0.0005018711090087891,0.41181135177612305,0.34860777854919434,0.0,0.0
13, The George Cross.,George Cross,0.0004909038543701172,0.6901097297668457,0.8971503973007202,0.8,0.8
14, Stephen King,Stephen King,0.000492095947265625,0.4030039310455322,1.0,1.0,1.0
15, The Holland Tunnel.,Holland Tunnel,0.0005049705505371094,0.6611828804016113,0.9606586694717407,0.8,0.8
