idx,generated_response,ground_truth,reset_cache_time,generate_time
0, African-American,African American,0.0005114078521728516,0.9136207103729248
1, Lauren Weisberger's 2003 novel of the same name.,Lauren Weisberger's 2003 novel of the same name,0.0005311965942382812,3.3927419185638428
2, Executive Director of the Australia-Japan Research Centre.,Emeritus Professor of Economics,0.0005176067352294922,2.507627248764038
3, Harold Wilson,Harold Wilson,0.0005297660827636719,0.6985330581665039
4, Draymond Green,Draymond Green,0.0007395744323730469,1.1823298931121826
5, Tool.,Tool,0.0005171298980712891,0.7065446376800537
6, The CIA.,the CIA,0.001028299331665039,0.9266300201416016
7, over 100 languages.,100,0.0005421638488769531,1.371856689453125
8, Pete's Tavern on Irving Place in New York City.,at Pete's Tavern on Irving Place in New York City,0.0015022754669189453,2.731870174407959
9, Asian Paralympic Committee (APC),Asian Paralympic Committee,0.0005266666412353516,2.5038387775421143
10, The 7th State Senate district.,8th,0.0005145072937011719,2.053924560546875
11," Pulitzer Prize and Tony nominations for ""Glengarry Glen Ross"" (1984) and ""Speed-the-Plow"" (1988).",Pulitzer Prize,0.0005161762237548828,6.8351006507873535
12, 1897,1892,0.0005211830139160156,0.978801965713501
13, Michael Williams,Mike Will Made It,0.0005033016204833984,0.7313833236694336
14, The Amazon rainforest.,Amazon rainforest,0.0005104541778564453,1.3925144672393799
15, Jules Massenet,Jules Émile Frédéric Massenet,0.0005269050598144531,1.244208812713623
16, They are both film directors.,film director,0.000850677490234375,1.612537145614624
17, 22,25,0.0006337165832519531,0.7147996425628662
18, 1940,1940,0.0005278587341308594,0.93880295753479
19, Musician,music,0.0005276203155517578,0.7084417343139648
20, Picric acid.,Turpenite,0.0005178451538085938,1.1689248085021973
21, Rihanna,Rihanna,0.0005252361297607422,0.4955863952636719
22, 1962,1962,0.0005242824554443359,1.0098447799682617
23, Ferula genus is more useful to humans.,Ferula,0.0005345344543457031,2.2824323177337646
24, Jeremy,Jeremy,0.0005407333374023438,0.488600492477417
25, Oxford United,Oxford United,0.0005311965942382812,0.7100396156311035
26, Thomas Paine,Thomas Paine,0.0011684894561767578,0.9309992790222168
27, American,English,0.0005671977996826172,0.48052215576171875
28," ""A Long Way Home"" by Saroo Brierley.","""A Long Way Home""",0.000518798828125,3.176544189453125
29, k-os,k-os,0.0005331039428710938,0.7129671573638916
30," Pittsburgh, Pennsylvania.","Pittsburgh, Pennsylvania",0.0005166530609130859,1.1555657386779785
31, 887,887,0.0005121231079101562,0.7071645259857178
