idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,The Popes of the Roman Catholic Church wore red to symbolize the blood of Christ and the Christian martyrs.,to symbolize the blood of Christ and the Christian martyrs,0.0013077259063720703,2.7701427936553955,0.6843172311782837
1,1295.,1295,0.0012612342834472656,0.6809413433074951,0.9551343321800232
2,1968.,1968,0.0011005401611328125,0.6936583518981934,0.9550771117210388
3,The study of fluid flows in a high vacuum regime where the mean free path of residual gases is longer than the chamber or objects present.,study of fluid flows,0.0009860992431640625,1.6700468063354492,0.5312855243682861
4,Kyoto.,Kyoto,0.0010349750518798828,0.6153032779693604,0.9672473669052124
5,Phase-two mode is enabled by a key switch located inside the elevator on the centralized control panel.,Phase-two mode can only be activated by a key switch located inside the elevator on the centralized control panel,0.0010194778442382812,1.3277113437652588,0.8701796531677246
6,"Red, Green, and Blue.","red, green and blue",0.0010225772857666016,0.8186864852905273,0.9497935771942139
7,"Increased performance in competitions, including professional sport and multiplayer video games.",increased performance,0.0011174678802490234,1.069767713546753,0.6351094245910645
8,1853.,1853,0.0010564327239990234,0.698469877243042,0.9680261015892029
9,Reduce air pressure by around 20%.,reduce air pressure by around 20%,0.0011317729949951172,0.8614845275878906,0.8933592438697815
10,"A red flag in the Middle Ages signaled that the defenders of a town or castle would fight to defend it, or that a warship would show no mercy to its enemy.",defenders of a town or castle would fight to defend it,0.0010352134704589844,1.908585548400879,0.5459845066070557
11,A motor mechanic utilizing a system of toothed wheels.,a motor mechanic utilizing a system of toothed wheels,0.0010676383972167969,0.9819910526275635,0.9857921004295349
12,"Approximately 300,000.","300,000",0.0010056495666503906,0.7828009128570557,0.7606668472290039
13,A tiny grain.,a tiny grain,0.0011982917785644531,0.7047076225280762,0.9812091588973999
14,10 torr to 10−3 torr.,10 torr to 10−3 torr,0.001116037368774414,1.0409553050994873,0.9750394821166992
15,Complicated programs could be developed and debugged in days rather than the weeks required for plugboarding the old ENIAC.,programs could be developed and debugged in days rather than the weeks,0.0010132789611816406,1.5670602321624756,0.6864473819732666
16,Violet.,violet,0.0010251998901367188,0.6136558055877686,0.9618127942085266
17,The elevator will shut down.,"The doors then close after an adjustable time period and the car remains unusable until reset, usually by cycling the elevator main power switch",0.001005411148071289,0.7613401412963867,0.4296596646308899
18,"His published works covered topics in mathematics, physics, economics, computing, and statistics.","60 in pure mathematics, 20 in physics, and 60 in applied mathematics",0.001055002212524414,1.255281686782837,0.47234517335891724
19,"Red lake was made by mixing organic dyes, made from insects or plants, with white chalk or alum.","insects or plants, with white chalk or alum",0.0010869503021240234,1.443030834197998,0.5072212815284729
