idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,The rooms in the Belgian Suite are linked by narrow corridors.,by narrow corridors,0.0013551712036132812,2.940631628036499,0.49660420417785645
1,"Buckingham Palace is also an art gallery, housing the Royal Collection, and the workplace of over 800 people.",art gallery,0.001348257064819336,2.2720046043395996,0.4395403265953064
2,Picasso and Braque.,Braque and Picasso,0.001249074935913086,1.3684015274047852,0.9692336320877075
3,Juan Gris,Juan Gris,0.0012288093566894531,1.2308287620544434,0.9999999403953552
4,The Crown Estate owns Buckingham Palace and Windsor Castle.,Crown Estate,0.0012280941009521484,1.6605339050292969,0.7044792175292969
5,Goring Great Garden.,Goring Great Garden,0.0012309551239013672,1.406334638595581,0.9819589257240295
6,"The minority leader writes to highlight minority party goals and achievements, and to outline ways to neutralize the opposition's arguments and proposals.",write books or articles that highlight minority party goals and achievements,0.0012347698211669922,2.4144091606140137,0.7431386709213257
7,The Speaker of the House is the leader of the majority party in the House.,Speaker,0.0012204647064208984,1.9597139358520508,0.4600050449371338
8,Buckingham House.,Buckingham House,0.0012061595916748047,1.2980291843414307,0.9801653623580933
9,Sir James Pennethorne.,Sir James Pennethorne.,0.001207113265991211,1.4475140571594238,1.0
10,Dornier Do 17 bomber.,Dornier Do 17 bomber,0.0012180805206298828,1.4557404518127441,0.9816239476203918
11,Woman Walking.,Woman Walking,0.001264810562133789,1.300210952758789,0.993730902671814
12,1762.,1762,0.0012669563293457031,1.3555819988250732,0.9633775353431702
13,The Duke of Buckingham and Normanby in 1703.,Duke of Buckingham and Normanby,0.0012488365173339844,1.7678711414337158,0.8390429019927979
14,James Blaine of Maine.,James Blaine,0.0012383460998535156,1.4491517543792725,0.854963481426239
15,King George V.,George V,0.0012519359588623047,1.3538405895233154,0.8678106069564819
16,A King's Messenger.,King's Messenger,0.0011985301971435547,1.3140192031860352,0.8973678350448608
17,"£21,000","£21,000",0.0012493133544921875,1.344557523727417,1.0
18,"A minority leader can attempt to set some agenda for the House by employing or threatening to use discharge petitions to bring minority priorities to the floor, and by publicizing their party's priorities through various means such as press releases, town meetings, and social media.","may employ, or threaten to use, discharge petitions to try and bring minority priorities to the floor.",0.0012581348419189453,3.6631805896759033,0.7439565658569336
19,Coach horses.,horses,0.0012259483337402344,1.2982499599456787,0.8238334655761719
20,1905-1908.,"1905 and 1908,",0.0012545585632324219,1.472594976425171,0.952204704284668
21,The Throne Room.,the throne room,0.0012257099151611328,1.3063342571258545,0.9784623384475708
22,Glass.,glass,0.0012531280517578125,1.2098891735076904,0.951978325843811
23,"The Queen's Gallery, near the Royal Mews.",at the Queen's Gallery,0.0012128353118896484,1.7032909393310547,0.829236626625061
24,Queen Victoria.,Queen Victoria,0.001207113265991211,1.299241542816162,0.9674348831176758
25,The Making of Americans.,The Making of Americans,0.0012259483337402344,1.3636856079101562,0.9760099649429321
26,Paul Gauguin and Paul Cézanne.,Paul Gauguin and Paul Cézanne,0.001272439956665039,1.6539616584777832,0.9873037338256836
27,Silk.,silk.,0.001220703125,1.2144215106964111,1.0
28,The freehold of the palace was subject to frenzied speculation in the 17th century.,the freehold,0.0012290477752685547,2.085571765899658,0.4466991424560547
29,52.,52,0.0012242794036865234,1.298431158065796,0.9440832734107971
30,hardship.,their subjects' hardship,0.0012068748474121094,1.1804347038269043,0.6437889337539673
31,King George V.,George V,0.0012347698211669922,1.358797550201416,0.8678106069564819
32,The style of the saucer domes in the Belgian Suite is in the style of Soane.,the style of Soane,0.0012273788452148438,2.1623306274414062,0.6796320080757141
33,Internal party disunity and the absence of formal party leadership.,Internal party disunity,0.001233816146850586,1.7061562538146973,0.8807050585746765
34,"The palace's chimneys smoked excessively, causing fires to be allowed to die down, and the court to shiver in icy magnificence.",the chimneys smoked,0.0012090206146240234,2.615018606185913,0.6822365522384644
35,Gertrude Stein.,Gertrude Stein,0.0012552738189697266,1.4069037437438965,0.9821693897247314
36,A great deal. They are typically energetic and aggressive campaigners for partisan incumbents and challengers.,hardly any major aspect of campaigning that does not engage their attention,0.0012602806091308594,2.104788303375244,0.4100547730922699
37,18th century.,18th-century design,0.001249551773071289,1.409510612487793,0.7354475259780884
38,Dynamism and expressive plasticity.,dynamism and expressive plasticity,0.0012500286102294922,1.464583396911621,0.9869978427886963
39,"476,000 people visited the palace in the 2014-15 financial year.","476,000 people",0.001249074935913086,2.0510690212249756,0.527786374092102
40,Josef Gočár built the House of the Black Madonna in 1912.,Vlastislav Hofman,0.0012352466583251953,1.9487354755401611,0.0852479487657547
