idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score
0," ""The Ballad of Jed Clampett""",The Ballad of Jed Clampett,0.0005195140838623047,4.2268078327178955,0.9810752868652344
1, Geronimo Pratt,Geronimo Pratt,0.0005447864532470703,2.1272644996643066,1.0
2, Aladdin's Dragons,Aladdin's Dragons,0.0005025863647460938,2.097459554672241,1.0000001192092896
3, Billy Corgan,Billy Corgan,0.0005021095275878906,1.6898014545440674,1.0
4, George Martin,George Martin,0.0005090236663818359,1.2849340438842773,1.0
5, MTM Enterprises,Warner Bros.,0.0005018711090087891,1.6933279037475586,0.1422671377658844
6, American,American,0.0005042552947998047,0.8753387928009033,1.0
7, Aerolíneas Argentinas,1949,0.000492095947265625,3.325434923171997,0.1493004560470581
8, 1964,"December 16, 1964",0.0005054473876953125,1.6930172443389893,0.8560158014297485
9, Martina Navratilova,Martina Navratilova,0.0004992485046386719,2.916818857192993,0.9999999403953552
10, Canada,British,0.0005040168762207031,0.8754346370697021,0.6146423816680908
11, 1992,1992,0.0005047321319580078,1.692812204360962,1.0
12, 15,16 seasons,0.0004904270172119141,1.3092782497406006,0.45584815740585327
13, They are both film titles.,documentary film,0.0004990100860595703,2.9109556674957275,0.3948478698730469
14," Joan Didion was an American author, and Aleister Crowley was an English occultist, ceremonial magician, poet, painter, novelist, and mountaineer.","Aleister Crowley ( ; born Edward Alexander Crowley; 12 October 1875 – 1 December 1947) was an English occultist, ceremonial magician, poet, painter, novelist, and mountaineer.",0.0005016326904296875,13.535055875778198,0.7712223529815674
15, CuriosityStream,CuriosityStream,0.0005097389221191406,1.7099549770355225,1.0
16, 1971,31 October 1783,0.0005059242248535156,1.7040095329284668,0.2829310894012451
17," September 13, 1996","1971September 13, 1996",0.0005085468292236328,3.433861017227173,0.6323814392089844
18, Home Alone,Home Alone,0.0004994869232177734,1.2974884510040283,1.0
19, They are both musicians.,lead singer,0.0004954338073730469,2.5199735164642334,0.4239349067211151
20, Koningsdag,27 April,0.0004966259002685547,1.70335054397583,0.210316464304924
21, Rockefeller Plaza's Comcast Building,Rockefeller Plaza's Comcast Building,0.0005137920379638672,2.526866912841797,1.0
22," 2,144","2,144",0.0005061626434326172,2.1340348720550537,1.0000001192092896
23, Versailles,Versailles,0.0005061626434326172,1.2931766510009766,1.0
24, Daddy Yankee,Daddy Yankee,0.0005035400390625,1.2977116107940674,1.0
25, Barq's,Barq's,0.0004978179931640625,1.7066986560821533,1.0000001192092896
26, India,India,0.0004961490631103516,0.8823046684265137,1.0
27, Ulster Defence Association (UDA),Ulster Freedom Fighters (UFF),0.0005333423614501953,3.4315249919891357,0.6067042946815491
28, Moonrunners,The Dukes of Hazzard,0.0005123615264892578,1.7083733081817627,0.16024544835090637
29, George Segal,George Segal,0.0005054473876953125,1.7143521308898926,1.0
30, Shakespeare in Action,Shakespeare's plays,0.0004932880401611328,1.7056951522827148,0.8326754570007324
31, Grigori Rasputin,Grigori Rasputin,0.0004932880401611328,2.932995319366455,1.0
32, Paris Hilton,Paris Hilton,0.0005023479461669922,1.2964119911193848,1.0
33, They are both genera of flowering plants.,genus of flowering plants,0.0005023479461669922,3.7504091262817383,0.7500672340393066
34, Yes,yes,0.0004987716674804688,0.885547399520874,1.0000001192092896
35, Paul McGuigan,Paul McGuigan,0.0005137920379638672,1.703409194946289,1.0000001192092896
36, Both are magazines.,magazine,0.0004994869232177734,2.108605146408081,0.6944794654846191
37, Duncan Hines,Duncan Hines,0.0005211830139160156,1.702030897140503,0.9999999403953552
38, INXS,INXS,0.0005052089691162109,1.2926363945007324,1.0000001192092896
39, 2006,2006,0.00049591064453125,1.7061808109283447,1.0000001192092896
40, North Korea,Workers' Party of Korea,0.0005009174346923828,1.2957561016082764,0.5773475170135498
41, Ashlee Simpson,Gwen Stefani,0.0004982948303222656,1.706151008605957,0.3215731084346771
42, The Venetian Resort Hotel Casino,Las Vegas Sands,0.0005044937133789062,3.3455052375793457,0.47371432185173035
43, The 2009 Frankfurt Motor Show.,2009 Frankfurt Motor Show,0.0005114078521728516,3.748124599456787,0.9719255566596985
44," Baltimore, Maryland, US.","headquartered in Paris, France",0.0004961490631103516,2.92738938331604,0.28503262996673584
45, Polytechnic University of Bari,Adamson University,0.0004982948303222656,3.346118450164795,0.4273621439933777
46, Trio Los Panchos,Trio Los Panchos,0.0004940032958984375,2.528843402862549,0.9999999403953552
47, AC/DC,AC/DC,0.0005218982696533203,1.7068519592285156,1.000000238418579
48, Bob Dylan,Ted Demme,0.0005118846893310547,1.2948856353759766,0.35084885358810425
49, 1990,1948,0.0004932880401611328,1.7111778259277344,0.6218743920326233
50, United States.,United States,0.0005269050598144531,1.7800626754760742,0.9286460876464844
51, 12,12,0.0004978179931640625,1.293790578842163,1.0000001192092896
52, Paris,Salons,0.0005030632019042969,0.8851556777954102,0.3604435920715332
53, Yes.,no,0.0005109310150146484,1.293583869934082,0.5598188042640686
54, Sapindaceae,genus,0.0005066394805908203,1.7077889442443848,0.3593462109565735
55, 2012,"October 16, 2012",0.0005013942718505859,1.70658278465271,0.6798970699310303
56, 3rd,21st century BC,0.0004963874816894531,1.702216625213623,0.16037100553512573
57, South Korea,South Korean,0.0005104541778564453,1.2901711463928223,0.8808355331420898
58, 1999-2000,The 1999–2000 La Liga season,0.0005040168762207031,2.931575298309326,0.5730632543563843
59, The Oak Ridge Boys' album.,Ain't Living Long Like This,0.0005066394805908203,3.347411632537842,0.059276290237903595
60," 1,485","1,485",0.0004973411560058594,2.120354413986206,1.0000001192092896
61, French-Austrian,French-Austrian,0.0005104541778564453,2.1263325214385986,1.0000001192092896
62, Bonnie Wright,Ginny Weasley,0.0005238056182861328,1.2979846000671387,0.3638184666633606
63, A psychological thriller.,psychological thriller,0.0004923343658447266,2.1130166053771973,0.944144070148468
